,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
77,"""14177""","Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",266.0,1.0 cup (8 fl oz),4.948,0.495,,,,,0.181,,13,,,,0.372,,,,,,,,,,,,1.1,,0,,,,,,0.0,69,,8,,,,0.378,0.218,0.000,1.120,0.181,,0.000,13,,0.000,13,,0.372,,,947,,0.724,,,,,,,,,,,,,0.479,0.000,1.06,2.205,0.8,69,0.186,0.09,0.000,2.07,,0.000,,,,,,,,,,0.311,458.0,,0.857,8.62,0.003,,,,247,226.0,,0.192,,24,0.394,0.000,9.6,0,0.170,13.0,0.426,2.194,234.0,,,,,,,31.81,,,0.0,,,,,,0.218,,0.181,,,,2.205,0.194,,,,,277.0,,0.3,,,,,
78,"""43369""","Beverages, Chocolate-flavored drink, whey and milk based",244.0,1.0 cup,0.756,0.022,,21.18,0.024,,0.002,,2,,,,,,,,,,,,,,,,1.5,,2,,,,,,,146,,2,,,,0.259,0.181,0.000,0.339,0.000,,,,,,,,,,,500,,0.024,,,,,,,,,,,,,0.124,0.000,0.15,0.120,0.2,146,0.002,0.027,0.000,1.42,,0.000,,,,,,,,,,0.020,193.0,,,,,,,,488,120.0,,,,,,,,0,0.178,2.0,,,,0.00,8.1,,0.00,8.1,,26.06,,,0.0,122,,,,,,,,3.2,,27.0,0.117,,,,,,122.0,,4.9,,,,,
79,"""14262""","Beverages, citrus fruit juice drink, frozen concentrate",35.2,1.0 fl oz,0.002,0.005,,10.08,0.018,,0.000,,9,,,,,,,,,,,,,,,,0.1,,33,,,,,,,,,0,,,,0.093,0.034,,0.000,0.001,,,,,,,,,,,238,,0.000,,,,,,,,,,,,,0.012,,0.00,0.002,0.1,2,0.000,0.023,,0.39,,0.000,,,,,,,,,,0.004,138.0,,,,,,,,46,57.0,,,,,,,,0,0.090,9.0,,,,0.00,0.6,,0.00,0.6,,14.15,,,2.0,0,,,,,,,,0.0,,7.0,0.002,,,,,,0.0,,33.5,,,,,
80,"""14263""","Beverages, citrus fruit juice drink, frozen concentrate, prepared with water",31.0,1.0 fl oz,0.001,0.001,,2.52,0.004,,0.000,,2,,,,,,,,,,,,,,,,0.0,,8,,,,,,,,,0,,,,0.023,0.011,,0.000,0.000,,,,,,,,,,,60,,0.000,,,,,,,,,,,,,0.003,,0.00,0.001,0.0,1,0.000,0.006,,0.12,,0.000,,,,,,,,,,0.001,35.0,,,,,,,,11,14.0,,,,,,,,0,0.023,2.0,,,,0.00,,,0.00,,,3.54,,,1.0,,,,,,,,,,,,0.001,,,,,,0.0,,8.4,,,,,
81,"""14187""","Beverages, Clam and tomato juice, canned",30.2,1.0 fl oz,0.000,,,1.0,0.006,0.005,0.000,,2,,,,0.004,,,,,,,,,,,,0.1,,6,,,,,,,,,0,,,,0.070,0.009,,0.000,,,,,,,,,0.003,,,60,,0.000,,,,,,,,,,,,,0.004,0.000,0.01,0.000,,2,0.000,0.018,,0.26,,0.000,,,,,,,,,,0.000,27.0,,0.003,0.06,0.000,,,,45,14.0,,0.001,,0,0.002,,0.1,0,0.010,2.0,0.003,0.000,3.0,,,,,,,3.31,,,0.0,,,,,,0.007,,0.000,,,,0.000,0.002,,,,,0.0,,1.5,,,,,
82,"""14461""","Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",30.5,1.0 fl oz,0.002,0.009,0.98,1.86,0.003,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.477,0.000,,0.000,,0.67,,,,,,,,,,41,,0.000,,,,,,,,,,,,,0.000,,0.28,0.003,,0,0.001,0.047,,0.06,,0.000,,,,,,,,,,0.003,5.0,,,,,,,,0,10.0,,,,,,,,,,0.0,,,,0.28,0.0,,0.28,0.0,,2.39,,,0.0,,,,,,,,,,,0.0,0.003,,,,,,0.0,,,,,,0.06,
83,"""44203""","Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",36.0,1.0 fl oz,0.001,0.003,,8.83,0.003,,0.000,,2,,,,,,,,,,,,,,,,0.0,,4,,,,,,,,,0,,,,0.009,0.007,,0.000,0.001,,,,,,,,,,,432,,0.000,,,,,,,,,,,,,0.006,,0.00,0.000,0.0,0,0.000,0.002,,0.03,,0.000,,,,,,,,,,0.002,8.0,,,,,,,,4,103.0,,,,,,,,0,0.016,2.0,,,,0.00,1.1,,0.00,1.1,,25.78,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,1.5,,,,,
84,"""14538""","Beverages, Cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A",15.0,1.0 envelope  Swiss Miss (.53 oz),0.267,0.013,,8.34,0.040,,0.002,,4,,,,,,,,,,,,,,,,0.2,,0,,,,,,,72,,5,,,,0.163,0.109,,0.057,0.002,,,,,,,,,,,226,,0.025,,,,,,,,,,,,,0.210,0.000,0.42,0.147,0.6,72,0.003,0.048,,1.57,,0.000,,,,,,,,,,0.012,405.0,,,,,,,,240,54.0,,,,,,,,0,0.100,4.0,,,,0.00,26.3,,0.00,26.3,,8.7,,,0.0,,,,,,,,,0.0,,31.0,0.137,,,,,,91.0,,0.0,,,,,
85,"""14195""","Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows",20.0,1.0 serving 1 envelope,3.000,,,13.0,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,2,80.0,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"""14196""","Beverages, Cocoa mix, no sugar added, powder",19.0,1.0 envelope Alba (.675 oz),0.338,0.017,,7.15,0.051,,0.001,,3,,,,,,,,,,,,,,,,1.4,,2,,,,,,,1,,4,,,,0.206,0.139,,0.158,0.001,,,,,,,,,,,299,,0.008,,,,,,,,,,,,,0.266,0.000,0.22,0.186,0.1,1,0.001,0.06,,1.17,,0.000,,,,,,,,,,0.015,513.0,,,,,,,,3,72.0,,,,,,,,0,0.126,3.0,,,,0.00,21.9,,0.00,21.9,,13.67,,,0.0,,,,,,,,,0.0,,40.0,0.181,,,,,,125.0,,0.0,,,,,
87,"""14192""","Beverages, Cocoa mix, powder",28.0,1.0 serving (3 heaping tsp or 1 envelope),0.666,0.032,,18.35,0.027,,0.001,,2,,,,,,,,,,,,,,,,1.0,,1,,,,,,,0,,5,,,,0.164,0.080,0.001,0.331,0.001,,,,,,,,,,,466,,0.008,,,,,,,,,,,,,0.158,0.000,0.10,0.371,0.3,0,0.001,0.032,0.003,1.15,,0.000,,,,,,,,,,0.030,199.0,,,,,,,,1,111.0,,,,,,,,0,0.075,2.0,,,,0.00,9.3,,0.00,9.3,,23.44,,,0.0,,,,,,,,,0.0,,23.0,0.369,,,,,,90.0,,0.1,,,,,
88,"""14194""","Beverages, Cocoa mix, powder, prepared with water",34.3,1.0 fl oz,0.113,0.005,,3.1,0.004,,0.000,,0,,,,,,,,,,,,,,,,0.2,,0,,,,,,,0,,1,,,,0.028,0.016,0.000,0.056,0.000,,,,,,,,,,,79,,0.001,,,,,,,,,,,,,0.027,0.000,0.02,0.063,0.0,0,0.000,0.005,0.001,0.22,,0.000,,,,,,,,,,0.005,34.0,,,,,,,,0,19.0,,,,,,,,0,0.013,0.0,,,,0.00,1.6,,0.00,1.6,,3.96,,,0.0,,,,,,,,,,,,0.062,,,,,,15.0,,0.0,,,,,
89,"""14390""","Beverages, cocoa mix, with aspartame, powder, prepared with water",32.1,1.0 fl oz,0.045,0.002,,0.94,0.007,,0.000,,0,,,,,,,,,,,,,,,,0.2,,0,,,,,,,0,,1,,,,0.027,0.021,,0.021,0.000,,,,,,,,,,,39,,0.001,,,,,,,,,,,,,0.035,0.000,0.03,0.024,0.0,0,0.000,0.008,,0.18,,0.000,,,,,,,,,,0.002,68.0,,,,,,,,0,9.0,,,,,,,,0,0.017,0.0,,,,0.00,,,0.00,,,1.8,,,0.0,,,,,,,,,,,,0.024,,,,,,16.0,,0.0,,,,,
90,"""14171""","Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",240.0,1.0 cup,4.999,0.000,,6.0,0.000,,0.031,,0,,,,,,,,,,,,,,,,,,0,,,,,,,151,,0,,,,,0.000,,0.293,0.000,,,,,,,,,,,314,,0.986,,,,,,,,,,,,,0.000,,3.00,,0.0,151,2.501,0.0,,0.55,,0.000,,,,,,,,,,0.000,46.0,,,,,,,,499,74.0,,,,,,,,,,0.0,,,,3.00,0.0,,3.00,0.0,,7.01,,,0.0,101,,,,,,,,2.4,,0.0,0.000,,,,,,0.0,,,,,,,
91,"""14090""","Beverages, Coconut water, ready-to-drink, unsweetened",245.0,1.0 cup,0.000,,5.24,9.6,0.073,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.020,,0.000,,2.01,,,,,,,,,,184,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,1.27,,0.000,,,,,,,,,0.0,0.000,404.0,,,,,,,,0,44.0,,,,,,,,,0.541,0.0,,,,,0.0,,,0.0,,10.39,,,0.0,,,,,,,,,0.0,,15.0,0.000,,,,,,0.0,,24.3,,,,0.0,
92,"""14204""","Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",6.4,1.0 tsp dry,0.728,0.022,,2.24,0.001,,0.005,,0,,,,,,,,,,,,,,,,0.3,,0,,,,,,,0,,2,,,,0.298,0.036,,0.034,0.001,,,,,,,,,,,118,,0.137,,,,,,,,,,,,,0.007,,0.00,0.061,0.1,0,0.363,0.002,,0.21,,0.000,,,,,,,,,,0.022,119.0,,,,,,,,0,28.0,,,,,,,,0,0.052,0.0,,,,0.00,1.1,,0.00,1.1,,4.57,,,0.0,,,,,,,,,0.0,,8.0,0.061,,,,,,21.0,,0.0,,,,,
93,"""14236""","Beverages, coffee substitute, cereal grain beverage, powder",3.0,1.0 tsp (1 serving),0.018,0.037,,0.14,0.012,,0.000,,2,,,,,,,,,,0.0,,,,,0.000,0.7,,6,,,,,,0.0,0,,1,,,,0.530,0.006,0.000,0.001,0.002,,0.000,2,,0.000,2,,,,,45,,0.000,,,,,,,,,,,,,0.003,,0.00,0.011,0.0,0,0.000,0.022,0.000,0.15,,0.000,,,,,,,,,,0.034,73.0,,,,,,,,0,11.0,,,,,,,,0,0.033,2.0,,,,0.00,0.4,,0.00,0.4,,2.35,,,0.0,,,,,,,,,0.0,,7.0,0.010,,,,,,0.0,,,,,,,
94,"""14421""","Beverages, coffee substitute, cereal grain beverage, powder, prepared with whole milk",185.0,6.0 fl oz,3.813,0.266,,,,,0.117,,9,,,,0.481,,,,,,,,,,,,0.2,,,,,,,,,52,,0,,,,0.542,0.022,,0.740,0.094,,,,,,,,0.278,,,503,,0.614,,,,,,,,,,,,,0.298,,0.65,1.772,,52,0.172,0.078,,1.48,,,,,,,,,,,,0.172,318.0,,0.596,6.11,0.137,,,,229,120.0,,0.085,,24,0.294,,10.2,0,0.030,9.0,0.368,1.619,183.0,,,,,,,10.36,,,,,,,,,0.224,,0.154,,,,1.543,0.165,,,,,,,,,,,,
95,"""14237""","Beverages, coffee substitute, cereal grain beverage, prepared with water",30.1,1.0 fl oz,0.003,0.006,,0.02,0.002,,0.000,,0,,,,,,,,,,0.0,,,,,0.000,0.1,,1,,,,,,0.0,,,0,,,,0.088,0.004,0.000,0.000,,,0.000,0,,0.000,0,,,,,8,,0.000,,,,,,,,,,,,,0.001,,0.00,0.002,,0,0.000,0.004,,0.05,,0.000,,,,,,,,,,0.006,12.0,,,,,,,,0,2.0,,,,,,,,0,0.006,0.0,,,,0.00,0.1,,0.00,0.1,,0.39,,,0.0,,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,,,,,,
96,"""14180""","Beverages, coffee, brewed, breakfast blend",248.0,1.0 cup,0.000,,,0.0,0.050,,,,0,,,,,,,,,,,,,,,,,,0,0.0,,,,,,0,,92,,,,1.984,0.012,,0.000,,,,,,,,,,,,20,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.15,,0.000,,,,,,,,,,0.000,124.0,,,,,,,,0,5.0,,,,,,,,,0.079,0.0,,,,,0.0,,,0.0,,0.42,,,0.0,,,,,,,,,0.0,,10.0,,,0.0,,,,,,,,,,,
97,"""14210""","Beverages, coffee, brewed, espresso, restaurant-prepared",29.6,1.0 fl oz,0.027,,,0.0,0.000,,0.000,,0,0.000,0.0,,,,,,,,0.0,,,,,0.000,,,0,,,,,,0.0,0,,63,,,,1.541,0.015,0.000,0.000,,,0.000,0,,0.000,0,,,,,11,,0.000,,,,,,,0.00,,1.0,,,,0.052,,0.00,,0.0,0,0.000,0.001,,0.07,0.00,,,,,,,,,,,0.027,34.0,,,,,,,,0,3.0,,,,,,,,0,0.015,0.0,,,,0.00,0.8,,0.00,0.8,,0.49,,,0.0,,0.004,,,,,,,0.0,,24.0,0.000,,,,,,0.0,,0.1,,,,,
98,"""14202""","Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",29.6,1.0 fl oz,0.027,,,0.0,0.000,,0.000,,0,,0.0,,,,,,,,0.0,,,,,0.000,,,0,,,,,,0.0,0,,0,,,,1.541,0.015,0.000,0.000,,,0.000,0,,0.000,0,,,,,11,,0.000,,,,,,,,,,,,,0.052,,0.00,,0.0,0,0.000,0.001,,0.07,,0.000,,,,,,,,,,0.027,34.0,,,,,,,,0,3.0,,,,,,,,0,0.015,0.0,,,,0.00,0.3,,0.00,0.3,,0.5,,,0.0,,0.004,,,,,,,0.0,,24.0,0.000,,,,,,0.0,,0.1,,,,,
99,"""14209""","Beverages, coffee, brewed, prepared with tap water",29.6,1.0 fl oz,0.001,0.000,0.00,0.0,0.004,0.001,0.000,,1,0.000,0.0,0.001,0.0,,26.8,0.0,,,0.0,0.006,0.001,,,0.000,,,0,,,,,,0.0,0,,12,,,,0.057,0.001,0.000,,,0.00,0.000,1,,0.000,1,,0.000,,0.00,1,,0.000,,,,,,,0.00,0.001,1.0,,,,0.022,,0.00,0.004,0.0,0,0.000,0.0,,0.1,0.00,,,,,,,,,,0.0,0.000,15.0,,0.001,0.01,0.000,,,,0,0.0,,,,0,0.001,,0.0,0,0.007,1.0,0.001,,1.0,0.00,0.8,0.000,0.00,0.8,0.000,0.0,,,0.0,,0.004,,,,0.0,,0.000,0.0,0.001,1.0,0.000,0.001,,,,,0.0,,,0.0,,,0.0,
100,"""14201""","Beverages, coffee, brewed, prepared with tap water, decaffeinated",29.6,1.0 fl oz,0.001,,0.00,0.0,,0.001,,,0,,0.0,0.001,0.0,,15.5,,,,0.0,0.006,0.001,,,0.000,,,0,,,,,,0.0,0,,0,,,,0.066,0.002,0.000,,,0.00,,0,,,0,,0.000,,0.00,0,,0.000,,,,,,,0.00,0.001,1.0,,,,,,0.00,,0.0,0,,0.0,,0.03,0.00,,,,,,,,,,0.0,0.001,16.0,,0.001,0.0,,,,,,0.0,,,,0,0.001,0.000,0.0,,0.008,0.0,0.001,0.000,0.0,0.00,0.3,0.000,0.00,0.3,0.000,0.0,,,0.0,,0.004,,,,0.0,,0.000,0.0,0.001,1.0,0.000,0.001,,,,,0.0,,,,,,0.0,
101,"""14223""","Beverages, coffee, instant, chicory",29.9,1.0 fl oz,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,6,,,,0.065,0.003,,0.000,,,,,,,,,,,,4,,0.000,,,,,,,,,,,,,0.001,,0.00,,,0,,0.0,,0.05,,0.000,,,,,,,,,,0.000,10.0,,,,,,,,0,1.0,,,,,,,,,0.004,0.0,,,,0.00,,,0.00,,,0.22,,,0.0,,,,,,,,,,,,0.000,,,,,,0.0,,,,,,,
102,"""14218""","Beverages, coffee, instant, decaffeinated, powder",1.8,1.0 tsp rounded,0.002,,,0.0,,0.008,,,0,,,,0.002,,,,,,,,,,,,,,0,,,,,,,0,,2,,,,0.505,0.001,,0.000,0.000,,,,,,,,0.002,,,26,,0.000,,,,,,,,,,,,,0.024,,0.00,0.000,0.0,0,,0.0,,0.16,,0.000,,,,,,,,,,0.002,63.0,,0.006,0.0,0.000,,,,0,6.0,,0.001,,0,0.003,,0.3,,0.022,0.0,0.003,0.001,5.0,0.00,1.8,0.002,0.00,1.8,0.002,1.37,,,0.0,,,,,,0.001,,0.000,0.0,0.005,6.0,0.000,0.003,,,,,0.0,,,,,,,
103,"""14219""","Beverages, coffee, instant, decaffeinated, prepared with water",29.9,1.0 fl oz,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0,,,,0.084,0.003,,0.000,,,,,,,,,,,,3,,0.000,,,,,,,,,,,,,0.004,,0.00,,,0,,0.0,,0.06,,0.000,,,,,,,,,,0.000,11.0,,,,,,,,0,1.0,,,,,,,,,0.004,0.0,,,,0.00,,,0.00,,,0.13,,,0.0,,,,,,,,,,,,0.000,,,,,,0.0,,,,,,,
104,"""14224""","Beverages, coffee, instant, mocha, sweetened",13.0,1.0 serving 2 tbsp,0.641,0.137,,7.57,0.004,,0.000,,1,,,,,,,,,,,,,,,,0.2,,1,,,,,,,0,,47,,,,0.294,0.057,,0.166,0.008,,,,,,,,,,,250,,0.096,,,,,,,,,,,,,0.004,0.000,0.06,1.161,0.2,0,0.214,0.007,,0.4,,0.000,,,,,,,,,,0.129,134.0,,,,,,,,1,60.0,,,,,,,,0,0.058,1.0,,,,0.00,4.1,,0.00,4.1,,9.63,,,0.0,,,,,,,,,0.0,,9.0,1.157,,,,,,38.0,,0.1,,,,,
105,"""14203""","Beverages, coffee, instant, regular, half the caffeine",1.0,1.0 tsp,0.002,0.002,,0.0,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,16,,,,0.282,0.001,,0.000,0.000,,,,,,,,,,,15,,0.000,,,,,,,,,,,,,0.001,,0.00,0.000,0.0,0,0.000,0.0,,0.09,,0.000,,,,,,,,,,0.002,35.0,,,,,,,,0,4.0,,,,,,,,,0.017,0.0,,,,0.00,1.0,,0.00,1.0,,0.73,,,0.0,,,,,,,,,0.0,,3.0,0.000,,,,,,0.0,,,,,,,
106,"""14214""","Beverages, coffee, instant, regular, powder",1.0,1.0 tsp,0.002,0.002,,0.0,0.000,0.005,,,0,,,,0.001,,,,,,,,,,,,,,0,,,,,,,0,,31,,,,0.282,0.001,,0.000,0.000,,,,,,,,0.001,,,15,,0.000,,,,,,,,,,,,,0.001,,0.00,0.000,0.0,0,0.000,0.0,,0.09,,0.000,,,,,,,,,,0.002,35.0,,0.004,0.01,0.000,,,,0,4.0,,0.000,,0,0.002,,0.1,,0.017,0.0,0.002,0.001,3.0,0.00,1.0,0.001,0.00,1.0,0.001,0.75,,,0.0,,,,,,0.001,,0.000,0.0,0.003,3.0,0.000,0.002,,,,,0.0,,,,,,,
107,"""14215""","Beverages, coffee, instant, regular, prepared with water",29.8,1.0 fl oz,0.001,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,8,,,,0.070,0.003,,0.000,,,,,,,,,,,,2,,0.000,,,,,,,,,,,,,0.000,,0.00,,,0,,0.0,,0.05,,0.000,,,,,,,,,,0.001,9.0,,,,,,,,0,1.0,,,,,,,,,0.004,0.0,,,,0.00,,,0.00,,,0.1,,,0.0,,,,,,,,,,,,0.000,,,,,,0.0,,,,,,,
108,"""14270""","Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",15.0,1.0 serving,2.000,0.000,,10.0,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.000,,,,,,,,,,,,292,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,9.0,,,,,,,,0,70.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,12.94,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
109,"""14222""","Beverages, coffee, instant, with chicory",1.8,"1.0 tsp, rounded",0.001,0.001,,,,,,,,,,,0.001,,,,,,,,,,,,0.0,,,,,,,,,0,,37,,,,0.390,0.001,,0.000,0.000,,,,,,,,0.002,,,27,,,,,,,,,,,,,,,0.005,,0.00,0.000,,0,,,,0.14,,,,,,,,,,,,0.001,61.0,,0.005,0.0,,,,,0,6.0,,0.000,,0,0.002,,0.2,,0.022,0.0,0.002,0.001,5.0,0.00,,0.002,0.00,,0.002,1.42,,,,,,,,,0.001,,,,,,0.000,0.002,,,,,,,,,,,,
110,"""43401""","Beverages, coffee, instant, with whitener, reduced calorie",1.7,1.0 tsp dry,0.427,0.010,,1.0,0.000,,0.000,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,0,,0,,,,0.003,0.000,,0.302,0.000,,,,,,,,,,,36,,0.000,,,,,,,,,,,,,,,0.00,0.029,0.1,0,,0.0,,0.05,,0.000,,,,,,,,,,0.010,15.0,,,,,,,,0,9.0,,,,,,,,0,0.000,0.0,,,,0.00,0.0,,0.00,0.0,,1.02,,,0.0,,,,,,,,,0.0,,0.0,0.029,,,,,,0.0,,,,,,,
111,"""14183""","Beverages, coffee, ready to drink, iced, mocha, milk based",265.0,1.0 cup,,,0.00,24.46,0.140,,,,0,,,,,,,0.0,,,,,,,,,,,0,0.0,,,,,,0,,53,,,,1.359,0.005,,0.000,,0.98,,,,,,,,,,670,,0.000,,,,,,,0.00,,138.0,,,,0.424,,0.00,,0.3,0,,0.0,,1.17,0.00,,,,,,,,,,0.0,0.000,360.0,,,,,,,,0,159.0,,,,,,,,,0.077,0.0,,,,,0.0,,,0.0,,30.26,,,0.0,,,,,,,,,0.0,,24.0,,,0.0,,,,0.0,,,0.0,,,7.31,
112,"""14179""","Beverages, coffee, ready to drink, milk based, sweetened",262.0,1.0 cup,,0.100,0.00,27.96,0.113,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,73,,,,3.458,0.005,,0.000,0.013,0.63,,,,,,,,,,776,,0.000,,,,,,,,,,,,,0.506,0.000,1.34,0.768,0.3,0,,0.0,,1.23,,0.000,,,,,,,,,0.0,0.086,458.0,,,,,,,,0,186.0,,,,,,,,,0.031,0.0,,,,,0.0,,,0.0,,33.01,,,0.0,3,,,,,,,,0.0,,24.0,0.721,,,,,,0.0,,,,,,7.65,
113,"""14173""","Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",281.0,9.0 fl oz,0.000,0.107,,10.99,0.121,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,51,,,,3.709,0.006,,0.000,0.014,,,,,,,,,,,419,,0.000,,,,,,,,,,,,,0.542,0.000,1.43,0.823,0.3,0,,0.0,,1.32,,0.000,0.0,,,,,,,,,0.093,492.0,,,,,,,,0,101.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,12.0,,,0.0,3,,,,,,,,0.0,,25.0,0.773,,,,,,0.0,,,,,,,
114,"""14238""","Beverages, cranberry-apple juice drink, bottled",30.6,1.0 fl oz,0.004,0.016,,4.44,0.000,,,,0,,,,,,,,,,,,,,,,0.0,,2,,,,,,,,,0,,,,0.000,0.003,,0.001,0.005,,,,,,,,,,,80,,0.000,,,,,,,,,,,,,,,0.00,0.004,0.2,0,,0.0,,0.08,,0.000,,,,,,,,,,0.010,5.0,,,,,,,,1,19.0,,,,,,,,,0.009,0.0,,,,0.00,0.2,,0.00,0.2,,4.85,,,0.0,,,,,,,,,0.0,,0.0,0.004,,,,,,0.0,,12.1,,,,,
115,"""43404""","Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",240.0,1.0 cup (8 fl oz),0.000,,,11.04,0.007,,,,0,,,,,,,,,,,,,,,,0.2,,46,,,,,,,,,0,,,,0.067,0.017,,0.000,,,,,,,,,,,,190,,0.000,,,,,,,,,,,,,0.017,,0.00,,2.6,0,0.000,0.046,,0.29,,0.000,,,,,,,,,,0.000,108.0,,,,,,,,24,46.0,,,,,,,,,0.034,0.0,,,,0.00,1.0,,0.00,1.0,,11.28,,,0.0,,,,,,,,,0.0,,7.0,0.000,,,,,,0.0,,76.8,,,,,
