,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
102,"""19105""","Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",39.0,1.0 package 1.375 oz,4.719,,,16.77,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,27,200.0,,,,,,,,,,,,,,,,,,,,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"""19118""","Candies, NESTLE, OH HENRY! Bar",57.0,1.0 bar 2 oz,5.472,1.542,,26.33,0.085,,0.031,,25,,,,,,,,,,0.0,,,0.002,,0.000,1.1,,0,,,,,,0.000,0,,2,,,,1.451,0.201,0.009,1.035,0.001,,0.006,25,0.000,0.006,25,0.000,,,,1102,,0.268,,,,,,,,,,,,,0.069,0.000,0.11,3.152,0.7,0,0.486,0.049,0.002,0.85,,0.000,,,,,,,,,,1.542,148.0,,,,,,,,0,263.0,,,,,,,,0,0.305,25,,,,0.00,21.1,,0.00,21.1,,37.34,,,0.0,,,,,,,,,0.0,,29.0,3.064,,,,,,25.0,,0.0,,,,,
104,"""19149""","Candies, NESTLE, RAISINETS Chocolate Covered Raisins",45.0,1.0 serving 1.58 oz bag,4.950,,,26.55,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,35,190.0,,,,,,,,,,,,,,,,,,,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"""43046""","Candies, nougat, with almonds",14.0,1.0 piece,0.233,0.000,,6.3,0.002,,0.000,,1,,,,,,,,,,,,,,,,0.5,,0,,,,,,0.000,,,0,,,,0.067,0.019,0.000,0.045,0.000,,0.0,1,,0.0,1,,,,,233,,0.000,,,,,,,,,,,,,0.021,0.000,0.00,,,0,0.000,0.003,,0.06,,0.000,,,,,,,,,,0.000,15.0,,,,,,,,0,56.0,0.000,,,,,,,0,0.043,1,,,,0.00,0.7,,0.00,0.7,,12.93,,,0.0,,,,,,,,,0.0,,4.0,0.000,,,,,,0.0,,0.0,,,,,
106,"""19147""","Candies, peanut bar",28.35,1.0 oz,1.326,3.019,,11.97,0.028,0.280,0.000,,21,,,,0.155,,,,,,,,,,,,1.2,,0,,,,,,,,,0,,,,2.246,0.219,,0.213,0.001,,,,,,,,0.147,,,619,,0.006,,,,,,,,,,,,,0.040,,0.00,4.740,,0,0.000,0.043,,0.54,,0.000,,,,,,,,,,3.018,115.0,,0.191,9.55,0.003,,,,0,148.0,,0.042,,0.0,0.175,,1.3,0,0.352,21,0.151,1.000,87.0,0.00,8.3,0.213,0.00,8.3,0.213,13.44,,,0.0,,,,,,0.515,,0.000,0.0,0.181,31.0,4.610,0.109,,,,,0.0,,,,,,,
107,"""19148""","Candies, peanut brittle, prepared-from-recipe",28.35,1.0 oz,1.175,1.292,,14.55,0.038,,0.026,,13,,,,,,,,,,,,,,,,0.7,,0,,,,,,,11,,0,,,,0.750,0.072,0.007,0.219,0.000,,,,,,,,,,,576,,0.097,,,,,,,,,,,,,0.012,0.000,0.00,2.286,0.1,11,0.033,0.022,,0.43,,0.000,,,,,,,,,,1.292,48.0,,,,,,,,40,138.0,,,,,,,,0,0.168,13,,,,0.00,3.8,,0.00,3.8,,20.2,,,0.0,,,,,,,,,0.0,,12.0,2.217,,,,,,0.0,,,,,,,
108,"""19216""","Candies, praline, prepared-from-recipe",39.0,1.0 piece,0.867,3.033,,21.76,0.079,,0.000,,2,,,,,,,,,,,,,,,,1.4,,2,,,,,,0.000,,,0,,,,0.162,0.193,0.000,0.245,0.138,,0.0,2,,0.0,2,,,,,791,,0.000,,,,,,,,,,,,,0.021,,0.00,5.726,0.5,0,0.000,0.03,,0.33,,0.000,,,,,,,,,,2.895,85.0,,,,,,,,7,189.0,0.000,,,,,,,0,0.656,2,,,,0.00,,,0.00,,,23.24,,,0.0,,,,,,,,,,,,5.697,,,,,,0.0,,0.1,,,,,
109,"""19238""","Candies, REESE'S BITES",39.0,16.0 pieces,7.020,0.710,,18.73,0.058,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,1.689,0.117,,,,,,,,,,,,,,851,,,,,,,,,,,,,,,0.082,,,2.753,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,23,203.0,,,,,,,,,,,,,,,,,,,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"""19896""","Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar",56.0,1.0 serving 1 bar,4.500,2.375,,30.0,0.066,,0.036,,16,,,,,,,,,,0.0,,,0.003,,0.000,2.0,,0,,,,,,0.000,8,,3,,,,1.562,0.180,0.012,1.393,0.006,,0.01,16,0.000,0.01,16,0.000,,,,1159,,0.228,,,,,,,,,,,,,0.063,0.000,0.10,4.538,1.0,8,0.314,0.034,0.003,1.29,,0.000,,,,,,,,,,2.369,144.0,,,,,,,,27,277.0,0.000,,,,,,,0,0.407,16,,,,0.00,11.7,,0.00,11.7,,35.78,,,0.0,,,,,,,,,0.0,,34.0,4.411,,,,,,34.0,,0.0,,,,,
111,"""19239""","Candies, REESE'S NUTRAGEOUS Candy Bar",54.0,1.0 bar 1.92 oz,4.784,4.369,,21.72,0.097,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,2.835,0.146,,,,,,,,,,,,,,1169,,,,,,,,,,,,,,,0.054,,,6.820,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,19,279.0,,,,,,,,,,,,,,,,,,,,28.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"""19150""","Candies, REESE'S Peanut Butter Cups",17.0,1.0 package 0.6 oz 1 cup,1.824,0.935,,8.02,0.027,,0.017,,8,,,,,,,,,,0.0,,,0.002,,0.000,0.6,,0,,,,,,0.000,3,,1,,,,0.763,0.041,0.006,0.657,0.004,,0.007,8,0.000,0.007,8,0.000,,,,366,,0.065,,,,,,,,,,,,,0.019,0.000,0.04,2.227,0.3,3,0.021,0.017,0.002,0.39,,0.000,,,,,,,,,,0.924,58.0,,,,,,,,10,88.0,0.000,,,,,,,0,,8,,,,0.00,6.0,,0.00,6.0,,9.41,,,0.0,,,,,,,,,0.0,,11.0,2.157,,,,,,12.0,,0.1,,,,,
113,"""19151""","Candies, REESE'S PIECES Candy",47.0,0.25 cup,7.717,0.884,,25.03,0.085,,0.018,,26,,,,,,,,,,,,,,,,1.4,,0,,,,,,,,,0,,,,2.848,0.193,,0.352,0.051,,,,,,,,,,,978,,1.496,,,,,,,,,,,,,0.103,0.000,0.05,2.096,2.8,0,4.277,0.052,,0.85,,0.000,,,,,,,,,,0.831,169.0,,,,,,,,0,234.0,,,,,,,,0,0.517,26,,,,0.00,13.5,,0.00,13.5,,28.13,,,0.0,,,,,,,,,0.0,,41.0,2.084,,,,,,0.0,,,,,,,
114,"""19252""","Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats",56.0,2.0 oz bar,4.609,2.425,,29.72,0.073,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,1.999,0.101,,,,,,,,,,,,,,1112,,,,,,,,,,,,,,,0.056,,,5.006,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,22,265.0,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"""19152""","Candies, ROLO Caramels in Milk Chocolate",48.0,1.0 package 1 package,6.980,0.127,,30.69,0.010,,0.110,,0,,,,,,,,,,0.0,,,0.001,,0.000,0.4,,0,,,,,,0.000,16,,3,,,,0.019,0.000,0.024,2.603,0.014,,0.003,0,,0.003,0,,,,,952,,0.455,,,,,,,,,,,,,0.058,0.000,0.16,1.010,1.5,16,0.132,0.0,0.018,0.61,,0.000,,,,,,,,,,0.113,90.0,,,,,,,,53,228.0,0.000,,,,,,,,,0,,,,0.00,9.6,,0.00,9.6,,32.62,,,0.0,,,,,,,,,,,0.0,0.993,,,,,,25.0,,0.4,,,,,
116,"""19080""","Candies, semisweet chocolate",14.5,1.0 serving,2.574,0.140,,7.9,0.008,0.037,0.000,,2,,,,0.031,,,,,,0.0,0.092,0.061,,,0.000,0.9,,3,,,,,,0.000,0,,9,,,,0.062,0.101,0.007,1.451,0.010,,0.0,2,,0.0,2,,0.024,,,291,,0.003,,,,,,,,,,,,,0.013,,0.00,1.445,0.8,0,0.000,0.005,0.003,0.17,,0.000,,,,,,,,,,0.130,53.0,,0.026,4.35,0.009,,,,0,70.0,,0.009,,0.0,0.023,0.039,0.6,0,0.116,2,0.024,1.065,19.0,0.00,3.2,0.027,0.00,3.2,0.027,9.27,,,0.0,,,,,,0.035,,0.000,0.0,0.037,17.0,1.436,0.011,,,,,70.0,,0.0,,,,,
117,"""19701""","Candies, semisweet chocolate, made with butter",170.0,1.0 cup chips (6 oz package),29.801,1.615,,,,,0.484,,5,,,,0.36,,,,,,,,,,,,10.0,,,,,,,,,0,,105,,,,0.726,1.190,,15.691,0.408,,,,,,,,0.286,,,3393,,0.085,,,,,,,,,,,,,0.153,,0.00,16.881,,5,0.714,0.085,,2.04,,,,,,,,,,,,1.615,620.0,,0.308,50.49,0.612,,,,102,811.0,,0.107,,31.0,0.27,,5.4,0,1.360,5,0.279,13.651,224.0,,,,,,,107.78,,,,,,,,,0.408,,0.637,,,,16.881,0.124,,,,,826.0,,0.0,,,,,
118,"""19154""","Candies, sesame crunch",28.35,1.0 oz,1.322,4.137,,8.84,0.126,,0.000,,14,,,,,,,,,,,,,,,,2.2,,0,,,,,,,,,0,,,,1.050,0.269,,0.397,0.071,,,,,,,,,,,613,,0.024,,,,,,,,,,,,,0.045,,0.00,3.564,,0,0.000,0.139,,0.74,,0.000,,,,,,,,,,4.061,87.0,,,,,,,,2,146.0,,,,,,,,0,0.456,14,,,,0.00,4.7,,0.00,4.7,,14.26,,,0.0,,,,,,,,,0.0,,71.0,3.519,,,,,,0.0,,,,,,,
119,"""19866""","Candies, soft fruit and nut squares",42.0,3.0 pieces,0.377,2.873,,19.3,0.020,,0.000,,5,,,,,,,,,,,,,,,,1.0,,1,,,,,,0.000,,,0,,,,0.075,0.127,0.000,0.101,0.552,,0.0,5,,0.0,5,,,,,686,,0.000,,,,,,,,,,,,,0.016,,0.00,0.545,0.2,0,0.000,0.034,,0.17,,0.000,,,,,,,,,,2.321,34.0,,,,,,,,1,164.0,0.000,,,,,,,0,0.226,5,,,,0.00,2.3,,0.00,2.3,,31.0,,,0.0,,,,,,,,,0.0,,10.0,0.537,,,,,,0.0,,0.1,,,,,
120,"""19858""","Candies, sugar-coated almonds",3.5,1.0 piece,0.068,0.137,,2.19,0.002,,0.000,,1,,,,,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,0.035,0.021,,0.013,0.000,,0.0,1,,0.0,1,,,,,68,,0.004,,,,,,,,,,,,,0.009,,0.00,0.423,,0,0.000,0.002,,0.05,,0.000,,,,,,,,,,0.137,9.0,,,,,,,,0,16.0,0.000,,,,,,,0,0.039,1,,,,0.00,0.9,,0.00,0.9,,2.39,,,0.0,,,,,,,,,0.0,,5.0,0.420,,,,,,0.0,,,,,,,
121,"""19081""","Candies, sweet chocolate",28.35,1.0 oz,5.693,0.281,,14.59,0.006,0.067,0.000,,1,,,,0.055,,,,,,,,,,,,1.6,,5,,,,,,,0,,19,,,,0.190,0.163,,3.218,0.009,,,,,,,,0.044,,,601,,0.009,,,,,,,,,,,,,0.068,,0.00,3.181,1.8,0,0.000,0.012,,0.28,,0.000,,,,,,,,,,0.272,82.0,,0.047,9.7,0.020,,,,0,144.0,,0.016,,0.0,0.041,,0.8,0,0.140,1,0.043,2.464,42.0,0.00,8.5,0.048,0.00,8.5,0.048,17.12,,,0.0,,,,,,0.063,,0.000,0.0,0.066,32.0,3.161,0.019,,,,,121.0,,0.0,,,,,
122,"""19083""","Candies, sweet chocolate coated fondant",43.0,"1.0 patty, large",2.348,0.129,,30.71,0.011,,0.000,,1,,,,,,,,,,0.0,,,,,0.000,0.9,,2,,,,,,0.000,0,,4,,,,0.247,0.185,0.002,1.305,0.006,,0.0,1,,0.0,1,,,,,659,,0.004,,,,,,,0.0,,7.0,,,,0.025,,0.00,1.329,0.9,0,0.000,0.004,0.001,0.17,,0.000,,,,,,,,,,0.121,72.0,,,,,,,,0,157.0,,,,,,,,0,0.172,1,,,,0.00,1.2,,0.00,1.2,,34.57,,,0.0,,,,,,,,,0.0,,27.0,1.319,,,,,,80.0,,0.0,,,,,
123,"""19093""","Candies, SYMPHONY Milk Chocolate Bar",42.0,1.0 bar 1.5 oz,7.703,0.290,,22.66,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,,,,,,,,,,,,,,,,,,3.322,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,96,223.0,,,,,,,,,,,,,,,,,,,,24.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"""19382""","Candies, taffy, prepared-from-recipe",15.0,1.0 piece,0.307,0.018,,10.27,0.004,,0.012,,0,0.002,0.01,,,,,,,,,,,,,,,,0,,,,,,,4,,0,,,,0.000,0.000,0.003,0.060,0.002,,,,,,,,,,,249,0.018,0.045,,,,0.002,0.73,0.0,,,,,,,0.002,0.000,0.00,0.126,0.0,4,0.015,0.0,,0.03,,0.000,,,,0.006,8.0,0.019,,,,0.016,0.0,,,,,,,,15,60.0,,,,,,,,,,0,,,,0.00,,,0.00,,,13.73,,,0.0,,0.102,0.013,,0.001,,,,,,,0.119,,,,,,0.0,,,,,,,
125,"""19921""","Candies, Tamarind",14.0,1.0 serving,0.000,,,11.0,0.030,,0.000,,1,,,,,,,,,,,,,,,,0.3,,0,,,,,,,,,0,,,,0.133,0.007,,0.000,,,,,,,,,,,,194,,0.000,0.0,,,,,,,,,,,,0.012,,0.00,0.000,0.2,0,0.000,0.004,,0.77,,0.000,,,,,,,,,,,43.0,0.0,,,,,,,2,46.0,,,,,,,,0,0.001,1,,,,0.00,0.6,,0.00,0.6,,12.87,,,0.0,,,,,,,,,0.0,,6.0,0.000,,,,,,0.0,,,,,,,
126,"""19001""","Candies, TOBLERONE, milk chocolate with honey and almond nougat",35.0,1.0 bar,6.000,1.132,,19.51,0.027,,0.029,,3,,,,,,,,,,0.0,,,,,0.000,0.9,,1,,,,,9,0.000,13,,4,,,,0.124,0.119,0.004,2.391,0.115,,0.0,3,,0.0,3,,,,,716,,0.346,,,,,,,0.21,,44.0,,,,0.083,0.000,0.16,1.310,6.8,13,0.073,0.009,0.002,0.43,0.00,,,,,,,,,,,1.017,91.0,0.6,,,,,,,43,171.0,0.000,,,,,,,0,0.126,3,,,,0.00,21.2,,0.00,21.2,,21.42,,,0.0,,,,,,,,,0.0,,16.0,1.245,,0.0,,,,45.0,,0.0,,,,,
127,"""19383""","Candies, toffee, prepared-from-recipe",12.0,1.0 piece,2.468,0.147,,7.62,0.001,,0.087,,0,0.008,0.11,,,,,,,,,,,,,,,,0,,,,,,,38,,0,,,,0.003,0.000,0.014,0.480,0.036,,,,,,,,,,,281,0.074,0.377,,,,0.007,0.07,0.0,,,,,,,0.008,0.000,0.01,1.076,0.3,38,0.118,0.001,,0.08,,0.000,,,,0.024,16.0,0.142,,,,0.111,6.0,,,,,,,,138,67.0,,,,,,,,0,0.000,0,,,,0.00,,,0.00,,,7.77,,,0.0,,0.419,0.053,,0.016,,,,,,,0.978,,,,,,0.0,,0.0,,,,,
128,"""19064""","Candies, TOOTSIE ROLL, chocolate-flavor roll",40.0,1.0 serving 6 pieces,0.387,0.106,0.16,22.53,0.022,0.044,0.000,,2,0.006,0.26,0.020,0.036,,,0.0,0.288,,0.0,0.112,0.080,,,0.000,0.0,,0,,,,0.000,,,,,,,0.64,0.0,0.084,0.052,0.000,0.158,0.000,3.14,0.0,4,,0.0,4,,0.016,0.000,2.62,648,,0.000,,,,,,,2.97,0.020,14.0,,,,0.028,,0.00,0.772,3.8,0,0.000,0.004,,0.27,1.27,0.009,,,,,,,0.00,,,0.100,46.0,,0.012,1.32,0.000,,,,0,155.0,,0.076,6.12,1.0,0.008,0.005,0.9,1,0.019,4,0.024,0.187,23.0,,,,,,,35.09,,,0.0,,0.475,,,,0.024,,0.010,,,,0.763,0.012,7.5,,,,30.0,,0.0,0.0,0.004,0.027,0.87,
129,"""19138""","Candies, truffles, prepared-from-recipe",12.0,1.0 piece,2.219,0.122,,4.6,0.010,,0.038,,1,0.007,0.22,,,,,,,,0.0,,,0.002,,0.000,0.3,,0,,,,,,0.000,17,,2,,,,0.036,0.044,0.006,0.738,0.021,,0.006,1,0.000,0.006,1,0.000,,,,256,0.000,0.212,,,,,,,,,,,,,0.030,0.000,0.06,1.516,0.7,17,0.142,0.004,0.002,0.17,,0.000,,,,,,,,,,0.093,36.0,,,,,,,,62,61.0,0.000,,,,,,,0,0.042,1,,,,,,,,,,5.39,,,0.0,,0.579,,,,,,,,,,0.876,,,,,,18.0,,0.0,,,,,
130,"""19067""","Candies, TWIZZLERS CHERRY BITES",40.0,18.0 pieces,0.100,0.016,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,,,,,,,,,,0.196,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,0,135.0,,,,,,,,,,,,,,,,,,,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"""19092""","Candies, TWIZZLERS NIBS CHERRY BITS",40.0,27.0 pieces,0.216,0.056,,20.54,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,,,,,,,,,,,,0.752,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,0,139.0,,,,,,,,,,,,,,,,,,,,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"""19112""","Candies, TWIZZLERS Strawberry Twists Candy",45.0,4.0 pieces 1.6oz,0.000,,,17.84,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,0,157.0,,,,,,,,,,,,,,,,,,,,35.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"""19162""","Candies, WHATCHAMACALLIT Candy Bar",48.0,1.0 bar 1.7 oz,8.179,0.398,,23.45,0.053,,0.081,,9,,,,,,,,,,0.0,,,0.002,,0.000,0.9,,0,,,,,,0.000,18,,5,,,,1.186,0.058,0.025,2.263,0.013,,0.008,9,0.000,0.008,9,0.000,,,,992,,0.864,,,,,,,,,,,,,0.101,0.000,0.18,1.814,2.1,18,1.757,0.019,0.006,0.8,,0.000,,,,,,,,,,0.365,145.0,,,,,,,,60,237.0,0.000,,,,,,,0,0.158,9,,,,0.00,12.0,,0.00,12.0,,30.35,,,0.0,,,,,,,,,0.0,,13.0,1.030,,,,,,48.0,,0.4,,,,,
134,"""19087""","Candies, white chocolate",85.0,1.0 bar (3 oz),16.500,0.861,,50.15,0.054,,0.132,,6,,,,,,,,,,,,,,,,0.2,,0,,,,,,,8,,0,,,,0.633,0.051,,7.773,0.088,,,,,,,,,,,1916,,0.677,,,,,,,,,,,,,0.240,0.000,0.48,7.732,7.7,8,0.535,0.048,,1.27,,0.000,,,,,,,,,,0.774,243.0,,,,,,,,26,458.0,,,,,,,,0,0.007,6,,,,0.00,25.1,,0.00,25.1,,50.35,,,0.0,,,,,,,,,0.0,,10.0,7.641,,,,,,0.0,,0.4,,,,,
135,"""19181""","Candies, YORK BITES",39.0,15.0 pieces,1.728,0.039,,29.25,0.000,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,642,,,,,,,,,,,,,,,0.000,,,0.187,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,3,154.0,,,,,,,,,,,,,,,,,,,,31.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"""19091""","Candies, YORK Peppermint Pattie",43.0,1.0 patty 1.5 oz,1.866,0.047,,27.43,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,,,,,,,,,,,,,,,,,,0.176,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,3,165.0,,,,,,,,,,,,,,,,,,,,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"""19163""",Chewing gum,3.0,1.0 stick,0.001,0.004,,1.98,0.000,,,,0,,,,,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,,0.000,,0.000,0.000,,,,,,,,,,,45,,0.000,,,,,,,,,,,,,,,0.00,0.002,,0,,0.0,,0.01,,0.000,,,,,,,,,,0.004,0.0,,,,,,,,0,11.0,,,,,,,,,,0,,,,,0.0,,,0.0,,2.9,,,0.0,,,,,,,,,,,0.0,0.002,,,,,,0.0,,,,,,,
138,"""43060""","Chewing gum, sugarless",2.0,1.0 piece,0.001,0.005,,0.0,,,,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,,0.000,,0.000,0.001,,,,,,,,,,,22,,0.000,,,,,,,,,,,,,,,0.00,0.002,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.004,0.0,,,,,,,,0,5.0,,,,,,,,,,0,,,,,0.0,,,0.0,,1.9,,,0.0,,,,,,,,,,,0.0,0.002,,,,,,0.0,,,,,,,
139,"""19902""","Chocolate, dark, 45- 59% cacao solids",28.35,1.0 oz,5.250,0.310,0.00,13.58,0.007,,0.012,0.001,,0.024,0.15,,,,,0.0,0.022,0.005,0.0,,,0.000,,0.000,2.0,0.000,9,0.0,0.00,,,,,,,,,,,0.206,0.291,0.021,2.790,0.024,0.00,0.005,,0.000,0.005,,0.000,,,,647,0.025,0.073,,,,0.007,0.27,0.0,1.81,,16.0,0.003,7.0,0.009,0.014,0.000,0.07,2.705,2.3,1,0.022,0.012,0.015,0.48,0.10,0.000,,,,0.029,7.0,0.016,0.00,,,0.283,158.0,,,,,0.007,,13.11,14,155.0,0.000,,,,,,,,,,,,,,,,,,,17.34,0.000,,2.0,,2.640,0.268,7,0.084,,,,,,,2.662,,0.0,0.000,0.001,0.032,140.0,0.00,,0.02,,0.008,0.47,0.008
140,"""19903""","Chocolate, dark, 60-69% cacao solids",28.35,1.0 oz,6.246,0.346,0.00,10.41,0.009,,0.009,0.001,,0.025,0.17,,,,,0.0,0.016,0.006,0.0,,,0.000,,0.000,2.3,0.000,9,0.0,,,,,,,,,,,,0.238,0.354,0.023,3.362,0.025,0.00,0.004,,0.000,0.004,,0.000,,,,687,0.017,0.054,,,,0.005,0.35,0.0,2.4,,18.0,0.002,7.0,0.008,0.014,0.000,0.05,3.266,2.0,1,0.016,0.01,0.018,0.54,0.10,0.000,,,,0.031,3.0,0.011,0.00,,,0.319,161.0,,,,,0.005,,10.32,14,164.0,0.000,,,,,,,,,,,,,,,,,,,14.86,0.000,,3.0,,3.209,0.309,8,0.085,,,,,,,3.224,,0.0,,0.0,0.022,179.0,0.00,,0.03,,0.006,0.09,0.005
141,"""19904""","Chocolate, dark, 70-85% cacao solids",28.35,1.0 oz,6.943,0.356,0.00,6.8,0.010,,0.002,0.001,,0.01,0.17,,,,,0.0,0.007,0.006,0.0,,,0.000,,0.000,3.1,0.000,8,0.0,,,,,,,,,,,,0.299,0.501,0.024,3.864,0.010,0.00,0.001,,0.000,0.001,,0.000,,,,710,0.007,0.022,,,,0.001,0.39,0.0,2.61,,21.0,0.001,5.0,0.005,0.022,0.000,0.08,3.623,2.1,1,0.005,0.011,0.019,0.66,0.08,0.000,,,,0.029,6.0,0.004,0.00,,,0.345,203.0,,,,,0.001,,6.8,11,170.0,0.000,,,,,,,,,,,,,,,,,,,13.01,0.000,,2.0,,3.580,0.342,9,0.119,,,,,,,3.587,,0.0,0.000,0.0,0.009,227.0,0.00,,0.04,,0.002,0.0,0.001
