,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
38,"""04674""","Margarine-like spread, SMART BALANCE Light Buttery Spread",14.0,1.0 tbsp,1.412,1.351,,,,,0.000,,,0.156,2.21,,,,,0.0,0.039,0.017,,,,0.002,,0.004,,,,,,,,,,197,,,,,,,0.000,0.005,0.21,0.183,,,,,,,,,,,197,0.039,0.026,,,,0.046,8.38,,1.09,,0,,,,0.000,,,1.918,6.6,201,0.011,0.000,0.011,0.24,0.16,0.001,,,,0.009,81.0,0.001,,,,1.165,4,,,,,,,,723.0,47.0,,,,,,,,,,,,,,,,,,,,0.28,,,,,,1.145,,,,,,,,,1.889,,0.0,,,,,,,0.15,,0.001,,
39,"""04677""","Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols  &  fish oil)",14.0,1.0 tablespoon,2.776,2.588,,0.0,,,0.000,,,0.334,1.65,,,,,0.0,0.017,0.050,0.000,,,0.004,,0.003,0.0,0.001,,,,,,,,,,,,,,,,,0.342,0.340,,0.000,,0.002,0.000,,0.002,,,,354,0.017,0.093,0.0,,,0.035,3.90,,2.23,,,0.000,,0.006,,,,3.547,7.3,,0.013,,0.017,0.13,0.54,0.002,,,,0.066,102.0,0.000,,,,2.128,10,,,,,0.035,,,757.0,85.0,0.002,,,,,,,,,,,,,,,,,,,0.02,0.000,,,,,2.088,0,,,,,,,,3.423,,,0.002,0.003,0.053,,,,0.6,,0.001,,
40,"""04673""","Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",14.0,1.0 tablespoon,2.337,2.495,,0.0,,,0.000,,,0.474,2.71,,,,,0.0,0.023,0.021,0.000,,,0.003,,0.002,0.0,,,,,,,,,,,,,,,,,,0.314,0.498,,0.000,,0.002,0.000,,0.002,,,,341,0.023,0.041,,,,0.037,4.75,,1.67,,,0.000,,0.002,,,,3.669,7.8,,0.010,,0.016,0.16,0.27,0.001,,,,0.012,90.0,0.000,,,,1.993,4,,,,,0.037,,,535.0,82.0,0.005,,,,,,,,,,,,,,,,,,,0.02,0.000,,,,,1.953,,,,,,,,,3.628,,,0.002,0.0,0.06,,,,0.39,,0.000,,
41,"""04676""","Margarine-like spread, SMART BEAT Smart Squeeze",14.0,1.0 tablespoon,0.043,0.165,,0.14,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,0.066,0.6,,,,,0.34,,,,,,,,,,,,,,,,,,,,,808.0,7.0,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"""04675""","Margarine-like spread, SMART BEAT Super Light without saturated fat",14.0,1.0 tablespoon,0.311,0.557,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,1.064,1.7,,,,,0.27,,,,,,,,,,,,,,,,,,,,,628.0,22.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"""04695""","Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D",14.0,1.0 tbsp,1.406,3.456,,0.0,0.001,,0.000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.002,0.000,,0.507,0.370,,,,,,,,,,,313,,0.007,,,,,,,,,,,,,0.004,0.000,0.01,2.844,14.2,115,0.000,0.001,,0.24,,0.000,,,,,,,,,,3.026,4,,,,,,,,501.0,75.0,,,,,,,,0,,0.0,,,,0.00,1.7,,0.00,1.7,,0.0,,,0.0,60,,,,,,,,1.5,,0,2.827,,,,,,0.0,,0.0,,,,,
44,"""42307""","Margarine-like, butter-margarine blend, 80% fat, stick, without salt",14.0,1.0 tablespoon,3.767,2.553,,0.0,0.001,,0.070,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.004,0.001,,1.002,0.158,,,,,,,,,,,421,,0.385,,,,,,,,,,,,,0.006,0.000,0.01,4.456,9.9,115,0.102,0.001,,0.28,,0.000,,,,,,,,,,2.395,5,,,,,,,,501.0,101.0,,,,,,,,0,,0.0,,,,0.00,2.1,,0.00,2.1,,0.08,,,0.0,2,,,,,,,,0.0,,0,4.322,,,,,,0.0,,0.0,,,,,
45,"""04585""","Margarine-like, margarine-butter blend, soybean oil and butter",14.1,1.0 tbsp,2.002,3.408,,0.0,0.001,,0.000,,0,0.372,0.55,,,,,0.0,2.013,0.013,,,,0.005,,,,,0,0.2,0.00,,,,,108,,0,,,,0.003,0.001,0.014,0.736,0.372,,0.000,0,,0.000,0,,,,,429,2.013,0.057,,,,0.095,2.41,0,5.20,,1,,,,0.003,,0.00,4.271,12.2,115,0.000,0.001,0.031,0.22,2.04,0.000,,,,0.014,101.0,0.000,,,,3.036,3,0.0,,,,,,,504.0,103.0,0.000,,,,,,,0,0.001,0.0,,,,0.00,0.9,,0.00,0.9,,0.11,,,0.0,0,2.226,2.941,,0.006,,,,0.0,,0,4.24,,10.2,,,,0.0,,0.0,0.0,,,,
46,"""04633""","Margarine-like, vegetable oil spread, 20% fat, with salt",15.0,1.0 tbsp,0.431,1.206,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,115,,0,,,,,0.000,,0.126,0.024,,,,,,,,,,,110,,0.000,,,,,,,,,,,,,,,0.00,1.122,10.6,123,,0.000,,0.2,,0.000,,,,,,,,,,1.176,4,,,,,,,,537.0,26.0,,,,,,,,,,0.0,,,,0.00,1.9,,0.00,1.9,,0.06,,,0.0,,,,,,,,,0.0,,0,1.117,,,,,,0.0,,,,,,,
47,"""04634""","Margarine-like, vegetable oil spread, 20% fat, without salt",12.8,1.0 tbsp,0.367,1.029,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,98,,0,,,,,0.000,,0.108,0.020,,,,,,,,,,,94,,0.000,,,,,,,,,,,,,,,0.00,0.957,11.9,105,,0.000,,0.17,,0.000,,,,,,,,,,1.004,3,,,,,,,,458.0,22.0,,,,,,,,,,0.0,,,,0.00,1.6,,0.00,1.6,,0.05,,,0.0,,,,,,,,,0.0,,0,0.954,,,,,,0.0,,,,,,,
48,"""04612""","Margarine-like, vegetable oil spread, 60% fat, stick, with salt",14.3,1.0 tbsp,1.556,2.391,,0.0,0.001,,0.000,,0,0.250,0.71,,,,,,,,0.000,,,0.003,,0.000,,,0,,,,,,,110,,0,,,,0.002,0.001,0.008,0.593,0.257,,0.000,0,,0.000,0,,,,,321,1.704,0.006,,,,0.116,5.28,0,,,,0.000,87,0.002,0.004,0.000,0.01,4.242,14.5,117,0.000,0.001,0.020,0.26,,0.000,,,,0.005,112.0,0.000,,,,2.133,4,,,,,0.116,,,511.0,77.0,0.000,,,,,,,0,,0.0,,,,0.00,1.8,,0.00,1.8,,0.1,0.000,,0.0,,2.515,2.012,4,0.008,,,,0.0,,0,4.219,,3.8,,0.0,1.821,0.0,,0.0,,,,,
49,"""04693""","Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D",14.0,1.0 tbsp,1.524,2.341,,0.0,0.001,,0.000,,0,0.245,0.7,,,,,,,,0.000,,,0.003,,0.000,,,0,,,,,,,108,,0,,,,0.002,0.001,0.007,0.58,0.252,,0.000,0,,0.000,0,,,,,315,1.669,0.006,23.0,0.00,,0.114,5.17,0,,,,0.000,85,0.002,0.004,0.000,0.01,4.153,14.2,115,0.000,0.001,0.019,0.26,,0.000,,,,0.005,110.0,0.000,,,,2.089,4,,,,,0.114,,,501.0,75.0,0.000,,,,,,,0,,0.0,,,,0.00,1.7,,0.00,1.7,,0.1,0.000,,0.0,60,2.462,1.970,4,,,,,1.5,,0,4.13,,,,0.0,1.782,0.0,,0.0,,,,,
50,"""04614""","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",14.3,1.0 tbsp,1.436,3.530,,0.0,0.001,,0.000,,0,0.378,0.71,,,,,,,,,,,,,,,,0,,,,,,,110,,0,,,,0.002,0.000,0.009,0.518,0.378,,0.000,0,,0.000,0,,,,,314,0.985,0.007,,,,,,,,,,,87,0.000,0.004,0.000,0.01,2.905,14.5,117,0.000,0.001,0.031,0.24,,0.000,,,,0.007,100.0,0.000,,,,3.091,4,,,,,,,,511.0,75.0,0.000,,,,,,,0,,0.0,,,,0.00,1.8,,0.00,1.8,,0.0,,,0.0,,1.903,3.021,4,0.004,,,,0.0,,0,2.887,,,,,,0.0,,0.0,,,,,
51,"""04620""","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",14.0,1.0 tbsp,1.692,3.707,,0.0,0.001,,0.001,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.002,0.000,,0.666,0.380,,,,,,,,,,,312,,0.023,,,,,,,,,,,,,0.004,0.000,1.51,2.709,14.2,115,0.028,0.525,,0.22,,0.000,,,,,,,,,,3.323,4,1.1,,,,,,,501.0,75.0,,,,,,,,0,,0.0,,,,0.00,1.4,,0.00,1.4,,0.12,,,0.0,,,,,,,,,0.0,,0,2.669,,,,,,0.0,,0.0,,,,,
52,"""04697""","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D",14.0,1.0 tbsp,1.692,3.707,,0.0,0.001,,0.001,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.002,0.000,,0.666,0.380,,,,,,,,,,,318,,0.023,,,,,,,,,,,,,0.004,0.000,1.51,2.709,14.2,115,0.028,0.525,,0.22,,0.000,,,,,,,,,,3.323,4,,,,,,,,501.0,76.0,,,,,,,,0,,0.0,,,,0.00,1.4,,0.00,1.4,,0.12,,,0.0,60,,,,,,,,1.5,,0,2.669,,,,,,0.0,,0.0,,,,,
53,"""04613""","Margarine-like, vegetable oil spread, 60% fat, tub, with salt",14.0,1.0 tbsp,1.692,3.707,,0.0,0.001,,0.001,0.000,0,0.374,2.96,,,,,0.0,0.474,0.027,0.000,,,0.003,,0.002,,0.000,0,,,,,,,108,,0,,,,0.002,0.000,0.007,0.666,0.380,,0.000,0,0.001,0.000,0,0.001,,,,312,0.474,0.023,,,,0.039,5.26,0,3.08,,3,0.000,85,0.002,0.004,0.000,1.51,2.709,14.2,115,0.028,0.525,0.022,0.22,0.97,0.000,,,,0.008,86.0,0.002,,,,3.323,4,,,,,0.039,,,500.0,75.0,0.001,,,,,,,0,,0.0,,,,0.00,1.4,,0.00,1.4,,0.12,0.000,,0.0,,2.196,3.279,,0.000,,,,0.0,,0,2.669,,3.7,0.001,0.0,0.513,0.0,,0.0,0.0,,0.001,,
54,"""04694""","Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",14.0,1.0 tbsp,1.692,3.707,,0.0,0.001,,0.001,0.000,0,0.374,2.96,,,,,0.0,0.474,0.027,0.000,,,0.003,,0.002,,0.000,0,,,,,,,108,,0,,,,0.002,0.000,0.007,0.666,0.380,,0.000,0,0.001,0.000,0,0.001,,,,312,0.474,0.023,,,,0.039,5.26,0,3.08,,3,0.000,85,0.002,0.004,0.000,1.51,2.709,14.2,115,0.028,0.525,0.022,0.22,0.97,0.000,,,,0.008,110.0,0.002,,,,3.323,4,,,,,0.039,,,501.0,75.0,0.001,,,,,,,0,,0.0,,,,0.00,1.4,,0.00,1.4,,0.12,0.000,,0.0,60,2.196,3.279,,,,,,1.5,,0,2.669,,,0.001,0.0,0.513,0.0,,0.0,0.0,,0.001,,
55,"""04690""","Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",14.9,1.0 tbsp,1.287,1.898,,0.0,0.002,,0.000,,0,0.261,2.0,,,,,0.0,0.175,0.021,0.000,,,0.003,,0.003,,,0,0.0,0.12,,,,,193,,0,,,,,0.000,0.005,0.294,0.293,,0.000,0,0.001,0.000,0,0.001,,,,211,0.175,0.017,,,,0.077,8.87,0,1.84,,1,,0,0.001,0.001,0.000,0.01,2.080,11.1,193,0.005,0.000,0.015,0.23,0.47,0.001,,,,0.008,88.0,0.000,,,,1.600,5,,,,,0.028,0.025,,644.0,51.0,0.001,,,,,,,0,,0.0,,,,0.00,1.8,,0.00,1.8,,0.1,0.000,,0.0,64,1.871,1.545,,0.104,,,,1.6,,0,2.046,,1.3,0.001,0.0,0.251,0.0,,0.0,0.13,,0.000,,
56,"""04624""","Margarine-like, vegetable oil spread, fat free, liquid, with salt",15.0,1.0 tbsp,0.062,0.265,,0.0,0.002,,0.000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,115,,0,,,,0.004,0.001,,0.009,0.000,,,,,,,,,,,27,,0.001,,,,,,,,,,,,,0.006,0.000,0.02,0.111,0.0,123,0.000,0.002,,0.3,,0.000,,,,,,,,,,0.261,8,,,,,,,,536.0,6.0,,,,,,,,0,,0.0,,,,0.00,1.9,,0.00,1.9,,0.38,,,0.0,,,,,,,,,0.0,,1,0.111,,,,,,0.0,,0.0,,,,,
57,"""04631""","Margarine-like, vegetable oil spread, fat-free, tub",14.6,1.0 tbsp,0.311,0.062,,0.0,0.148,,,,0,0.007,0.08,,,,,,,,,,,,,,,,0,,,,,,,145,,0,,,,0.129,0.000,,0.164,0.007,,,,,,,,,,,27,0.025,0.004,,,,,,,,,,,,,,,0.00,0.052,0.0,145,0.001,0.000,,0.27,,0.000,,,,,,,,,,0.055,5,,,,,,,,483.0,6.0,,,,,,,,,,0.0,,,,0.00,1.2,,0.00,1.2,,0.63,,,0.0,,0.001,0.055,0,0.040,,,,0.0,,0,0.026,,0.0,,,,0.0,,,,,,,
58,"""42256""","Margarine-like, vegetable oil spread, stick or tub, sweetened",14.0,1.0 tablespoon,1.169,3.332,,2.34,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,,0.000,,0.431,0.410,,,,,,,,,,,313,,0.000,,,,,,,,,,,,,,,0.00,2.380,13.0,115,,0.000,,0.18,,0.000,,,,,,,,,,2.922,4,,,,,,,,501.0,75.0,,,,,,,,,,0.0,,,,0.00,1.7,,0.00,1.7,,2.34,,,0.0,,,,,,,,,,,0,2.366,,,,,,0.0,,,,,,,
59,"""42309""","Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",14.0,1.0 tablespoon,2.334,1.582,,0.0,0.001,,0.043,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.004,0.001,,0.621,0.098,,,,,,,,,,,264,,0.238,,,,,,,,,,,,,0.006,0.000,0.01,2.761,8.1,115,0.063,0.001,,0.28,,0.000,,,,,,,,,,1.484,5,,,,,,,,500.0,63.0,,,,,,,,0,,0.0,,,,0.00,0.9,,0.00,0.9,,0.14,,,0.0,,,,,,,,,0.0,,0,2.678,,,,,,0.0,,0.0,,,,,
60,"""04600""","Margarine-like, vegetable oil-butter spread, tub, with salt",14.0,1.0 tablespoon,1.013,1.760,,0.0,0.001,,0.002,,0,,,,,,,,,,,,,,,,,,0,,,,,,,108,,0,,,,0.003,0.000,,0.355,0.077,,,,,,,,,,,212,,0.018,,,,,,,,,,,,,0.004,0.000,0.01,2.581,6.5,115,0.003,0.001,,0.28,,0.000,,,,,,,,,,1.683,5,,,,,,,,500.0,51.0,,,,,,,,0,,0.0,,,,0.00,0.9,,0.00,0.9,,0.14,,,0.0,0,,,,,,,,0.0,,0,2.577,,,,,,0.0,,0.0,,,,,
61,"""43598""","Mayonnaise dressing, no cholesterol",15.0,1.0 tbsp,1.618,6.831,,0.04,0.002,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.002,0.000,,0.443,0.745,,,,,,,,,,,432,,0.000,,,,,,,,,,,,,0.009,,0.00,2.704,3.7,0,0.000,0.002,,0.06,,0.000,,,,,,,,,,6.085,2,,,,,,,,0.0,103.0,,,,,,,,,,0.0,,,,0.00,0.1,,0.00,0.1,,0.04,,,0.0,,,,,,,,,0.0,,0,2.704,,,,,,0.0,,,,,,,
62,"""43355""","Mayonnaise, low sodium, low calorie or diet",14.0,1.0 tbsp,0.462,1.484,,0.59,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.126,0.224,,,,,,,,,,,135,,0.000,,,,,,,,,,,,,0.001,0.000,0.01,0.630,3.5,0,,0.000,,0.25,,0.000,,,,,,,,,,1.260,1,,,,,,,,0.0,32.0,,,,,,,,,,0.0,,,,0.00,1.2,,0.00,1.2,,2.24,,,0.0,,,,,,,,,,,0,0.63,,,,,,0.0,,,,,,,
63,"""42178""","Mayonnaise, made with tofu",15.0,1.0 tbsp,0.438,2.489,,0.13,0.007,,0.000,,1,,,,,,,,,,0.000,,,0.000,,0.000,0.2,,3,,,,,,,,,0,,,,,0.013,0.001,0.122,0.306,,0.000,1,0.001,0.000,1,0.001,,,,202,,0.001,,,,,,,,,,,,,0.006,,0.00,0.787,8.0,0,0.000,0.003,0.010,0.43,,0.036,,,,,,,,,,2.180,10,,,,,,,,6.0,48.0,0.002,,,,,,,0,0.060,1.0,,,,0.00,3.9,,0.00,3.9,,0.46,,,0.0,,,,,,,,,0.0,,8,0.731,,,,,,0.0,,,,,,,
64,"""04708""","Mayonnaise, reduced fat, with olive oil",15.0,1.0 tbsp,0.805,0.601,,0.0,0.001,,,,0,,,,,,,,,,,,,,,,0.0,,4,,,,,,,1,,0,,,,0.002,0.003,0.003,0.119,0.048,,,,,,,,,,,227,,0.002,,,,,,,,,,,,,0.000,,0.02,4.431,8.1,1,0.000,0.000,0.010,0.31,,0.000,,,,,,,,,,0.553,5,,,,,,,,10.0,54.0,0.000,,,,,,,,0.001,0.0,,,,0.00,1.4,,0.00,1.4,,0.0,,,0.0,,,,,,,,,0.0,,0,4.343,,,,,,0.0,,,,,,,
65,"""42138""","Mayonnaise, reduced-calorie or diet, cholesterol-free",14.6,1.0 tbsp,0.674,2.847,,0.61,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.185,0.311,,,,,,,,,,,203,,0.000,,,,,,,,,,,,,,,0.00,1.125,3.6,0,,0.000,,0.45,,0.000,,,,,,,,,,2.536,10,,,,,,,,0.0,49.0,,,,,,,,,,0.0,,,,0.00,1.0,,0.00,1.0,,0.98,,,0.0,,,,,,,,,,,0,1.125,,,,,,0.0,,,,,,,
66,"""04529""","Oil, almond",13.6,1.0 tablespoon,1.115,2.366,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.231,0.000,,,,,,,,0.000,,,503,,0.000,36.0,0.00,,,,,,,,,,,,,0.00,9.506,1.0,0,,0.000,,0.0,,,,,,,,,,,,2.366,0,,0.0,13.6,0.082,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.884,0.0,0.00,0.1,,0.00,0.1,,0.0,,,0.0,,,,,,0.0,,,,,0,9.438,0.000,,,,,0.0,,,,,,,
67,"""04530""","Oil, apricot kernel",13.6,1.0 tablespoon,0.857,3.985,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.068,0.000,,,,,,,,0.000,,,503,,,36.0,0.00,,,,,,,,,,,,,0.00,8.160,,0,,0.000,,0.0,,,,,,,,,,,,3.985,0,,0.0,13.6,0.204,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.789,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,7.956,0.000,,,,,0.0,,,,,,,
68,"""04581""","Oil, avocado",14.0,1.0 tbsp,1.618,1.888,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,,0.000,,0.092,0.134,,,,,,,,,,,518,,,,,,,,,,,,,,,,,0.00,9.878,,0,,,,0.0,,,,,,,,,,,,1.754,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,9.504,,,,,,,,,,,,,
69,"""04534""","Oil, babassu",13.6,1.0 tbsp,11.043,0.218,,0.0,,,0.027,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.381,0.000,,,,,,,,0.000,,,503,,2.040,13.0,0.00,,,,,,,,,,,,,0.00,1.550,,0,5.916,0.000,,0.0,,,,,,,,,,,,0.218,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.115,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.748,,,,1.55,0.000,,,,,0.0,,,,,,,
70,"""04582""","Oil, canola",14.0,1.0 tbsp,1.031,3.940,,0.0,,,,,0,1.279,2.44,,,,,0.0,0.004,0.184,0.000,,,,,0.000,,,0,0.0,0.00,,,,,,,0,,,,,0.000,,0.292,1.279,,,0,,,0,,,,,518,0.004,0.000,,,,0.051,,0,3.83,,0,,,,,,0.00,8.859,10.0,0,,0.000,0.046,0.0,0.14,,,,,,,,,,,2.661,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,0.051,0.0,,8.640,2.610,0,0.000,,,,,,0,8.644,,0.0,,,,0.0,0.00,,0.0,,,,
71,"""04501""","Oil, cocoa butter",13.6,1.0 tablespoon,8.119,0.408,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,4.515,0.014,,,,,,,,0.000,,,503,,0.014,27.0,0.00,,,,,,,,,,,,,0.00,4.474,3.4,0,,0.000,,0.0,,,,,,,,,,,,0.381,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,3.454,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,,4.434,0.000,,,,,0.0,,,,,,,
72,"""04047""","Oil, coconut",13.6,1.0 tbsp,11.217,0.231,,0.0,,,0.065,,0,0.003,0.01,0.000,0.0,,,0.02,0.003,0.006,,,0.000,,,0.000,,,0,0.0,0.30,,,,,,,0,,,,,0.000,0.001,0.342,0.003,,,0,,,0,,0.000,,,507,0.003,2.265,12.0,0.01,0.000,0.001,0.00,0,0.00,,0,,0,0.002,,,0.00,0.861,0.1,0,5.690,0.000,0.003,0.0,0.02,0.000,,,,0.002,0.0,0.001,,,,0.229,0,,0.0,13.47,0.002,0.001,,,0.0,121.0,,,,0.0,,0.010,0.0,,,0.0,,1.174,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.850,0.228,,0.000,0.0,,0.733,,,0,0.853,,0.0,,0.0,0.004,0.0,0.03,,0.05,0.000,0.925,,
73,"""04685""","Oil, cooking and salad, ENOVA, 80% diglycerides",14.0,1.0 tbsp (1 NLEA serving),0.648,7.472,,,,,0.000,,,0.873,3.03,,,,,0.0,,0.067,,,,,,0.000,,,,,,,,,,,,,,,,,,,0.161,1.040,,,,,,,,,,,518,,0.009,,,,0.247,0.00,,14.12,,,,,,,,,5.182,,,0.000,,0.010,0.0,4.32,0.020,,,,0.019,0.0,,,,,6.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.352,,,,,,,,,5.077,,,,,,,,,0.0,,,,
74,"""42289""","Oil, corn and canola",14.0,1.0 tbsp,1.124,4.076,,0.0,,,,,0,0.812,2.08,,,,,0.0,,0.169,0.000,,,,,0.000,,,0,0.0,,,,,,,,0,,,,,0.000,,0.284,0.812,,,0,,,0,,,,,518,,0.000,,,,0.047,,0,4.95,,0,,,,,,0.00,8.195,5.9,0,,0.000,0.043,0.0,0.18,,,,,,,,,,,3.264,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,0.047,0.0,,8.000,3.217,1,,,,,,,0,8.0,,0.0,,,,0.0,,,0.02,,0.000,,
75,"""04518""","Oil, corn, industrial and retail, all purpose salad or cooking",13.6,1.0 tbsp,1.761,7.436,,0.0,,,,,0,0.158,1.94,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.009,0.251,0.158,,,,,,,,0.000,,,512,,0.003,,,,,,,,,,,,,,,0.00,3.750,0.3,0,,0.000,,0.0,,,,,,0.016,0.0,,,,,7.278,0,,0.0,13.6,0.016,,,,0.0,122.0,,,,0.0,,0.059,0.0,,,0.0,,1.439,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,3.717,7.239,8,0.000,0.0,,,,,0,3.717,0.000,,,,,0.0,,,,,,,
