,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
176,"""01097""","Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",31.9,1.0 fl oz,0.039,0.002,,3.62,0.014,0.236,0.001,,3,,,,0.191,,2.7,,,,,,,,,,,,0,,,,,,,38,,0,,,,0.056,0.005,,0.008,0.001,,,,,,,,0.109,,,104,,0.006,,,,,,,,,,,,,0.099,0.000,0.08,0.020,0.0,38,0.001,0.018,,0.48,,0.000,0.6,,,,,,,,,0.001,106.0,,0.233,0.06,0.001,,,,126.0,25.0,,0.034,,1,0.116,,0.8,0,0.002,3.0,0.146,0.017,62.0,0.00,8.0,0.131,0.00,8.0,0.131,3.62,,,0.0,25,,,,,0.087,,0.001,0.6,0.161,9.0,0.018,0.065,,,,,0.0,,0.4,,,,,
177,"""01153""","Milk, canned, evaporated, with added vitamin A",31.5,1.0 fl oz,1.446,0.077,,,,,0.042,,3,,,,0.17,,2.7,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.061,0.005,,0.29,0.025,,,,,,,,0.097,,,177,,0.231,,,,,,,,,,,,,0.100,,0.05,0.736,,,0.051,0.016,,0.49,,,,,,,,,,,,0.053,95.0,,0.208,2.38,0.050,,,,125.0,42.0,,0.03,,9,0.104,,0.7,0,0.002,3.0,0.13,0.639,64.0,,,,,,,3.16,,,,,,,,,0.078,,0.035,,,,0.662,0.058,,,,,,,,,,,,
178,"""01096""","Milk, canned, evaporated, with added vitamin D and without added vitamin A",31.5,1.0 fl oz,1.446,0.077,,3.16,0.015,0.210,0.042,,3,,,,0.17,,2.7,,,,,,,,,,,,0,,,,,,,20,,0,,,,0.061,0.005,,0.29,0.025,,,,,,,,0.097,,,177,,0.231,,,,,,,,,,,,,0.100,0.000,0.05,0.736,0.2,20,0.051,0.016,,0.49,,0.000,0.6,,,,,,,,,0.053,95.0,,0.208,2.38,0.050,,,,73.0,42.0,,0.03,,9,0.104,,0.7,0,0.002,3.0,0.13,0.639,64.0,0.00,10.0,0.117,0.00,10.0,0.117,3.16,,,0.0,25,,,,,0.078,,0.035,0.6,0.144,8.0,0.662,0.058,,,,,0.0,,0.6,,,,,
179,"""01105""","Milk, chocolate beverage, hot cocoa, homemade",250.0,1.0 cup,3.578,0.210,0.03,24.15,0.098,0.762,0.092,,12,,,,0.537,,7.8,0.0,,0.005,0.01,1.798,0.690,0.013,,,2.5,,0,,,,0.005,0,,128,,5,,,,0.333,0.258,0.025,0.922,0.020,0.03,0.033,12,0.007,0.033,12,0.007,0.237,,0.03,810,0.180,0.407,,,,0.018,206.12,0,0.0,0.140,285.0,,,,0.455,0.000,1.23,1.692,0.5,128,0.125,0.1,0.005,1.62,0.00,,2.8,,0,,,,0.03,,0.0,0.185,492.0,2.2,0.85,5.85,0.062,,,,438.0,192.0,,0.092,,20,0.352,0.010,6.8,0,0.033,12.0,0.422,1.6,262.0,0.00,39.0,0.460,0.00,39.0,0.460,26.85,,,0.0,112,,,,,0.247,,0.113,2.8,0.502,58.0,1.570,0.168,0.0,,,,170.0,0.00,0.5,0.0,0.190,0.048,11.57,
180,"""01292""","Milk, chocolate, fat free, with added vitamin A and vitamin D",250.0,1.0 cup,0.000,,,20.98,0.113,,0.000,,5,,,,,,,,,,,,,,,,,,0,,,,,,,158,,2,,,,0.410,0.188,,0.0,,,,,,,,,,,,705,,0.000,,,,,,,,,,,,,0.415,0.000,0.80,0.000,0.5,160,0.000,0.06,,2.02,,0.000,,,,,,,,,,0.0,455.0,,,,,,,,568.0,168.0,,,,,,,,0,0.155,5.0,,,,0.00,39.0,,0.00,39.0,,33.65,,,0.0,105,,,,,,,,2.8,,32.0,0.000,,,,,,55.0,,2.5,,,,,
181,"""01202""","Milk, chocolate, fluid, commercial, reduced fat, with added calcium",250.0,1.0 cup,2.942,0.223,1.02,23.88,0.113,0.688,0.083,,5,0.000,0.10,0.350,0.575,,,0.0,,,0.0,1.613,0.675,,,0.000,1.8,,0,,,,,,,158,,2,,,,0.410,0.188,0.022,0.675,0.000,1.32,0.013,5,0.000,0.013,5,0.000,0.35,,0.00,812,,0.425,,,,,,,0.05,0.150,485.0,,,,1.413,0.000,0.82,1.137,0.5,160,0.113,0.06,0.000,2.02,0.00,,,,,,,,,,,0.2,308.0,,0.688,4.75,0.050,,,,568.0,195.0,,0.113,4.00,20,0.3,0.000,8.5,0,0.155,5.0,0.35,1.288,190.0,0.00,,0.425,0.00,,0.425,30.32,,,0.0,,,,,,0.263,,0.113,,,,1.075,0.200,0.0,,,,55.0,,0.0,0.0,0.175,0.05,9.57,
182,"""01103""","Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",250.0,1.0 cup,2.942,0.223,1.02,23.88,0.113,0.708,0.083,,5,0.000,0.10,0.388,0.625,,13.0,0.0,,,0.0,1.683,0.640,,,0.000,1.8,,0,,,,,,,158,,2,,,,0.410,0.188,0.022,0.675,0.000,1.32,0.013,5,0.000,0.013,5,0.000,0.32,,0.00,800,,0.425,,,,,,,0.05,0.147,272.0,,,,0.458,0.000,0.82,1.137,0.5,160,0.113,0.06,0.000,2.02,0.00,,3.0,,0,,,,,,,0.2,422.0,1.8,0.738,4.75,0.050,,,,568.0,190.0,,0.095,4.00,20,0.378,0.000,8.5,0,0.155,5.0,0.388,1.288,255.0,0.00,42.8,0.450,0.00,42.8,0.450,30.32,,,0.0,122,,,,,0.212,,0.113,3.0,0.490,35.0,1.075,0.225,0.0,,,,55.0,,0.0,0.0,0.195,0.05,9.57,
183,"""01102""","Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",250.0,1.0 cup,5.260,0.310,,23.85,0.092,0.750,0.150,,12,,,,0.662,,13.0,,,,,,,,,,2.0,,0,,,,,,,65,,2,,,,0.312,0.163,,1.165,0.115,,,,,,,,0.338,,,872,,0.787,,,,,,,,,,,,,0.405,0.000,0.82,2.475,0.8,68,0.220,0.1,,2.0,,0.000,3.2,,,,,,,,,0.195,418.0,,0.782,8.47,0.177,,,,245.0,208.0,,0.102,,30,0.4,,4.8,0,0.193,12.0,0.41,2.223,252.0,0.00,42.5,0.477,0.00,42.5,0.477,25.85,,,0.0,128,,,,,0.228,,0.195,3.2,0.520,32.0,2.180,0.240,,,,,58.0,,2.2,,,,,
184,"""01104""","Milk, chocolate, lowfat, with added vitamin A and vitamin D",250.0,1.0 cup,1.540,0.122,,24.85,0.077,0.767,0.033,0.000,8,0.015,0.00,0.390,0.642,0.000,,0.0,0.068,0.007,0.0,1.800,0.752,0.005,,0.000,0.2,,0,0.2,0.00,0.280,,,,128,,2,,8.65,0.0,0.310,0.07,0.013,0.3,0.015,,0.022,8,0.003,0.022,8,0.003,0.39,0.000,,668,,0.225,,,,,,,0.0,0.168,322.0,0.007,5,0.025,0.618,0.003,0.57,0.750,0.2,130,0.062,0.117,0.003,1.95,0.00,,2.8,0.000,,0.03,162.0,0.048,,,,0.098,430.0,,0.767,2.77,0.037,0.018,,,435.0,160.0,0.000,0.125,,12,0.335,0.005,4.8,0,0.075,8.0,0.39,0.67,240.0,0.00,42.5,0.475,0.00,42.5,0.475,25.38,0.000,,0.0,108,0.552,0.062,,1.075,0.292,0.0,0.055,2.8,0.502,32.0,0.620,0.223,0.0,0.003,0.005,,30.0,0.00,1.0,0.0,0.195,0.02,,
185,"""01093""","Milk, dry, nonfat, calcium reduced",28.35,1.0 oz,0.035,0.002,,,,,0.001,,14,,,,0.798,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.189,0.005,,0.007,0.001,,,,,,,,0.454,,,420,,0.006,,,,,,,,,,,,,0.466,,1.13,0.016,,1,0.002,0.084,,2.15,,,,,,,,,,,,0.001,193.0,,0.975,0.06,0.001,,,,2.0,100.0,,0.142,,1,0.486,,7.7,0,0.002,14.0,0.609,0.015,287.0,,,,,,,14.69,,,,,,,,,0.364,,0.001,,,,0.014,0.273,,,,,,,,,,,,
186,"""01092""","Milk, dry, nonfat, instant, with added vitamin A and vitamin D",68.0,1.0 cup,0.318,0.019,,35.49,0.281,2.338,0.004,,34,,,,1.893,,,,,,,,,,,,,,0,,,,,,,482,,0,,,,0.606,0.028,,0.054,0.007,,,,,,,,1.077,,,1019,,0.053,,,,,,,,,,,,,1.186,0.000,2.71,0.127,0.0,482,0.009,0.235,,5.46,,0.000,7.5,,,,,,,,,0.012,1159.0,,2.312,0.49,0.014,,,,1608.0,243.0,,0.337,,12,1.152,,18.6,0,0.014,34.0,1.444,0.15,670.0,0.00,114.1,1.298,0.00,114.1,1.298,35.49,,,0.0,299,,,,,0.864,,0.012,7.5,1.597,80.0,0.106,0.647,,,,,0.0,,3.8,,,,,
187,"""01155""","Milk, dry, nonfat, instant, without added vitamin A and vitamin D",68.0,1.0 cup,0.320,0.020,,35.49,0.281,2.338,0.004,,34,,,,1.893,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.606,0.028,,0.054,0.007,,,,,,,,1.077,,,1019,,0.053,,,,,,,,,,,,,1.186,0.000,2.71,0.129,0.0,3,0.009,0.235,,5.46,,0.000,0.0,,,,,,,,,0.012,1159.0,,2.312,0.49,0.014,,,,10.0,243.0,,0.337,,12,1.152,,18.6,0,0.014,34.0,1.444,0.15,670.0,0.00,114.1,1.298,0.00,114.1,1.298,35.49,,,0.0,,,,,,0.864,,0.012,0.0,1.597,80.0,0.106,0.647,,,,,0.0,,3.8,,,,,
188,"""01154""","Milk, dry, nonfat, regular, with added vitamin A and vitamin D",30.0,0.25 cup,0.150,0.009,,15.59,0.124,1.063,0.002,,15,,,,0.86,,,,,,,,,,,,,,0,,,,,,,196,,0,,,,0.285,0.012,,0.026,0.003,,,,,,,,0.49,,,455,,0.025,,,,,,,,,,,,,0.465,0.000,1.21,0.060,0.0,196,0.004,0.108,,2.38,,0.000,3.3,,,,,,,,,0.006,538.0,,1.051,0.23,0.007,,,,654.0,109.0,,0.153,,6,0.524,,8.2,0,0.006,15.0,0.656,0.07,290.0,0.00,50.8,0.590,0.00,50.8,0.590,15.59,,,0.0,132,,,,,0.393,,0.005,3.3,0.726,33.0,0.050,0.294,,,,,0.0,,2.0,,,,,
189,"""01091""","Milk, dry, nonfat, regular, without added vitamin A and vitamin D",30.0,0.25 cup,0.150,0.009,,15.59,0.124,1.063,0.002,,15,,,,0.86,,,0.0,,,,,,,,,,,0,,,,,,,2,,0,,,,0.285,0.012,,0.026,0.003,,,,,,,,0.49,,,455,,0.025,,,,,,,0.0,0.229,377.0,,,,0.465,0.000,1.21,0.060,0.0,2,0.004,0.108,,2.38,0.00,,0.0,,,,,,,,,0.006,538.0,,1.051,0.23,0.007,,,,7.0,109.0,,0.153,,6,0.524,,8.2,0,0.006,15.0,0.656,0.07,290.0,0.00,50.8,0.590,0.00,50.8,0.590,15.59,,,0.0,,,,,,0.393,,0.005,0.0,0.726,33.0,0.050,0.294,,,,,0.0,,2.0,0.0,0.272,0.002,,
190,"""01090""","Milk, dry, whole, with added vitamin D",32.0,0.25 cup,5.357,0.213,,12.29,0.091,0.825,0.077,,12,,,,0.668,,,,,,,,,,,,,,0,,,,,,,81,,0,,,,0.207,0.026,,0.913,0.065,,,,,,,,0.38,,,664,,0.902,,,,,,,,,,,,,0.386,0.000,1.04,2.536,0.7,83,0.196,0.097,,1.95,,0.000,3.4,,,,,,,,,0.147,426.0,,0.816,8.55,0.383,,,,299.0,159.0,,0.119,,31,0.407,,5.2,0,0.013,12.0,0.509,2.407,248.0,0.00,38.2,0.458,0.00,38.2,0.458,12.29,,,0.0,134,,,,,0.305,,0.191,3.4,0.564,27.0,1.981,0.228,,,,,0.0,,2.8,,,,,
191,"""01212""","Milk, dry, whole, without added vitamin D",128.0,1.0 cup,21.430,0.851,,49.18,0.362,3.300,0.307,,47,,,,2.671,,,,,,,,,,,,,,0,,,,,,,324,,0,,,,0.827,0.102,,3.652,0.261,,,,,,,,1.521,,,2656,,3.610,,,,,,,,,,,,,1.542,0.000,4.16,10.143,2.8,330,0.786,0.387,,7.78,,0.000,0.6,,,,,,,,,0.589,1702.0,,3.263,34.19,1.531,,,,1196.0,635.0,,0.475,,124,1.627,,20.9,0,0.051,47.0,2.038,9.628,993.0,0.00,150.3,1.833,0.00,150.3,1.833,49.18,,,0.0,26,,,,,1.22,,0.763,0.6,2.255,109.0,7.926,0.914,,,,,0.0,,11.0,,,,,
192,"""01291""","Milk, evaporated, 2% fat, with added vitamin A and vitamin D",252.0,1.0 cup,3.034,0.171,,16.81,0.118,1.681,0.093,,20,,,,1.361,,,,,,,,,,,,,,0,,,,,,,141,,0,,,,0.489,0.04,,0.645,0.055,,,,,,,,0.774,,,1129,,0.514,,,,,,,,,,,,,0.796,0.000,0.40,1.583,0.5,141,0.113,0.126,,3.91,,0.000,,,,,,,,,,0.116,764.0,,1.663,5.04,0.111,,,,484.0,270.0,,0.242,,0,0.829,,5.8,0,0.015,20.0,1.038,1.419,512.0,0.00,41.8,0.932,0.00,41.8,0.932,39.66,,,0.0,403,,,,,0.622,,0.078,10.1,1.149,60.0,1.472,0.466,,,,,0.0,,40.3,,,,,
193,"""01059""","Milk, filled, fluid, with blend of hydrogenated vegetable oils",244.0,1.0 cup,1.874,1.830,,,,,0.000,,12,,,,0.644,,,,,,,,,,,,0.0,,,,,,,,,5,,,,,,0.212,0.024,,0.566,0.066,,,,,,,,0.366,,,644,,0.073,15.0,0.12,0.076,,,,,,,,,,0.300,,0.83,4.351,,5,0.041,0.098,,1.95,,,,,,,,,,,,1.749,339.0,,0.788,8.44,0.002,,,,17.0,154.0,,0.115,,5,0.393,,4.9,0,0.005,12.0,0.49,1.196,237.0,,,,,,,11.57,,,,,,,,,0.295,,0.010,,,,4.355,0.220,,,,,,,,,,,,
194,"""01060""","Milk, filled, fluid, with lauric acid oil",244.0,1.0 cup,7.566,0.024,,11.57,0.073,0.795,0.000,,12,,,,0.644,,,,,,,,,,,,,,0,,,,,,,5,,0,,,,0.212,0.024,,0.361,0.000,,,,,,,,0.366,,,639,,0.974,7.0,0.12,0.076,,,,,,,,,,0.300,0.000,0.83,0.244,2.0,5,4.995,0.098,,1.95,,0.000,,,,,,,,,,0.02,339.0,,0.788,8.3,0.000,,,,17.0,154.0,,0.115,,5,0.393,,4.9,0,0.005,12.0,0.49,0.466,237.0,0.00,36.6,0.442,0.00,36.6,0.442,11.57,,,0.0,,,,,,0.295,,0.317,0.0,0.544,32.0,0.244,0.220,,,,,0.0,,2.2,,,,,
195,"""01175""","Milk, fluid, 1% fat, without added vitamin A and vitamin D",244.0,1.0 cup,1.545,0.085,0.00,12.69,0.049,0.778,0.044,,12,0.010,0.02,0.425,0.688,,6.3,0.0,0.090,,0.005,1.845,0.703,0.005,,,,,0,,,,,,,32,,0,,8.22,0.0,0.227,0.024,0.015,0.307,0.010,0.00,0.017,12,,0.017,12,,0.349,,0.00,432,,0.222,,,,,,,0.0,0.163,305.0,,,,0.451,0.000,1.15,0.676,0.2,34,0.071,0.09,,1.83,0.00,,,,0,0.041,107.0,0.059,,,0.0,0.073,366.0,1.5,0.81,2.37,0.041,,,,115.0,102.0,,0.105,,12,0.415,0.005,8.1,0,0.007,12.0,0.425,0.7,232.0,0.00,43.2,0.495,0.00,43.2,0.495,12.18,,,0.0,2,0.520,0.066,0,0.881,0.234,,0.066,0.0,0.537,27.0,0.610,0.246,0.0,,,,0.0,,,0.0,0.215,0.032,12.69,
196,"""42290""","Milk, fluid, nonfat, calcium fortified (fat free or skim)",247.0,1.0 cup,0.289,0.017,,11.98,0.089,,0.002,,12,,,,,,,,,,,,,,,,,,0,,,,,,,338,,0,,,,0.217,0.027,,0.047,0.005,,,,,,,,,,,358,,0.042,,,,,,,,,,,,,0.346,0.000,0.94,0.116,0.0,338,0.007,0.099,,1.9,,0.000,3.0,,,,,,,,,0.012,410.0,,,,,,,,1131.0,86.0,,,,,,,,0,,12.0,,,,0.00,39.5,,0.00,39.5,,11.98,,,0.0,116,,,,,,,,3.0,,27.0,0.094,,,,,,0.0,,2.5,,,,,
197,"""01106""","Milk, goat, fluid, with added vitamin D",30.5,1.0 fl oz,0.813,0.045,,1.36,0.015,0.096,0.029,,0,,,,0.088,,,,,,,,,,,,,,0,,,,,,,17,,0,,,,0.084,0.014,,0.135,0.012,,,,,,,,0.05,,,88,,0.099,,,,,,,,,,,,,0.042,0.000,0.02,0.338,0.1,17,0.038,0.014,,0.25,,0.000,0.4,,,,,,,,,0.033,62.0,,0.112,1.26,0.025,,,,60.0,21.0,,0.013,,3,0.055,,0.4,0,0.005,0.0,0.063,0.278,34.0,0.00,4.9,0.055,0.00,4.9,0.055,1.36,,,0.0,16,,,,,0.036,,0.079,0.4,0.073,4.0,0.298,0.027,,,,,0.0,,0.4,,,,,
198,"""01107""","Milk, human, mature, fluid",30.8,1.0 fl oz,0.619,0.153,,2.12,0.004,0.029,0.000,,2,,,,0.021,,,,,,,,,,,,,,0,,,,,,,18,,0,,,,0.055,0.016,,0.09,0.016,,,,,,,,0.014,,,90,,0.099,,,,,,,,,,,,,0.011,0.000,0.02,0.511,0.1,19,0.079,0.003,,0.06,,0.000,0.0,,,,,,,,,0.115,16.0,,0.025,1.35,0.040,,,,65.0,22.0,,0.005,,4,0.016,,0.6,0,0.008,2.0,0.017,0.283,4.0,0.00,4.9,0.013,0.00,4.9,0.013,2.12,,,0.0,1,,,,,0.013,,0.019,0.0,0.019,1.0,0.454,0.007,,,,,0.0,,1.5,,,,,
199,"""43543""","Milk, imitation, non-soy",244.0,1.0 cup,0.620,2.865,,12.93,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,149,,0,,,,0.244,0.049,,0.088,0.034,,,,,,,,,,,466,,0.000,,,,,,,,,,,,,,,0.00,1.181,0.0,149,,0.0,,2.68,,0.000,,,,,,,,,,2.83,366.0,,,,,,,,495.0,112.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,12.93,,,0.0,102,,,,,,,,2.7,,2.0,1.181,,,,,,0.0,,,,,,,
200,"""01108""","Milk, indian buffalo, fluid",244.0,1.0 cup,11.217,0.356,,,,,0.373,,15,,,,0.683,,,,,,,,,,,,0.0,,,,,,,,,129,,,,,,0.222,0.112,,1.664,0.185,,,,,,,,0.444,,,986,,1.715,,,,,,,,,,,,,0.329,,0.88,4.360,,129,0.407,0.056,,1.93,,,,,,,,,,,,0.171,434.0,,0.888,16.81,0.346,,,,434.0,237.0,,0.129,,46,0.447,,,0,0.044,15.0,0.495,4.878,285.0,,,,,,,12.64,,,,,,,,,0.278,,0.344,,,,3.821,0.190,,,,,,,,,,,,
201,"""01089""","Milk, low sodium, fluid",244.0,1.0 cup,5.256,0.312,,10.88,0.049,0.742,0.161,,12,,,,0.6,,,,,,,,,,,,,,0,,,,,,,68,,0,,,,0.105,0.024,,1.022,0.122,,,,,,,,0.342,,,622,,0.849,,,,,,,,,,,,,0.256,0.000,0.88,2.438,0.7,71,0.237,0.083,,1.9,,0.000,3.2,,,,,,,,,0.19,617.0,,0.732,8.44,0.188,,,,256.0,149.0,,0.107,,34,0.366,,4.9,0,0.010,12.0,0.459,2.22,210.0,0.00,39.0,0.412,0.00,39.0,0.412,10.88,,,0.0,124,,,,,0.273,,0.212,3.2,0.505,12.0,2.123,0.205,,,,,0.0,,2.2,,,,,
202,"""01084""","Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",246.0,1.0 cup,1.791,0.106,,,,,0.054,,15,,,,0.768,,,,,,,,,,,,0.0,,,,,,,,,150,,,,,,0.246,0.025,,0.349,0.042,,,,,,,,0.435,,,499,,0.290,,,,,,,,,,,,,0.472,,1.06,0.831,,150,0.081,0.123,,2.12,,,,,,,,,,,,0.064,443.0,,0.937,2.88,0.064,,,,499.0,118.0,,0.135,,10,0.467,,6.2,0,0.005,15.0,0.585,0.758,273.0,,,,,,,13.58,,,,,,,,,0.349,,0.071,2.5,0.647,39.0,0.723,0.263,,,,,,,,,,,,
203,"""01083""","Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",245.0,1.0 cup,1.480,0.088,,,,,0.047,,12,,,,0.676,,,,,,,,,,,,0.0,,,,,,,,,142,,,,,,0.221,0.025,,0.289,0.034,,,,,,,,0.385,,,436,,0.240,,,,,,,,,,,,,0.424,0.000,0.93,0.686,,145,0.066,0.11,,1.89,,0.000,,,,,,,,,,0.054,397.0,,0.826,2.38,0.054,,,,500.0,105.0,,0.12,,10,0.412,,5.6,0,0.005,12.0,0.517,0.625,245.0,,,,,,,12.18,,,,,,,,,0.309,,0.059,2.5,0.571,34.0,0.598,0.230,,,,,,,,,,,,
204,"""01082""","Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244.0,1.0 cup,1.545,0.085,0.00,12.69,0.049,0.778,0.044,,12,0.010,0.02,0.425,0.688,,6.3,0.0,0.090,,0.005,1.845,0.703,0.005,,,,,0,,,,,,,142,,0,,,,0.227,0.024,0.015,0.307,0.010,0.00,0.017,12,,0.017,12,,0.349,,0.00,432,,0.222,,,,,,,0.0,0.163,305.0,,,,0.451,0.000,1.15,0.676,0.2,142,0.071,0.09,,1.83,0.00,,2.9,,0,0.041,107.0,0.059,,,0.0,0.073,366.0,1.5,0.81,2.37,0.041,,,,478.0,102.0,,0.105,,12,0.415,0.005,8.1,0,0.007,12.0,0.425,0.7,232.0,0.00,43.2,0.495,0.00,43.2,0.495,12.18,,,0.0,117,0.520,0.066,0,0.881,0.234,,0.066,2.9,0.537,27.0,0.610,0.246,0.0,,,,0.0,,,0.0,0.215,0.032,12.69,
205,"""01087""","Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",246.0,1.0 cup,0.399,0.022,,,,,0.005,,15,,,,0.772,,,,,,,,,,,,0.0,,,,,,,,,150,,,,,,0.248,0.027,,0.064,0.007,,,,,,,,0.44,,,418,,0.059,,,,,,,,,,,,,0.477,,1.06,0.160,,150,0.007,0.123,,2.14,,,,,,,,,,,,0.015,448.0,,0.945,0.61,0.022,,,,499.0,101.0,,0.138,,5,0.47,,5.9,0,0.005,15.0,0.59,0.18,276.0,,,,,,,13.68,,,,,,,,,0.352,,0.012,2.5,0.652,39.0,0.130,0.263,,,,,,,,,,,,
206,"""01086""","Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",245.0,1.0 cup,0.397,0.022,,12.3,0.100,0.858,0.005,,12,,,,0.693,,,,,,,,,,,,,,0,,,,,,,157,,0,,,,0.223,0.027,,0.064,0.007,,,,,,,,0.394,,,377,,0.059,,,,,,,,,,,,,0.429,0.000,0.96,0.159,0.0,157,0.007,0.113,,1.91,,0.000,2.9,,,,,,,,,0.015,419.0,,0.848,0.61,0.022,,,,524.0,91.0,,0.122,,5,0.421,,5.4,0,0.005,12.0,0.529,0.179,255.0,0.00,39.2,0.475,0.00,39.2,0.475,12.3,,,0.0,120,,,,,0.316,,0.012,2.9,0.586,37.0,0.130,0.238,,,,,0.0,,2.5,,,,,
207,"""01085""","Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",245.0,1.0 cup,0.137,0.007,0.00,12.47,0.110,0.782,0.000,,12,,,,0.691,,7.6,0.0,,,,,,,,,,,0,,,,,,,149,,0,,8.26,0.0,0.230,0.032,,0.022,0.002,0.00,,,,,,,0.353,,0.00,350,,0.020,,,,,,,0.0,0.164,299.0,,,,0.446,0.000,1.23,0.054,0.0,149,0.002,0.091,,1.84,0.00,,2.9,,,,,,,,0.0,0.005,382.0,4.7,0.813,0.2,0.007,,,,500.0,83.0,,0.105,,5,0.417,,7.6,0,0.007,12.0,0.426,0.061,247.0,0.00,38.2,0.497,0.00,38.2,0.497,12.15,,,0.0,115,,,,,0.235,,0.005,2.9,0.541,27.0,0.044,0.250,0.0,,,,0.0,,,0.0,0.216,0.002,12.47,
