,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
0,"""43218""","Cereals ready-to-eat, ALPEN",55.0,0.67 cup (1 NLEA serving),0.273,0.509,,11.0,0.22,,0.0,,16,,,,,,,,,,0.0,,,,,0.000,5.0,,0,,,,,,0.0,,,0,,,,1.166,0.165,0.000,0.015,0.024,,0.0,16,,0.0,16,,,,,810,,0.003,,,,,,,,,,,,,0.22,0.000,0.07,0.730,1.4,0,0.004,0.154,0.000,1.32,,0.000,,,,,,,,,,0.484,230.0,,,,,,,,0,194.0,,,,,,,,0.0,,16.0,,,,0.0,16.9,,0.0,16.9,,41.63,,,0.0,,,,,,,,,0.0,,52.0,0.718,,,,,,0.0,,4.8,,,,,
1,"""08657""","Cereals ready-to-eat, BARBARA'S PUFFINS, original",27.0,0.75 cup (1 NLEA serving),0.0,0.288,,5.0,0.03,,0.0,,5,,,,,,,,,,,,,,,,5.0,,209,,,,,,,,,0,,,,0.513,0.081,,0.0,0.011,,,,,,,,,,,377,,0.000,,,,,,,,,,,,,0.018,,0.00,0.604,0.2,0,0.000,0.066,,0.35,,0.000,,,,,,,,,,0.277,85.0,,,,,,,,0,90.0,,,,,,,,0.0,,5.0,,,,0.0,4.0,,0.0,4.0,,22.68,,,0.0,,,,,,,,,0.0,,29.0,0.598,,,,,,0.0,,15.0,,,,,
2,"""08204""","Cereals ready-to-eat, chocolate-flavored frosted puffed corn",30.0,1.0 cup,0.288,0.069,,13.11,0.397,,0.0,,6,,,,,,,,,,,,,,,,1.1,,0,,,,,,,397,,1,,,,5.291,0.072,,0.137,0.002,,,,,,,,,,,508,,0.000,,,,,,,,,,,,,0.45,0.000,1.59,0.624,0.2,397,0.000,0.529,,0.68,,0.000,,,,,,,,,,0.068,53.0,,,,,,,,1323,122.0,,,,,,,,100.0,0.074,106.0,,,,1.59,1.4,,1.59,1.4,,26.16,,,0.0,,,,,,,,,0.0,,11.0,0.624,,,,,,41.0,,15.9,,,,,
3,"""43241""","Cereals ready-to-eat, FAMILIA",122.0,1.0 cup,0.867,2.020,,28.3,0.39,,0.0,,20,,,,,,,,,,,,,,,,10.4,,159,,,,,,,,,0,,,,2.196,0.497,,0.116,0.112,,,,,,,,,,,1980,,0.017,,,,,,,,,,,,,0.671,0.000,0.35,3.910,4.6,1,0.004,0.122,,10.37,,0.000,,,,,,,,,,1.889,603.0,,,,,,,,7,473.0,,,,,,,,0.0,,20.0,,,,0.0,29.2,,0.0,29.2,,90.04,,,0.0,,,,,,,,,0.0,,387.0,3.86,,,,,,0.0,,0.7,,,,,
4,"""42236""","Cereals ready-to-eat, frosted oat cereal with marshmallows",30.0,0.75 cup (1 NLEA serving),0.186,0.384,,10.84,0.396,,0.0,,6,,,,,,,,,,,,,,,,1.3,,28,,,,,,,150,,0,,,,5.292,0.042,,0.01,0.017,,,,,,,,,,,502,,0.002,,,,,,,,,,,,,0.45,0.000,1.59,0.330,0.4,150,0.003,0.528,,0.68,,0.000,,,,,,,,,,0.367,62.0,,,,,,,,500,120.0,,,,,,,,100.0,,106.0,,,,1.59,4.8,,1.59,4.8,,25.41,,,0.0,43,,,,,,,,1.1,,8.0,0.328,,,,,,0.0,,6.0,,,,,
5,"""08013""","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",28.0,1.0 cup (1 NLEA serving),0.448,0.672,,1.26,0.364,,0.0,,6,,,,,,,,,,,,,,,,2.8,,45,,,,,,,277,,0,,,,5.012,0.108,,0.033,0.019,,,,,,,,,,,436,,0.004,,,,,,,,,,,,,0.028,0.000,1.90,0.644,0.6,277,0.008,0.501,,0.79,,0.000,1.0,,,,,,,,,0.613,177.0,,,,,,,,924,104.0,,,,,,,,194.0,0.998,200.0,,,,1.9,7.3,,1.9,7.3,,20.5,,,0.0,40,,,,,,,,1.0,,32.0,0.638,,0.0,,,,0.0,,6.0,,,,,
6,"""08037""","Cereals ready-to-eat, granola, homemade",122.0,1.0 cup,4.828,9.527,,24.16,0.669,1.192,0.018,0.000,102,,,,0.77,,,,,,,,,,,,10.9,,167,,,,,,,,,0,,16.68,0,3.342,0.789,,0.64,0.745,,0.0,102,,0.0,102,,0.584,,,2496,,0.456,,,,,,,,,,,,,0.432,0.002,0.00,13.360,6.5,1,1.211,0.451,0.077,2.82,,0.005,,,,,,,,,,8.777,658.0,,0.803,29.66,0.072,,,,23,597.0,,0.227,,0,0.462,0.065,31.0,0.0,4.875,102.0,0.666,1.943,526.0,0.0,60.0,0.815,0.0,60.0,0.815,65.73,,,0.0,,,,,,1.56,,0.161,0.0,0.852,205.0,13.18,0.426,,,,,0.0,,1.5,,,,,
7,"""08290""","Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes",31.0,0.75 cup (1 NLEA serving),0.081,0.189,,6.2,0.164,,0.0,,6,,,,,,,,,,,,,,,,4.4,,0,,,,,,,33,,0,,,,2.187,0.148,,0.004,0.011,,,,,,,,,,,458,,0.001,,,,,,,,,,,,,0.186,0.000,0.66,0.076,0.7,33,0.001,0.219,,0.93,,0.000,,,,,,,,,,0.178,149.0,,,,,,,,,109.0,,,,,,,,38.0,1.001,44.0,,,,0.66,11.2,,0.66,11.2,,24.23,,,0.0,,,,,,,,,0.0,,45.0,0.075,,,,,,0.0,,1.3,,,,,
8,"""08493""","Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",33.0,1.0 cup (1 NLEA serving),0.241,0.221,,14.72,0.373,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,4.996,,,,,,,,,,,,,,,539,,,,,,,,,,,,,,,0.422,,1.50,0.182,0.0,,,,,0.98,,,1.0,,,,,,,,,,,,,,,,,,500,129.0,,,,,,,,194.0,,200.0,,,,,,,,,,28.81,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,
9,"""08347""","Cereals ready-to-eat, MALT-O-MEAL, BERRY COLOSSAL CRUNCH",30.0,0.75 cup (1 NLEA serving),0.364,0.299,,12.5,0.375,,0.0,,6,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,5.001,0.036,,0.128,0.010,,,,,,,,,,,497,,0.003,,,,,,,,,,,,,0.423,0.000,1.50,0.382,0.0,25,0.002,0.498,,0.78,,0.000,1.0,,,,,,,,,0.285,33.0,,,,,,,,500,119.0,,,,,,,,194.0,,200.0,,,,1.5,,,1.5,,,25.96,,,,,,,,,,,,1.0,,3.0,0.381,,,,,,0.0,,6.0,,,,,
10,"""08487""","Cereals ready-to-eat, MALT-O-MEAL, Blueberry MUFFIN TOPS Cereal",30.0,0.75 cup (1 NLEA serving),0.498,1.239,,10.61,0.45,,,,,,,,,,,,,,,,,,,,1.4,,0,,,,,,,,,,,,,5.892,,,,,,,,,,,,,,,556,,,,,,,,,,,,,,,0.48,,1.50,1.056,0.5,150,,,,0.78,,,1.0,,,,,,,,,,,,,,,,,,500,133.0,,,,,,,,194.0,,200.0,,,,1.5,,,1.5,,,23.97,,,0.0,39,,,,,,,,1.0,,11.0,,,,,,,,,,,,,,
11,"""08672""","Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS",30.0,0.75 cup (1 NLEA serving),0.48,0.000,,16.64,0.3,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,3.996,,,,,,,,,,,,,,,493,,,,,,,,,,,,,,,0.336,,1.20,0.480,0.0,,,,,0.8,,,1.0,,,,,,,,,,,,,,,,,,400,118.0,,,,,,,,154.0,,160.0,,,,,,,,,,26.45,,,,,,,,,,,,1.0,,9.0,,,,,,,,,,,,,,
12,"""08494""","Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS",30.0,0.75 cup (1 NLEA serving),0.555,1.239,,9.86,0.375,,0.0,,6,,,,,,,,,,,,,,,,1.5,,22,,,,,,,149,,0,,,,5.001,0.040,,0.123,0.324,,,,,,,,,,,533,,0.002,,,,,,,,,,,,,0.423,0.000,1.50,1.176,0.5,149,0.000,0.498,,0.99,,0.000,1.0,,,,,,,,,0.915,47.0,,,,,,,,500,128.0,,,,,,,,194.0,,200.0,,,,1.5,4.8,,1.5,4.8,,23.5,,,0.0,40,,,,,,,,1.0,,8.0,1.147,,,,,,0.0,,6.0,,,,,
13,"""08206""","Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",30.0,0.75 cup (1 NLEA serving),0.771,0.167,,14.43,0.375,,0.005,,6,,,,,,,,,,,,,,,,1.0,,163,,,,,,,143,,2,,,,5.001,0.096,,0.097,0.004,,,,,,,,,,,488,,0.118,,,,,,,,,,,,,0.423,0.000,1.50,0.266,0.0,144,0.315,0.498,,0.82,,0.000,1.0,,,,,,,,,0.163,60.0,,,,,,,,500,117.0,,,,,,,,194.0,,200.0,,,,1.5,0.8,,1.5,0.8,,26.02,,,7.0,40,,,,,,,,1.0,,8.0,0.266,,,,,,59.0,,6.0,,,,,
14,"""08495""","Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES",29.0,0.75 cup (1 NLEA serving),0.748,0.061,,12.51,0.377,,0.006,,1,,,,,,,,,,,,,,,,0.3,,0,,,,,,,225,,1,,,,4.997,0.047,,0.04,0.007,,,,,,,,,,,481,,0.134,,,,,,,,,,,,,0.429,0.000,1.50,0.072,0.0,225,0.356,0.499,,0.43,,0.000,1.0,,,,,,,,,0.054,52.0,,,,,,,,750,115.0,,,,,,,,99.0,,100.0,,,,1.5,1.0,,1.5,1.0,,25.5,,,0.0,40,,,,,,,,1.0,,8.0,0.072,,,,,,10.0,,0.0,,,,,
15,"""08346""","Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH",30.0,0.75 cup (1 NLEA serving),0.672,0.207,,12.75,0.375,,0.004,,6,,,,,,,,,,,,,,,,0.5,,190,,,,,,,142,,0,,,,5.001,0.018,,0.03,0.004,,,,,,,,,,,503,,0.119,,,,,,,,,,,,,0.423,0.000,1.50,0.441,0.0,144,0.316,0.498,,2.1,,0.000,1.0,,,,,,,,,0.203,33.0,,,,,,,,500,120.0,,,,,,,,194.0,,200.0,,,,1.5,2.7,,1.5,2.7,,24.48,,,7.0,40,,,,,,,,1.0,,2.0,0.44,,,,,,0.0,,6.0,,,,,
16,"""08083""","Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS",31.0,1.0 cup (1 NLEA serving),0.029,0.049,,14.53,0.75,,0.0,,11,,,,,,,,,,,,,,,,0.6,,242,,,,,,0.0,215,,0,,,,9.998,0.018,,0.004,0.002,,,,,,,,,,,499,,0.000,,,,,,,,,,,,,0.849,0.000,1.50,0.026,0.0,217,0.000,1.001,,1.0,,0.000,1.0,,,,,,,,,0.047,22.0,,,,,,,,750,119.0,,,,,,,,90.0,,100.0,,,,1.5,1.5,,1.5,1.5,,28.08,,,9.0,40,,,,,,,,1.0,,1.0,0.026,,,,,,0.0,,15.0,,,,,
17,"""08348""","Cereals ready-to-eat, MALT-O-MEAL, Crispy Rice",33.0,1.0 cup (1 NLEA serving),0.0,0.112,,2.58,0.373,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,4.996,0.080,,,,,,,,,,,,,,478,,,,,,,,,,,,,,,0.422,,1.50,0.099,0.0,150,,,,0.92,,,1.0,,,,,,,,,,,,,,,,,,500,114.0,,,,,,,,398.0,,399.0,,,,,,,,,,28.51,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,
18,"""08409""","Cereals ready-to-eat, MALT-O-MEAL, Frosted Flakes",31.0,0.75 cup (1 NLEA serving),0.033,0.135,,12.17,0.375,,0.0,,6,,,,,,,,,,,,,,,,0.4,,237,,,,,,,139,,0,,,,4.997,0.037,,0.005,0.004,,,,,,,,,,,504,,0.000,,,,,,,,,,,,,0.425,0.000,1.50,0.053,0.1,141,0.000,0.499,,0.52,,0.000,1.0,,,,,,,,,0.131,25.0,,,,,,,,500,121.0,,,,,,,,94.0,,100.0,,,,1.5,1.7,,1.5,1.7,,27.96,,,11.0,40,,,,,,,,1.0,,4.0,0.053,,,,,,0.0,,6.0,,,,,
19,"""08500""","Cereals ready-to-eat, MALT-O-MEAL, Frosted Mini SPOONERS",55.0,1.0 cup (1 NLEA serving),0.125,0.397,,11.0,0.374,,0.0,,15,,,,,,,,,,,,,,,,6.0,,101,,,,,,,,,0,,,,5.0,0.200,,0.006,0.025,,,,,,,,,,,814,,0.000,,,,,,,,,,,,,0.418,0.000,1.50,0.438,0.9,0,0.000,0.501,,0.91,,0.000,0.0,,,,,,,,,0.371,180.0,,,,,,,,0,195.0,,,,,,,,384.0,,400.0,,,,1.5,14.4,,1.5,14.4,,45.0,,,0.0,,,,,,,,,0.0,,55.0,0.423,,,,,,0.0,,,,,,,
20,"""08501""","Cereals ready-to-eat, MALT-O-MEAL, Fruity DYNO-BITES",27.0,0.75 cup,0.173,0.070,,11.5,0.394,,0.0,,1,,,,,,,,,,,,,,,,0.3,,0,,,,,,,294,,0,,,,7.155,0.035,,0.052,0.001,,,,,,,,,,,456,,0.002,,,,,,,,,,,,,0.678,0.000,1.86,0.572,0.1,294,0.000,0.74,0.012,0.46,,0.000,,,,,,,,,,0.068,21.0,,,,,,,,980,109.0,,,,,,,,133.0,0.170,134.0,,,,1.86,0.9,,1.86,0.9,,24.33,,,0.0,53,,,,,,,,1.3,,4.0,0.569,,,,,,0.0,,0.3,,,,,
21,"""08478""","Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",27.0,0.75 cup (1 NLEA serving),0.043,0.094,0.85,13.86,0.47,0.116,0.0,,4,0.005,0.12,0.086,0.014,0.000,,,,,0.0,0.593,0.072,0.000,,0.000,0.7,0.000,25,,,,,,,150,,0,,,,6.795,0.080,0.000,0.005,0.005,2.23,0.0,338,,0.0,338,,0.047,0.000,1.22,418,0.006,0.000,,,,0.001,0.75,0,,,,0.000,1.0,0.0,0.585,0.000,1.80,0.059,0.3,150,0.000,0.558,0.001,0.23,,0.000,,,,0.000,55.0,0.0,,0.000,0.0,0.089,55.0,,0.119,0.24,0.000,0.001,,9.57,500,100.0,0.000,0.033,5.77,0,0.039,0.001,7.3,197.0,0.230,200.0,0.055,0.033,60.0,1.8,3.9,0.083,1.8,3.9,0.083,24.22,0.000,,0.0,41,0.051,0.087,,0.086,0.033,,0.002,1.0,0.066,12.0,0.058,0.039,,,0.000,0.008,0.0,,7.5,,,,0.0,
22,"""08476""","Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS",29.0,1.0 cup,0.17,,,11.0,0.375,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,0.425,,1.50,0.144,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,500,110.0,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,
23,"""08481""","Cereals ready-to-eat, MALT-O-MEAL, HONEY GRAHAM SQUARES",30.0,0.75 cup (1 NLEA serving),0.45,1.131,,9.81,0.474,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,5.691,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,0.495,,1.73,0.942,0.4,,,,,2.19,,,1.1,,,,,,,,,,,,,,,,,,588,119.0,,,,,,,,194.0,,200.0,,,,,,,,,,22.4,,,,,,,,,,,,1.1,,9.0,,,,,,,0.0,,9.0,,,,,
24,"""08676""","Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",30.0,1.0 cup (1 NLEA serving),0.189,0.396,,8.99,0.375,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,5.001,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,0.423,,1.50,0.333,0.0,,,,,1.43,,,1.0,,,,,,,,,,,,,,,,,,500,116.0,,,,,,,,194.0,,200.0,,,,,,,,,,23.89,,,,,,,,,,,,1.0,,28.0,,,,,,,,,,,,,,
25,"""08138""","Cereals ready-to-eat, MALT-O-MEAL, MARSHMALLOW MATEYS",30.0,1.0 cup,0.216,0.390,,12.27,0.375,,0.0,,6,,,,,,,,,,,,,,,,1.5,,23,,,,,,,150,,0,,,,5.001,0.061,,0.012,0.017,,,,,,,,,,,486,,0.002,,,,,,,,,,,,,0.423,0.000,1.50,0.426,0.3,150,0.004,0.498,,1.37,,0.000,1.0,,,,,,,,,0.373,56.0,,,,,,,,500,116.0,,,,,,,,194.0,,200.0,,,,1.5,5.8,,1.5,5.8,,24.83,,,0.0,40,,,,,,,,1.0,,21.0,0.424,,,,,,0.0,,6.0,,,,,
26,"""08674""","Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey",30.0,0.75 cup (1 NLEA serving),0.15,0.276,,6.49,0.375,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,5.001,,,,,,,,,,,,,,,497,,,,,,,,,,,,,,,0.423,,1.50,0.498,0.1,,,,,0.33,,,1.0,,,,,,,,,,,,,,,,,,500,119.0,,,,,,,,194.0,,200.0,,,,,,,,,,25.48,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,
27,"""08675""","Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey  &  almonds",30.0,0.75 cup (1 NLEA serving),0.186,0.405,,6.08,0.627,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,7.053,,,,,,,,,,,,,,,476,,,,,,,,,,,,,,,0.597,,2.27,0.675,0.0,,,,,2.09,,,1.1,,,,,,,,,,,,,,,,,,563,114.0,,,,,,,,194.0,,200.0,,,,,,,,,,23.18,,,,,,,,,,,,1.1,,18.0,,,,,,,,,,,,,,
28,"""08484""","Cereals ready-to-eat, MALT-O-MEAL, Raisin Bran Cereal",59.0,1.0 cup (1 NLEA serving),0.25,0.536,,19.49,0.372,,0.0,,11,,,,,,,,,,,,,,,,6.0,,70,,,,,,,149,,0,,,,4.997,0.300,,0.014,0.037,,0.0,332,,0.0,332,,,,,845,,0.001,,,,,,,,,,,,,0.425,0.000,1.49,0.211,0.2,149,0.000,0.501,,1.55,,0.000,1.5,,,,,,,,,0.499,322.0,,,,,,,,500,202.0,,,,,,,,189.0,,200.0,,,,1.49,14.2,,1.49,14.2,,47.42,,,0.0,60,,,,,,,,1.5,,80.0,0.195,,,,,,0.0,,,,,,,
29,"""08349""","Cereals ready-to-eat, MALT-O-MEAL, TOOTIE FRUITIES",32.0,1.0 cup (1 NLEA serving),0.22,0.312,,14.5,0.371,,0.0,,6,,,,,,,,,,,,,0.000,,,0.7,,200,,,,,,,142,,0,,,,5.002,0.020,,0.029,0.009,,,,,,,,,,,523,,0.001,,,,,,,,,,,,,0.426,0.000,1.50,0.470,0.0,143,0.002,0.496,,1.17,,0.001,1.0,,,,,,,,,0.303,33.0,,,,,,,,500,125.0,,,,,,,,194.0,,200.0,,,,1.5,1.9,,1.5,1.9,,27.5,,,8.0,40,,,,,,,,1.0,,8.0,0.466,,,,,,0.0,,6.0,,,,,
30,"""08491""","Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S",30.0,1.0 cup (1 NLEA serving),0.165,0.330,,9.05,0.09,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,0.399,,,,,,,,,,,,,,,487,,,,,,,,,,,,,,,0.03,,0.01,0.315,0.0,,,,,1.23,,,0.0,,,,,,,,,,,,,,,,,,0,116.0,,,,,,,,,,,,,,,,,,,,23.95,,,,,,,,,,,,0.0,,28.0,,,,,,,,,,,,,,
31,"""08709""","Cereals ready-to-eat, MOM'S BEST, Sweetened WHEAT-FULS",55.0,1.0 cup (1 NLEA serving),0.0,0.616,,11.16,0.115,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,2.992,,,,,,,,,,,,,,,858,,,,,,,,,,,,,,,0.06,,0.12,0.000,0.8,,,,,1.69,,,0.0,,,,,,,,,,,,,,,,,,0,205.0,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,0.0,,40.0,,,,,,,,,,,,,,
32,"""08656""","Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS flakes",30.0,0.75 cup (1 NLEA serving),0.186,0.903,,3.67,0.039,,0.0,,2,,,,,,,,,,0.0,,,,,0.000,5.0,,63,,,,,,,,,0,,,,0.066,0.027,0.000,0.029,0.452,,0.0,2,,0.0,2,,,,,439,,0.001,,,,,,,,,,,,,0.003,,0.00,0.270,0.1,0,0.001,0.009,0.001,1.06,,0.000,,,,,,,,,,0.451,150.0,,,,,,,,0,105.0,0.001,,,,,,,0.0,0.054,2.0,,,,0.0,1.7,,0.0,1.7,,22.58,,,0.0,,,,,,,,,0.0,,8.0,0.264,,,,,,0.0,,,,,,,
33,"""08571""","Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola",55.0,0.75 cup (1 NLEA serving),1.54,4.703,,9.99,0.066,,0.0,,8,0.887,0.49,,,,,,,,,,,,,,4.6,,79,,,,,,,,,0,,,,0.11,0.044,,0.381,0.887,,,,,,,,,,,1075,,0.007,,,,,,,,,,,,,0.006,,0.00,2.211,14.4,0,0.007,0.017,,0.74,,0.001,,,,,,,,,,3.811,160.0,,,,,,,,0,257.0,,,,,,,,0.0,0.066,8.0,,,,0.0,2.0,,0.0,2.0,,36.35,,,0.0,,,3.811,,0.055,,,,0.0,,22.0,2.19,,,,,,0.0,,0.2,,,,,
34,"""43495""","Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY",50.0,1.0 cup (1 NLEA serving),0.5,0.449,,11.0,0.375,,0.0,,10,,,,,,,,,,,,,,,,4.0,,102,,,,,,,,,0,,,,5.0,0.160,,0.029,0.022,,,,,,,,,,,795,,0.007,,,,,,,,,,,,,0.425,0.000,1.50,0.352,0.9,0,0.009,0.5,,2.77,,0.000,,,,,,,,,,0.426,170.0,,,,,,,,0,190.0,,,,,,,,90.0,1.452,100.0,,,,1.5,11.4,,1.5,11.4,,39.0,,,0.0,,,,,,,,,0.0,,72.0,0.347,,,,,,0.0,,60.0,,,,,
35,"""08029""","Cereals ready-to-eat, POST Bran Flakes",30.0,0.75 cup (1 NLEA serving),0.12,0.360,,5.58,0.39,,0.0,,6,,,,,,,,,,,,,,,,5.5,,45,,,,,,,224,,0,,,,5.01,0.150,,0.006,0.026,,,,,,,,,,,411,,0.001,,,,,,,,,,,,,0.42,0.000,1.50,0.090,0.4,225,0.000,0.51,,1.23,,0.000,1.0,,,,,,,,,0.333,160.0,,,,,,,,750,98.0,,,,,,,,194.0,,200.0,,,,1.5,10.1,,1.5,10.1,,24.15,,,0.0,40,,,,,,,,1.0,,69.0,0.086,,,,,,0.0,,,,,,,
36,"""42297""","Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",59.0,1.0 cup (1 NLEA serving),0.649,2.030,,10.32,0.354,,0.0,,11,,,,,,,,,,,,,,,,6.6,,73,,,,,,,222,,0,,,,5.015,0.212,,0.097,0.248,,,,,,,,,,,962,,0.004,,,,,,,,,,,,,0.413,0.000,1.48,2.230,2.1,223,0.004,0.472,,2.89,,0.002,1.0,,,,,,,,,1.782,206.0,,,,,,,,750,230.0,,,,,,,,189.0,,200.0,,,,1.48,12.0,,1.48,12.0,,41.83,,,2.0,40,,,,,,,,1.0,,58.0,2.197,,,,,,0.0,,0.1,,,,,
37,"""08544""","Cereals ready-to-eat, POST GREAT GRAINS Cranberry Almond Crunch",48.0,0.75 cup (1 NLEA serving),0.384,0.816,,12.24,0.384,,0.0,0.000,9,,,,,,,,,,,,,,,,5.3,,61,,,,,,0.0,224,,0,,,,4.992,0.144,0.000,0.047,0.035,,,,,,,,,,,771,,0.013,,,,,,,,,,,,,0.432,0.000,1.49,1.440,1.0,224,0.033,0.48,,1.15,,0.001,1.0,,,,,,,,,0.781,148.0,,,,,,,,750,184.0,,,,,,,,91.0,,100.0,,,,1.49,12.9,,1.49,12.9,,36.77,,,0.0,40,,,,,,,,1.0,,43.0,1.418,,,,,,0.0,,12.0,,,,,
