,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
270,"""18228""","Crackers, saltines (includes oyster, soda, soup)",14.9,5.0 crackers,0.246,0.720,0.03,0.19,0.105,0.097,0.000,,3,0.08,0.17,0.067,0.026,0.000,,0.22,0.022,0.006,0.0,0.471,0.062,0.001,,0.000,0.4,0.000,3,0.0,0.01,0.047,,,,0,,0,,,,0.960,0.021,0.001,0.073,0.082,0.02,,,,,,,0.04,0.003,0.15,260,0.023,0.002,,,,0.002,0.75,0,0.73,0.051,3.0,,0,0.001,0.073,0.000,0.01,0.296,3.8,0,0.001,0.013,0.004,0.42,0.23,0.001,,,,0.001,140.0,0.001,,,0.0,0.637,23,9.3,0.156,1.29,0.001,0.002,,0.0,0,62.0,0.000,0.017,10.11,0,0.027,0.004,1.5,17,0.102,20.0,0.05,0.156,15.0,0.00,2.5,0.066,0.00,2.5,0.066,11.03,0.000,,0.0,,0.265,0.633,,0.080,0.052,,0.001,0.0,0.059,3.0,0.287,0.029,0.0,0.000,0.001,0.025,0.0,,,0.0,0.022,0.001,0.0,0.001
271,"""18457""","Crackers, saltines, fat-free, low-sodium",15.0,3.0 saltines,0.037,0.103,,0.06,0.078,0.107,0.000,,2,,,,0.043,,,,,,,,,,,,0.4,,1,,,,,,,,,0,,,,0.857,0.022,,0.002,0.006,,,,,,,,0.043,,,247,,0.000,,,,,,,,,,,,,0.088,,0.00,0.021,0.7,0,0.000,0.013,,0.33,,0.000,,,,,,,,,,0.097,17,,0.178,0.24,0.001,,,,0,59.0,,0.021,,0,0.046,,3.2,17,0.096,19.0,0.057,0.034,17.0,0.00,2.9,0.080,0.00,2.9,0.080,12.35,,,0.0,,,,,,0.062,,0.000,0.0,0.066,4.0,0.021,0.034,,,,,0.0,,,,,,,
272,"""18425""","Crackers, saltines, low salt (includes oyster, soda, soup)",14.2,0.5 oz,0.284,0.578,0.03,0.32,0.087,0.097,0.000,,3,0.06,0.16,0.070,0.033,0.000,,0.0,0.059,0.003,0.0,0.466,0.061,,,0.000,0.4,0.000,2,0.0,0.02,0.046,,,,,,0,,,,0.743,0.022,0.001,0.106,0.062,0.03,0.000,31,0.000,0.000,31,0.000,0.039,0.002,0.24,250,0.059,0.002,,,,0.004,0.57,0,0.72,0.051,17.0,,0,0.0,0.047,0.000,0.01,0.319,2.2,0,0.000,0.009,0.003,0.47,0.18,0.000,,,,0.001,28.0,0.000,0.01,0.000,0.0,0.515,103,7.9,0.161,1.26,0.001,0.004,,0.0,0,60.0,0.000,0.017,9.56,0,0.043,0.004,0.9,17,0.119,20.0,0.049,0.165,16.0,0.00,2.8,0.070,0.00,2.8,0.070,10.56,0.000,,0.0,,0.255,0.51,,0.067,0.058,,0.001,0.0,0.057,4.0,0.314,0.031,2.1,0.000,0.0,0.063,0.0,,,0.0,0.025,,0.0,0.001
273,"""18426""","Crackers, saltines, unsalted tops (includes oyster, soda, soup)",14.2,0.5 oz,0.416,0.238,,,,,,,,,,,0.037,,,,,,,,,,,,0.4,,,,,,,,,0,,,,,,0.745,0.028,,0.189,0.012,,,,,,,,0.036,,,258,,0.008,,,,,,,,,,,,,0.066,,0.00,0.912,,0,,,,0.47,,,,,,,,,,,,0.226,18,,0.149,1.68,0.001,,,,0,62.0,,0.017,,0,0.039,,,13,0.099,18.0,0.047,0.219,15.0,,,,,,,10.15,,,,,,,,,0.052,,,,,,0.911,0.028,,,,,,,,,,,,
274,"""18966""","Crackers, saltines, whole wheat (includes multi-grain)",14.0,1.0 serving,0.0,1.012,,0.0,0.065,,0.000,,4,,,,,,,,,,0.0,,,,,0.000,0.9,,11,,,,,,,,,0,,,,0.620,0.037,0.000,0.0,0.110,,0.000,17,,0.000,17,,,,,233,,0.000,,,,,,,,,,,,,0.032,,0.00,0.391,2.6,0,0.000,0.030,,0.57,,0.000,,,,,,,,,,0.901,31,1.8,,,,,,,0,56.0,0.000,,,,,,,7,0.209,11.0,,,,0.00,1.1,,0.00,1.1,,9.55,,,0.0,,,,,,,,,0.0,,10.0,0.385,,,,,,0.0,,,,,,,
275,"""28314""","Crackers, sandwich-type, peanut butter filled, reduced fat",36.0,1.0 package,1.0,2.500,,4.0,0.163,,0.000,,9,,,,,,,,,,0.0,,,0.001,,0.001,1.0,,4,,,,,,,,,0,,,,1.686,0.047,0.004,0.346,0.022,,0.000,62,0.001,0.000,62,0.001,,,,659,,0.007,,,,,,,,,,,,,0.109,,0.00,2.000,1.1,0,0.001,0.026,0.050,0.78,,0.001,,,,,,,,,,2.396,44,,,,,,,,0,157.0,,,,,,,,31,,40.0,,,,0.00,4.7,,0.00,4.7,,22.86,,,0.0,,,,,,,,,0.0,,11.0,1.968,,,,,,0.0,,,,,,,
276,"""18960""","Crackers, snack, Goya Crackers",30.0,1.0 serving (1 NLEA serving - about 4 crackers),1.897,0.461,0.14,0.7,,,0.000,0.000,,0.011,,,,,,,,,0.0,,,0.001,,0.000,1.1,0.000,,,,,,,,,,,,,,,,,0.169,0.011,0.00,0.000,,,0.000,,,,,,544,0.003,0.040,,,,0.016,1.78,,,,,0.000,,0.002,,,,1.409,,,0.011,,0.003,0.64,,0.001,,,,0.007,200.0,0.001,0.00,,,0.448,37,,,,,0.016,,0.0,,,,,,,,,,,,,,,,,,,,,,19.3,0.000,,,,,0.431,,,,,,,,,1.392,,,0.000,0.001,0.019,,,,,,,0.0,0.001
277,"""18229""","Crackers, standard snack-type, regular",16.0,5.0 crackers,0.89,2.102,0.05,1.31,0.067,0.075,0.000,,1,0.238,0.48,0.053,0.016,0.001,,0.18,0.159,0.017,0.0,0.368,0.049,0.002,,0.001,0.4,0.000,2,0.0,0.01,0.036,,,,,,0,,,,0.696,0.017,0.005,0.336,0.247,0.08,,,,,,,0.031,0.010,0.08,341,0.160,0.008,,,,0.012,0.5,0,2.3,0.040,19.0,0.001,0,0.001,0.073,,0.00,1.048,11.1,0,0.001,0.010,0.012,0.4,0.83,0.002,,,,0.003,116.0,0.001,,,0.0,1.851,19,7.7,0.12,4.23,0.004,0.012,,1.11,0,82.0,0.000,0.013,7.95,0,0.025,0.013,1.1,13,0.079,15.0,0.039,0.507,40.0,0.00,1.5,0.051,0.00,1.5,0.051,9.81,0.001,,0.0,,0.865,1.837,,0.067,0.04,,0.001,0.0,0.047,3.0,1.024,0.023,0.7,0.000,0.002,0.172,0.0,,,0.0,0.018,0.001,0.0,0.003
278,"""18427""","Crackers, standard snack-type, regular, low salt",14.2,0.5 oz,0.536,1.355,,0.25,0.058,0.072,0.000,,2,,,,0.023,,,,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.575,0.030,,0.175,0.093,,,,,,,,0.029,,,298,,0.004,,,,,,,,,,,,,0.049,,0.00,1.511,0.9,0,0.000,0.008,,0.4,,0.000,,,,,,,,,,1.259,50,,0.121,3.59,0.014,,,,0,71.0,,0.013,,0,0.032,,0.9,11,0.079,13.0,0.036,0.357,32.0,0.00,2.0,0.052,0.00,2.0,0.052,8.66,,,0.0,,,,,,0.042,,0.000,0.0,0.042,4.0,1.493,0.023,,,,,0.0,,,,,,,
279,"""18230""","Crackers, standard snack-type, sandwich, with cheese filling",14.2,0.5 oz,0.87,0.365,,0.45,0.063,0.092,0.002,,2,,,,0.042,,,,,,,,,,,,0.3,,1,,,,,,,2,,0,,,,0.535,0.012,,0.347,0.022,,,,,,,,0.038,,,283,,0.028,,,,,,,,,,,,,0.097,0.000,0.01,1.598,1.2,2,0.003,0.007,,0.57,,0.000,,,,,,,,,,0.343,61,,0.146,3.0,0.008,,,,9,68.0,,0.017,,0,0.04,,3.1,12,0.041,14.0,0.049,0.413,58.0,0.00,3.9,0.067,0.00,3.9,0.067,8.76,,,0.0,,,,,,0.051,,0.003,0.0,0.057,5.0,1.585,0.029,,,,,0.0,,0.0,,,,,
280,"""18231""","Crackers, standard snack-type, sandwich, with peanut butter filling",14.2,0.5 oz,0.682,0.646,0.07,1.49,0.069,0.108,0.000,,5,,,,0.048,,,0.0,,0.030,,,,,,,0.3,,1,,,,,0,,0,,0,,,,0.868,0.046,0.000,0.174,0.000,0.39,0.000,17,,0.000,17,,0.05,,0.08,294,,0.000,7.0,0.39,0.027,,,,1.06,0.079,12.0,,,,0.038,0.000,0.00,1.912,1.3,0,0.000,0.021,0.055,0.38,0.30,0.000,,,,,,,,,0.0,0.646,31,,0.127,3.48,0.000,,,,1,70.0,,0.018,5.79,0,0.058,0.026,1.5,7,0.111,12.0,0.057,0.427,39.0,0.00,3.5,0.080,0.00,3.5,0.080,8.29,,,0.0,,,,,,0.132,,0.000,0.0,0.067,8.0,1.882,0.039,6.1,,,,0.0,,,0.0,0.024,,0.01,
281,"""28308""","Crackers, standard snack-type, with whole wheat",15.0,5.0 crackers 1 serving,0.652,1.191,0.03,1.56,0.048,,0.000,,5,0.129,0.43,,,,,0.22,0.086,0.006,0.0,,,0.001,,0.001,0.7,0.000,27,,,,,,,,,0,,,,0.668,0.030,0.003,0.294,0.134,0.04,0.000,11,0.000,0.000,11,0.000,,,,291,0.086,0.006,,,,0.005,0.41,0,1.5,,25.0,0.000,1,0.001,0.036,0.000,0.00,0.681,2.1,0,0.000,0.027,0.008,0.57,0.41,0.000,,,,0.002,112.0,0.000,,,0.0,1.056,31,,,,,0.005,,1.46,1,69.0,0.000,,,,,,,3,0.137,9.0,,,,0.00,4.1,,0.00,4.1,,10.26,0.000,,0.0,,0.585,1.049,,0.071,,,,0.0,,7.0,0.671,,,0.000,0.001,0.091,0.0,,,0.0,,,0.0,0.002
282,"""28325""","Crackers, toast thins, low sodium",31.0,1.0 serving,1.0,2.672,,4.0,0.116,,0.000,,10,,,,,,,,,,0.0,,,,,0.000,3.0,,51,,,,,,,,,0,,,,1.154,0.095,0.002,0.254,0.300,,0.000,10,,0.000,10,,,,,573,,0.000,,,,,,,,,,,,,0.039,,0.00,1.016,8.6,0,0.000,0.095,0.020,0.51,,0.000,,,,,,,,,,2.372,95,,,,,,,,2,137.0,0.000,,,,,,,0,,10.0,,,,0.00,7.2,,0.00,7.2,,20.97,,,0.0,,,,,,,,,0.0,,32.0,1.004,,,,,,0.0,,,,,,,
283,"""28327""","Crackers, water biscuits",14.0,4.0 cracker 1 serving,0.0,0.344,,0.0,0.016,,0.000,,3,,,,,,,,,,,,,,,,1.0,,2,,,,,,,,,0,,,,0.162,0.019,,0.0,0.015,,,,,,,,,,,225,,0.000,,,,,,,,,,,,,0.005,,0.00,0.566,0.3,0,0.000,0.006,,0.27,,0.000,,,,,,,,,,0.329,14,,,,,,,,0,54.0,,,,,,,,0,,3.0,,,,0.00,1.4,,0.00,1.4,,10.19,,,0.0,,,,,,,,,0.0,,3.0,0.566,,,,,,0.0,,,,,,,
284,"""18428""","Crackers, wheat, low salt",14.2,0.5 oz,0.735,0.397,,1.85,0.072,0.083,0.000,,3,,,,0.034,,,,,,,,,,,,0.6,,12,,,,,,,,,0,,,,0.704,0.045,,0.337,0.020,,,,,,,,0.034,,,281,,0.014,,,,,,,,,,,,,0.046,,0.00,1.626,1.4,0,0.000,0.019,,0.4,,0.000,,,,,,,,,,0.377,29,,0.131,2.93,0.001,,,,0,67.0,,0.018,,0,0.035,,4.8,5,0.253,7.0,0.045,0.382,31.0,0.00,3.9,0.059,0.00,3.9,0.059,9.22,,,0.0,,,,,,0.053,,0.000,0.0,0.053,9.0,1.625,0.027,,,,,0.0,,,,,,,
285,"""18950""","Crackers, wheat, reduced fat",29.0,1.0 serving,0.612,2.046,0.26,4.35,0.181,0.180,0.000,,8,0.247,0.34,0.124,0.055,0.000,,,,,0.0,0.791,0.147,0.002,,0.001,1.0,0.000,25,0.0,,0.106,,,,,,0,,,,1.486,0.065,0.003,0.176,0.251,0.45,0.000,57,,0.000,57,,0.081,0.004,0.97,539,0.050,0.003,,,,0.008,0.79,0,,,,,0,0.001,0.078,0.000,0.04,0.956,7.2,0,0.000,0.043,0.012,0.88,,0.000,,,,0.003,225.0,0.000,,0.001,0.0,1.792,61,,0.261,3.88,0.003,0.008,,2.68,0,129.0,0.000,0.032,14.77,0,0.049,0.012,3.0,29,0.617,37.0,0.096,0.401,75.0,0.00,8.6,0.118,0.00,8.6,0.118,20.74,0.000,,0.0,,0.893,1.782,,0.148,0.124,,0.000,0.0,0.121,14.0,0.943,0.059,0.1,,0.0,0.058,0.0,,,,,,0.0,0.002
286,"""18232""","Crackers, wheat, regular",34.0,16.0 crackers 1 serving,1.091,2.881,0.14,5.26,0.097,0.199,0.002,0.000,12,0.325,0.53,0.135,0.065,0.001,,0.55,0.004,0.014,0.0,0.867,0.165,0.003,,0.002,2.3,0.000,61,,,,,,,,,0,,,,1.367,0.093,0.005,0.223,0.336,0.27,0.000,14,,0.000,14,,0.09,0.011,0.82,647,0.004,0.051,,,,0.008,0.94,0,3.14,0.123,31.0,0.000,1,0.002,0.050,0.000,0.00,1.180,4.8,0,0.118,0.083,0.016,0.96,1.12,0.001,,,,0.005,238.0,0.000,,,0.0,2.541,96,,0.283,5.58,0.005,0.008,,4.03,2,155.0,0.000,0.036,16.11,0,0.059,0.017,3.4,1,0.527,13.0,0.104,0.616,103.0,0.00,9.2,0.133,0.00,9.2,0.133,24.05,0.000,,0.0,,1.153,2.53,,0.196,0.14,,0.016,0.0,0.131,24.0,1.157,0.065,,0.000,0.002,0.012,0.0,,,0.02,0.049,0.020,0.0,0.003
287,"""18233""","Crackers, wheat, sandwich, with cheese filling",14.2,0.5 oz,0.586,1.302,,,,,0.002,,3,,,,0.049,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,0.452,0.023,,0.18,0.090,,,,,,,,0.042,,,295,,0.015,,,,,,,,,,,,,0.061,0.000,0.02,1.470,,3,0.002,0.037,,0.54,,0.000,,,,,,,,,,1.208,43,,0.147,3.55,0.017,,,,10,71.0,,0.018,,1,0.043,,3.5,6,0.154,9.0,0.054,0.375,54.0,,,,,,,8.26,,,,,,,,,0.058,,0.002,,,,1.448,0.031,,,,,,,,,,,,
288,"""18234""","Crackers, wheat, sandwich, with peanut butter filling",14.2,0.5 oz,0.653,1.258,,,,,0.000,,5,,,,0.062,,,,,,,,,,,,0.6,,,,,,,,,0,,,,,,0.835,0.008,,0.19,0.058,,,,,,,,0.059,,,294,,0.009,,,,,,,,,,,,,0.042,,0.00,1.671,,0,0.001,0.019,,0.37,,0.000,,,,,,,,,,1.198,42,,0.154,3.79,0.009,,,,0,70.0,,0.023,,0,0.066,,3.1,5,0.100,10.0,0.069,0.399,49.0,,,,,,,7.64,,,,,,,,,0.147,,0.000,,,,1.646,0.045,,,,,,,,,,,,
289,"""28326""","Crackers, whole grain, sandwich-type, with peanut butter filling",43.0,6.0 cracker 1 serving,1.946,1.934,,4.05,0.144,,0.000,,17,,,,,,,,,,0.0,,,0.003,,0.000,4.0,,34,,,,,,,,,0,,,,2.699,0.133,0.007,0.344,0.206,,0.000,42,0.001,0.000,42,0.001,,,,837,,0.004,,,,,,,,,,,,,0.100,,0.00,4.205,1.9,0,0.001,0.095,0.223,1.2,,0.005,,,,,,,,,,1.726,142,,,,,,,,1,200.0,0.000,,,,,,,15,,32.0,,,,0.00,12.8,,0.00,12.8,,23.47,,,0.0,,,,,,,,,0.0,,46.0,4.096,,,,,,0.0,,,,,,,
290,"""18235""","Crackers, whole-wheat",28.0,1.0 serving,0.578,1.945,0.00,0.33,0.051,0.197,0.000,,8,0.233,0.39,0.134,0.076,0.000,,0.0,0.049,0.009,0.0,0.858,0.152,0.002,,0.001,2.9,0.000,50,0.0,0.08,0.110,,,,,,0,,,,1.296,0.118,0.003,0.164,0.236,0.09,0.000,8,,0.000,8,,0.084,0.003,0.00,500,0.049,0.003,,,,0.007,0.82,0,2.11,0.120,10.0,,0,0.001,0.006,,0.00,0.909,7.6,0,0.000,0.052,0.011,0.78,0.56,0.000,,,,0.003,224.0,0.000,,0.000,0.0,1.707,97,,0.281,3.96,0.003,0.007,,0.24,0,120.0,0.000,0.039,15.96,0,0.054,0.011,2.8,0,0.603,8.0,0.102,0.381,93.0,0.00,7.6,0.129,0.00,7.6,0.129,19.47,0.000,,0.0,,0.846,1.698,,0.233,0.134,,0.000,0.0,0.130,31.0,0.895,0.067,0.1,,0.0,0.056,0.0,,,0.0,0.048,,0.0,0.002
291,"""18429""","Crackers, whole-wheat, low salt",14.2,0.5 oz,0.482,0.937,,0.05,0.029,0.085,0.000,,4,,,,0.035,,,,,,,,,,,,1.5,,25,,,,,,,,,0,,,,0.642,0.063,,0.23,0.053,,,,,,,,0.036,,,263,,0.000,,,,,,,,,,,,,0.014,,0.00,0.835,1.2,0,0.000,0.026,,0.38,,0.000,,,,,,,,,,0.883,42,,0.131,2.44,0.002,,,,0,63.0,,0.019,,0,0.037,,2.1,0,0.319,4.0,0.047,0.248,42.0,0.00,3.9,0.059,0.00,3.9,0.059,9.74,,,0.0,,,,,,0.059,,0.000,0.0,0.057,14.0,0.833,0.029,,,,,0.0,,,,,,,
292,"""18949""","Crackers, whole-wheat, reduced fat",29.0,1.0 serving,0.309,1.035,0.00,0.35,0.054,0.226,0.000,,9,0.114,0.31,0.152,0.089,0.001,,0.0,0.024,0.007,0.0,0.990,0.176,0.001,,0.001,3.2,0.000,56,0.0,0.10,0.130,,,,,,0,,,,1.515,0.130,0.002,0.078,0.115,0.09,0.000,9,,0.000,9,,0.098,0.002,0.00,504,0.024,0.001,,,,0.004,0.75,0,1.3,0.139,11.0,,0,0.001,0.006,,0.00,0.467,3.6,0,0.000,0.057,0.005,0.86,0.27,0.001,,,,0.002,216.0,0.000,,0.001,0.0,0.918,108,,0.331,2.2,0.002,0.004,,0.26,0,121.0,,0.047,17.72,0,0.057,0.006,4.1,0,0.663,9.0,0.114,0.213,106.0,0.00,8.6,0.150,0.00,8.6,0.150,21.9,0.000,,0.0,,0.432,0.912,,0.262,0.155,,0.001,0.0,0.147,35.0,0.456,0.077,0.0,,0.0,0.028,0.0,,,0.0,0.054,,0.0,0.001
293,"""18237""","Cream puff shell, prepared from recipe",28.35,1.0 oz,1.587,2.092,,0.07,0.058,0.204,0.000,,6,,,,0.141,,,,,,,,,,,,0.2,,67,,,,,,,78,,0,,,,0.444,0.014,,0.54,0.088,,,,,,,,0.104,,,427,,0.019,,,,,,,,,,,,,0.102,0.001,0.11,3.155,6.9,82,0.000,0.021,,0.51,,0.000,,,,,,,,,,1.981,27,,0.169,7.34,0.039,,,,335,102.0,,0.031,,48,0.095,,6.8,9,0.060,15.0,0.122,1.021,34.0,0.00,32.4,0.167,0.00,32.4,0.167,6.46,,,0.0,16,,,,,0.134,,0.000,0.4,0.137,3.0,3.111,0.059,,,,,0.0,,,,,,,
294,"""18969""","Cream puff, eclair, custard or cream filled, iced",113.0,4.0 oz,7.972,4.715,,24.92,0.297,,0.000,0.002,18,,,,,,,,,,0.0,,,0.002,,0.003,1.0,,97,,,,,,,25,,0,,,,2.156,0.068,0.033,3.401,0.301,,0.001,113,0.003,0.001,113,0.003,,,,1580,,0.058,,,,,,,,,,,,,0.272,0.000,0.19,6.859,7.6,26,0.000,0.046,0.103,1.13,,0.000,,,,,,,,,,4.363,77,13.0,,,,,,,99,377.0,0.000,,,,,,,55,0.253,75.0,,,,0.00,49.9,,0.00,49.9,,42.3,,,0.0,12,,,,,,,,0.3,,11.0,6.8,,,,,,0.0,,,,,,,
295,"""18240""","Croissants, apple",28.35,1.0 oz,1.416,0.178,,,,,0.035,,4,,,,0.09,,,,,,,,,,,,0.7,,,,,,,,,26,,,,,,0.454,0.011,,0.257,0.033,,,,,,,,0.073,,,301,,0.188,,,,,,,,,,,,,0.046,0.000,0.06,0.678,,27,0.052,0.009,,0.34,,0.000,,,,,,,,,,0.170,26,,0.202,2.47,0.057,,,,108,72.0,,0.024,,9,0.069,,5.4,12,0.060,16.0,0.092,0.6,16.0,,,,,,,10.52,,,,,,,,,0.088,,0.047,,,,0.615,0.047,,,,,,,,,,,,
296,"""18239""","Croissants, butter",28.35,1.0 oz,3.305,0.310,,3.19,0.110,0.177,0.100,,8,,,,0.093,,,,,,,,,,,,0.7,,21,,,,,,,57,,0,,,,0.620,0.023,,0.64,0.082,,,,,,,,0.081,,,482,,0.523,,,,,,,,,,,,,0.068,0.001,0.05,1.566,0.5,58,0.146,0.016,,0.45,,0.000,,,,,,,,,,0.225,33,,0.221,5.95,0.122,,,,210,115.0,,0.028,,19,0.077,,6.4,17,0.094,25.0,0.103,1.424,30.0,0.00,11.0,0.125,0.00,11.0,0.125,12.98,,,0.0,,,,,,0.096,,0.130,0.0,0.116,5.0,1.367,0.053,,,,,0.0,,0.1,,,,,
297,"""18241""","Croissants, cheese",28.35,1.0 oz,3.013,0.676,,3.22,0.148,0.196,0.083,,9,,,,0.105,,,,,,,,,,,,0.7,,12,,,,,,,56,,0,,,,0.612,0.028,,0.623,0.087,,,,,,,,0.086,,,491,,0.440,,,,,,,,,,,,,0.092,0.001,0.09,1.845,3.1,58,0.121,0.021,,0.54,,0.000,,,,,,,,,,0.587,37,,0.253,5.93,0.103,,,,228,117.0,,0.031,,16,0.086,,7.6,12,0.096,21.0,0.115,1.35,37.0,0.00,11.0,0.136,0.00,11.0,0.136,13.32,,,0.0,,,,,,0.103,,0.108,0.0,0.128,7.0,1.677,0.060,,,,,0.0,,0.1,,,,,
298,"""18242""","Croutons, plain",14.2,0.5 oz,0.214,0.181,,,,,0.000,,3,,,,0.039,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.772,0.023,,0.087,0.010,,,,,,,,0.048,,,242,,0.004,,,,,,,,,,,,,0.039,,0.00,0.434,,0,0.000,0.004,,0.35,,0.000,,,,,,,,,,0.171,18,,0.191,0.94,0.004,,,,0,58.0,,0.02,,0,0.048,,5.3,16,0.071,19.0,0.065,0.122,16.0,,,,,,,10.44,,,,,,,,,0.061,,0.000,,,,0.43,0.036,,,,,,,,,,,,
299,"""18243""","Croutons, seasoned",14.2,0.5 oz,0.745,0.336,,0.63,0.072,0.110,0.005,,6,,,,0.049,,,,,,,,,,,,0.7,,6,,,,,,,1,,0,,,,0.660,0.024,,0.287,0.020,,,,,,,,0.046,,,276,,0.040,,,,,,,,,,,,,0.060,0.000,0.02,1.349,1.1,1,0.009,0.012,,0.54,,0.000,,,,,,,,,,0.316,26,,0.165,2.6,0.007,,,,5,66.0,,0.018,,1,0.047,,4.1,9,0.073,15.0,0.061,0.374,20.0,0.00,2.1,0.075,0.00,2.1,0.075,9.02,,,0.0,,,,,,0.057,,0.006,0.0,0.069,6.0,1.342,0.035,,,,,0.0,,,,,,,
300,"""28355""","Crunchmaster, Multi-Grain Crisps, Snack Crackers, Gluten-Free",3.9,3.0 crackers,0.081,0.233,0.00,0.03,,,0.000,,1,0.036,,,,,,,,,0.0,,,0.000,,0.000,0.3,0.000,,,,,,,,,,,,,,0.178,0.020,0.000,0.026,0.036,0.00,0.000,,0.000,0.000,,0.000,,,,74,0.000,0.000,,,,0.000,0.13,,,,,0.000,,0.0,0.006,0.000,,0.273,,,0.000,0.014,0.001,0.11,,0.000,,,,0.001,14.0,0.000,0.00,,,0.196,13,,,,,0.000,,0.03,,,,,,,,,,,,,,,,,,,,,,2.62,0.000,,,,,0.196,,0.033,,,,,,,0.27,,,0.000,0.0,0.001,,,,,,,0.0,0.000
301,"""18245""","Danish pastry, cheese",28.35,1.0 oz,1.926,0.730,,1.97,0.054,0.183,0.008,,7,,,,0.122,,,,,,,,,,,,0.3,,11,,,,,,,10,,0,,,,0.567,0.025,,0.75,0.039,,0.006,24,,0.006,24,,0.083,,,444,,0.105,,,,,,,,,,,,,0.074,0.000,0.06,3.207,2.0,10,0.024,0.011,0.000,0.43,,0.000,,,,,,,,,,0.683,28,,0.203,6.21,0.016,,,,36,106.0,,0.025,,7,0.083,0.001,5.4,10,0.100,17.0,0.105,0.965,31.0,0.00,5.7,0.121,0.00,5.7,0.121,10.55,,,0.0,1,,,,,0.092,,0.021,0.0,0.117,4.0,3.183,0.058,,,,,0.0,,0.0,,,,,
