,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
34,"""19002""","Snacks, beef jerky, chopped and formed",28.35,1.0 oz,3.076,0.287,,2.55,0.044,,0.000,,38,,,,,,,,,,,,,,,,0.5,,0,,,,,,,,,0,,,,0.491,0.064,,1.105,0.052,,,,,,,,,,,486,,0.232,,,,,,,,,,,,,0.04,0.000,0.28,3.205,0.7,0,0.046,0.051,,1.93,,0.000,0.1,,,,,,,,,0.23,169,,,,,,,,0.0,116.0,,,,,,,,0,0.031,38,,,,0.00,30.9,,0.00,30.9,,3.12,,,0.0,3,,,,,,,,0.1,,14.0,2.863,,,,,,0.0,,,,,,,
35,"""19407""","Snacks, beef sticks, smoked",28.35,1.0 oz,5.897,1.253,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.287,0.037,,2.058,0.108,,,,,,,,0.236,,,652,,0.405,,,,,,,,,,,,,0.124,,0.28,5.803,,4,0.094,0.058,,1.25,,,,,,,,,,,,1.143,73,,0.415,14.06,0.652,,,,71.0,156.0,,0.052,,38,0.169,,,,0.024,0,0.232,3.337,51.0,,,,,,,1.53,,,,,,,,,0.431,,0.003,,,,5.077,0.150,,,,,,,,,,,,
36,"""25059""","Snacks, brown rice chips",9.0,1.0 cake,0.058,0.088,,0.05,0.005,0.061,0.000,,2,,,,0.028,,0.0,0.01,,0.000,0.0,0.150,0.069,,,0.000,0.4,,2,,,,,,,,,0,,,,0.703,0.040,0.000,0.005,0.001,,0.0,2,,0.0,2,,0.027,,,145,,0.001,4.0,0.13,0.009,,,,0.15,0.036,1.0,,,,0.015,,0.00,0.093,0.6,0,0.0,0.013,0.003,0.15,0.01,0.000,,,,,,,,,,0.087,26,,0.034,0.25,0.001,,,,0.0,35.0,,0.009,,0,0.028,0.006,2.2,0,0.336,2,0.031,0.043,32.0,0.00,2.2,0.038,0.00,2.2,0.038,7.33,,,0.0,,,,,,0.056,,0.000,0.0,0.043,12.0,0.092,0.019,0.0,,,,0.0,,,0.06,0.017,0.000,,
37,"""25043""","Snacks, candy bits, yogurt covered with vitamin C",20.0,1.0 package,0.278,0.777,,13.0,0.016,,0.000,,2,,,,,,,0.0,,,,,,,,,0.0,,0,,,,,,,0,,0,,,,0.035,0.004,,0.054,0.088,,,,,,,,,,,347,,0.005,,,,,,,0.00,,100.0,,,,0.069,0.000,0.15,0.197,2.7,0,0.001,0.014,,0.37,0.00,,0.0,,,,,,,,,0.689,68,,,,,,,,1.0,83.0,,,,,,,,0,0.004,2,,,,0.00,11.6,,0.00,11.6,,17.38,,,0.0,,,,,,,,,0.0,,5.0,0.188,,,,,,0.0,,36.0,0.0,,0.000,,
38,"""25003""","Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C",23.0,1.0 Roll,1.172,0.055,,9.0,0.003,,0.003,,0,,,,,,,0.0,,,,,,,,,0.8,,14,,,,,,,,,0,,,,0.023,0.026,,0.042,0.003,,,,,,,,,,,346,,0.234,1.0,0.13,,,,,0.00,,99.0,,,,0.006,,0.00,0.173,0.6,0,0.669,0.006,,0.18,0.00,,0.0,,,,,,,,,0.052,23,0.0,,,,,,,0.0,83.0,,,,,,,,0,0.019,0,,,,0.00,1.7,,0.00,1.7,,17.17,,,0.0,,,,,,,,,0.0,,2.0,0.173,,,,,,0.0,,60.0,0.0,,0.047,,
39,"""25051""","Snacks, CLIF BAR, mixed flavors",68.0,1.0 bar,1.0,1.484,,21.5,0.375,,0.000,,80,,,,,,,,,,,,,,,,5.0,,25,,,,,,,,,0,,,,3.0,0.300,0.000,0.08,0.149,,0.0,80,,0.0,80,,,,,983,,0.008,,,,,,,,,,,,,0.255,0.000,0.90,0.743,25.0,1,0.003,0.400,0.000,1.8,,0.000,,,,,,,,,,1.335,280,,,,,,,,14.0,235.0,,,,,,,,0,1.459,80,,,,0.00,31.4,,0.00,31.4,,44.5,,,0.0,,,,,,,,,0.0,,100.0,0.736,,,,,,0.0,,60.0,,,,,
40,"""19419""","Snacks, corn cakes",9.0,1.0 cake,0.038,0.084,,2.11,0.022,0.075,0.000,,2,,,,0.024,,,,,,,,,,,,0.2,,0,,,,,,,6,,0,,,,0.464,0.038,,0.004,0.003,,,,,,,,0.027,,,146,,0.001,,,,,,,,,,,,,0.005,,0.00,0.068,0.0,6,0.0,0.013,,0.14,,0.000,,,,,,,,,,0.08,14,,0.049,0.22,0.001,,,,22.0,35.0,,0.007,,0,0.029,,0.9,0,0.163,2,0.028,0.032,14.0,,,,,,,7.51,,,0.0,,,,,,0.046,,0.000,,,,0.068,0.020,,,,,0.0,,,,,,,
41,"""19800""","Snacks, corn cakes, very low sodium",9.0,1.0 cake,0.038,0.084,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.464,0.038,,0.004,0.003,,,,,,,,0.027,,,146,,0.001,,,,,,,,,,,,,0.005,,0.00,0.068,,1,0.0,0.013,,0.14,,,,,,,,,,,,0.08,14,,0.049,0.22,0.001,,,,22.0,35.0,,0.007,,0,0.029,,0.9,0,0.163,2,0.028,0.032,14.0,,,,,,,7.51,,,,,,,,,0.046,,,,,,0.068,0.020,,,,,,,,,,,,
42,"""19004""","Snacks, corn-based, extruded, chips, barbecue-flavor",28.35,1.0 oz,1.264,4.584,,,,,,,,,,,0.081,,,,,,,,,,,,1.5,,,,,,,,,0,,,,,,0.466,0.047,,0.272,0.349,,,,,,,,0.079,,,620,,,,,,,,,,,,,,,0.06,,0.00,2.688,,9,,,,0.79,,,,,,,,,,,,4.235,67,,0.148,9.27,0.026,,,,173.0,148.0,,0.018,,0,0.077,,1.2,0,0.219,11,0.079,0.995,59.0,,,,,,,15.93,,,,,,,,,0.106,,,,,,2.662,0.057,,,,,,,,,,,,
43,"""19804""","Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour",28.35,1.0 oz,1.264,4.584,,,,,0.000,,57,,,,0.081,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.786,0.047,,0.272,0.349,,,,,,,,0.079,,,620,,0.000,,,,,,,,,,,,,0.136,,0.00,2.688,,9,0.0,0.065,,0.79,,0.000,,,,,,,,,,4.235,67,,0.148,9.27,0.026,,,,173.0,148.0,,0.018,,0,0.077,,1.9,0,0.219,57,0.079,0.995,59.0,,,,,,,15.93,,,,,,,,,0.106,,0.000,,,,2.662,0.057,,,,,,,,,,,,
44,"""19003""","Snacks, corn-based, extruded, chips, plain",28.0,1.0 oz,1.213,4.603,0.00,0.08,0.013,0.225,0.000,,2,0.074,2.02,0.090,0.052,0.001,14.5,0.0,0.005,0.029,0.0,0.344,0.128,0.003,,0.002,1.1,0.002,148,,,,,,,,,0,,,,0.236,0.028,0.006,0.155,0.078,0.00,0.0,2,0.002,0.0,2,0.002,0.069,0.004,0.00,632,0.005,0.003,,,,0.02,0.3,11,5.00,0.075,39.0,0.000,6,0.001,0.022,0.002,0.00,2.558,1.8,1,0.0,0.047,0.011,0.6,0.17,0.001,,,,0.009,144.0,0.0,,,0.0,4.518,40,0.0,0.16,9.34,0.009,0.02,,0.08,19.0,151.0,0.000,0.013,14.38,0,0.074,0.033,2.1,0,0.093,2,0.066,0.983,54.0,0.00,3.4,0.087,0.00,3.4,0.087,16.04,0.000,,1.0,0,2.511,4.49,6,0.053,0.091,,0.001,0.0,0.093,20.0,2.516,0.056,4.7,0.000,0.002,0.025,0.0,,,0.0,0.038,0.003,0.0,0.008
45,"""43447""","Snacks, corn-based, extruded, chips, unsalted",88.0,"1.0 cup, crushed",3.823,15.042,,1.24,0.123,,0.000,,6,,,,,,,,,,,,,,,,3.9,,187,,,,,,,,,0,,,,1.302,0.219,,0.86,0.525,,,,,,,,,,,2050,,0.014,,,,,,,,,,,,,0.141,,0.00,7.955,29.6,4,0.0,0.185,,1.41,,0.000,,,,,,,,,,14.509,163,,,,,,,,62.0,490.0,,,,,,,,0,,6,,,,0.00,15.9,,0.00,15.9,,50.51,,,0.0,,,,,,,,,0.0,,62.0,7.822,,,,,,0.0,,1.8,,,,,
46,"""19005""","Snacks, corn-based, extruded, cones, plain",28.35,1.0 oz,6.45,0.221,,,,,0.045,,1,,,,0.046,,,,,,,,,,,,0.3,,,,,,,,,0,,,,,,0.4,0.011,,0.21,0.003,,,,,,,,0.062,,,605,,1.247,,,,,,,,,,,,,0.068,,0.00,0.482,,5,3.311,0.011,,0.65,,,,,,,,,,,,0.221,23,,0.144,7.63,0.000,,,,90.0,145.0,,0.012,,0,0.067,,1.1,0,0.025,1,0.059,0.632,12.0,,,,,,,17.83,,,,,,,,,0.082,,0.445,,,,0.482,0.050,,,,,,,,,,,,
47,"""19007""","Snacks, corn-based, extruded, onion-flavor",28.35,1.0 oz,1.23,0.890,,1.37,0.062,0.257,0.000,,5,,,,0.068,,,,,,,,,,,,1.1,,249,,,,,,,1,,0,,,,0.902,0.033,,0.371,0.037,,,,,,,,0.082,,,592,,0.045,,,,,,,,,,,,,0.088,,0.00,3.788,1.4,2,0.011,0.042,,0.74,,0.000,,,,,,,,,,0.853,41,,0.183,6.41,0.023,,,,34.0,141.0,,0.017,,0,0.088,,3.0,27,0.057,31,0.081,0.794,20.0,0.00,6.0,0.105,0.00,6.0,0.105,18.46,,,9.0,0,,,,,0.114,,0.000,0.0,0.109,8.0,3.762,0.066,,,,,0.0,,0.5,,,,,
48,"""19008""","Snacks, corn-based, extruded, puffs or twists, cheese-flavor",28.35,1.0 oz crunchy (about 21 pieces),1.063,5.084,0.00,1.01,0.051,0.220,0.005,0.000,23,0.141,1.19,0.104,0.12,0.003,1.9,0.0,0.011,0.086,0.0,0.459,0.128,0.006,,0.004,0.2,0.000,180,0.0,0.13,0.089,,,,3,,0,,1.55,0,0.745,0.012,0.007,0.184,0.148,0.00,0.003,23,0.000,0.003,23,0.000,0.063,0.007,0.00,672,0.012,0.033,78.0,0.48,0.022,0.065,0.16,8,4.93,0.043,15.0,0.001,7,0.005,0.108,0.001,0.06,0.136,0.4,4,0.01,0.033,0.022,0.82,0.14,0.003,,,,0.015,263.0,0.007,,,,4.93,51,0.1,0.218,10.36,0.016,0.011,,0.00,27.0,161.0,0.009,0.02,14.31,2,0.082,0.047,2.3,0,0.017,23,0.105,0.713,36.0,0.00,3.3,0.109,0.00,3.3,0.109,15.46,0.000,0.054,0.0,1,,4.86,,0.278,0.073,,0.010,0.0,0.120,5.0,0.011,0.063,1.5,0.000,0.001,0.077,0.0,,0.0,0.15,0.050,0.005,1.01,0.005
49,"""19802""","Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched",28.35,1.0 oz,1.563,5.287,,0.78,0.044,0.222,0.000,,10,0.085,1.45,0.085,0.129,,,,,,0.0,0.393,0.183,,,0.000,0.6,,,,,,,,,,,,,,,1.628,0.018,0.000,0.268,0.085,0.04,0.0,51,,0.0,51,,0.111,0.000,,662,0.172,0.045,,,,0.056,0.43,0,,,,,,,0.057,0.000,0.14,2.959,10.2,0,0.013,0.018,0.014,0.82,,0.000,,,,,,,0.02,,0.0,5.146,56,,0.158,10.14,0.016,,,,0.0,158.0,,0.027,,1,0.073,0.040,0.9,24,0.027,34,0.104,1.172,31.0,,,,,,,15.34,,0.056,0.0,,,,,,0.08,,0.011,0.0,0.115,6.0,2.748,0.051,1.5,,,,0.0,,,,,,0.6,
50,"""19401""","Snacks, cornnuts, barbecue-flavor",28.35,1.0 oz,0.731,0.913,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,0,,,,,,0.427,0.039,,0.269,0.014,,,,,,,,,,,517,,0.009,,,,,,,,,,,,,0.04,,0.00,2.087,,5,,,,0.96,,,,,,,,,,,,0.899,81,,,,,,,,96.0,124.0,,,,,,,,,0.138,0,,,,,,,,,,20.33,,,,,,,,,,,,,,,2.081,,,,,,,,,,,,,
51,"""19403""","Snacks, crisped rice bar, almond",28.0,1.0 bar (1 oz),1.056,2.164,,,,,,,0,,,,0.069,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.938,0.069,,0.218,0.087,,,,,,,,0.065,,,536,,0.034,,,,,,,,,,,,,0.42,,0.00,2.1,,,0.056,0.494,,0.39,,,,,,,,,,,,2.066,64,,0.104,5.71,0.006,,,,741.0,128.0,,0.028,,0,0.069,,,,,,0.077,0.728,47.0,,,,,,,18.09,,,,,,,,,0.174,,0.006,,,,2.061,0.046,,,,,,,,,,,,
52,"""19010""","Snacks, crisped rice bar, chocolate chip",28.0,1.0 bar (1 oz),1.467,1.022,,,,,0.003,,39,,,,0.056,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,1.974,0.087,,0.554,0.056,,,,,,,,0.046,,,473,,0.056,,,,,,,,,,,,,0.168,,0.00,1.117,,,0.129,0.197,,0.36,,,,,,,,,,,,0.966,47,,0.071,3.78,0.008,,,,494.0,113.0,,0.021,,0,0.055,,2.7,0,0.280,39,0.056,0.689,38.0,,,,,,,20.44,,,,,,,,,0.109,,0.017,,,,1.112,0.032,,,,,,,,,,,,
53,"""25023""","Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, Harvest Cheddar flavor",28.35,1.0 oz,0.82,1.880,,2.0,0.048,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,0,,,,0.56,,,,,,,,,,,,,,,583,,,,,,,,,,,,,,,0.034,,0.00,3.56,,6,,,,0.71,,,,,,,,,,,,,,,,,,,,,63.0,139.0,,,,,,,,,,,,,,0.00,,,0.00,,,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"""25013""","Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original flavor",28.35,1.0 oz,0.614,1.846,0.04,2.04,0.040,0.249,0.000,,5,0.026,2.00,0.096,0.057,,,0.0,0.007,0.015,0.0,0.558,0.173,,,0.000,2.5,,125,0.0,0.10,0.122,,,,,,0,,2.25,0,0.595,0.064,0.000,0.195,0.026,0.05,0.0,9,,0.0,9,,0.065,,0.00,582,0.007,0.000,,,,0.018,0.58,0,0.41,0.099,6.0,,,,0.006,,0.00,3.261,0.7,1,0.0,0.057,0.043,0.46,0.03,0.000,,,,,,,,,0.0,1.82,66,11.1,0.198,5.98,0.000,,,,18.0,139.0,,0.02,,0,0.048,0.018,3.5,2,0.371,7,0.051,0.359,63.0,0.00,4.2,0.142,0.00,4.2,0.142,19.07,,0.018,5.0,0,3.238,1.802,,0.255,0.096,,0.000,0.0,0.079,22.0,3.245,0.045,0.0,,,,0.0,,,0.09,0.043,0.000,0.0,
55,"""25022""","Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor",28.35,1.0 oz,0.7,1.846,,2.5,0.053,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,0,,,,0.68,,,,,,,,,,,,,,,588,,,,,,,,,,,,,,,0.005,,0.00,3.6,,0,,,,0.46,,,,,,,,,,,,,,,,,,,,,0.0,141.0,,,,,,,,,,,,,,0.00,,,0.00,,,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"""19274""","Snacks, fruit leather, pieces, with vitamin C",21.0,1.0 serving,0.208,0.020,,,,,0.000,,3,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,0.021,0.036,,0.069,0.002,,,,,,,,,,,328,,0.005,,,,,,,,,,,,,0.021,,0.00,0.362,,,0.002,0.063,,0.21,,0.000,,,,,,,,,,0.017,34,,,,,,,,24.0,78.0,,,,,,,,,,,,,,,,,,,,17.89,,,,,,,,,,,,,,,0.358,,,,,,,,,,,,,
57,"""19269""","Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",28.0,2.0 rolls,0.277,0.026,,10.84,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,0.092,0.003,,0.001,,,0.001,,,,,,437,,0.006,,,,,,,,,,,,,,,,0.483,,,0.002,,0.002,0.28,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.86,,,,,,,,,,,,,,,0.477,,,,,,,,,,,,,
58,"""25035""","Snacks, granola bar, chewy, reduced sugar, all flavors",24.0,1.0 bar,1.202,0.346,,4.99,0.046,0.024,0.005,,4,,,,0.008,,0.0,,,,0.0,0.115,0.015,,,0.000,0.7,,11,,,,,,0.000,,,0,,,,0.252,0.039,0.002,0.243,0.006,,0.0,4,,0.0,4,,0.009,,,414,,0.131,3.0,0.49,0.007,,,,,,,,,,0.028,0.000,0.02,1.273,0.6,0,0.339,0.021,0.006,0.22,,0.000,,,,,,,,,,0.34,48,,0.04,3.0,0.003,,,,0.0,99.0,0.000,0.004,,0,0.01,0.006,1.4,0,0.272,4,0.012,0.365,38.0,0.00,3.7,0.017,0.00,3.7,0.017,16.66,,,0.0,,,,,,0.014,,0.046,0.0,0.014,12.0,1.269,0.008,,,,,0.0,,0.0,,,,,
59,"""25053""","Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET & SALTY NUT, peanut",35.0,1.0 bar,2.4,1.799,,11.6,0.125,0.244,0.001,0.000,7,,,,0.139,,0.0,0.0,,0.023,0.0,0.743,0.342,0.004,,0.000,1.0,,3,0.0,0.06,0.141,,,0.000,50,,0,,,,1.195,0.119,0.003,0.455,0.206,,0.0,27,,0.0,27,,0.109,,,713,,0.013,,,,,,,0.68,0.171,20.0,,,,0.185,0.000,0.09,3.179,4.1,50,0.001,0.112,0.023,0.97,0.03,0.000,0.0,,,,,,,,,1.593,136,1.0,0.184,8.0,0.024,,,,166.0,170.0,0.000,0.037,,0,0.097,0.045,3.5,12,0.405,19,0.125,1.833,95.0,0.00,17.2,0.156,0.00,17.2,0.156,21.4,,,0.0,,,,,,0.274,,0.001,0.0,0.150,36.0,3.129,0.084,0.0,,,,0.0,,0.1,0.0,0.046,0.000,,
60,"""25055""","Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",35.0,1.0 bar,0.502,1.410,,15.0,0.224,0.143,0.000,,7,,,,0.091,,0.1,0.0,,0.024,0.0,0.442,0.198,0.001,,0.000,1.3,,0,0.0,0.12,0.087,,,0.000,106,,0,,,,1.905,0.079,0.001,0.091,0.143,,0.0,50,,0.0,50,,0.06,,,607,,0.004,,,,,,,0.28,0.106,41.0,,,,0.137,,0.00,1.605,2.6,106,0.0,0.182,0.007,0.45,0.01,0.000,,,,,,,,,,1.267,66,0.3,0.072,4.0,0.010,,,,352.0,145.0,0.000,0.026,,0,0.06,0.008,3.7,25,0.370,32,0.076,0.391,59.0,0.00,10.0,0.095,0.00,10.0,0.095,25.29,,,0.0,,,,,,0.16,,0.000,0.0,0.102,22.0,1.57,0.046,0.0,,,,0.0,,0.0,0.0,0.031,,,
61,"""25054""","Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",35.0,1.0 bar,0.48,1.217,,14.0,0.317,0.150,0.001,,5,,,,0.106,,0.0,0.0,,0.046,0.0,0.426,0.182,0.000,,0.000,1.5,,0,0.0,0.19,0.086,,,,166,,0,,,,2.556,0.061,0.001,0.084,0.285,,0.0,72,,0.0,72,,0.057,,,619,,0.007,,,,,,,0.84,0.098,100.0,,,,0.19,0.000,0.00,2.23,2.4,166,0.001,0.248,0.011,0.5,0.04,0.000,0.0,,,,,,,,,0.931,59,0.0,0.063,4.0,0.009,,,,554.0,148.0,,,,,0.06,0.021,4.3,39,0.454,44,0.078,0.351,67.0,0.00,6.9,0.098,0.00,6.9,0.098,26.0,,,0.0,,,,,,0.131,,0.001,0.0,0.111,22.0,2.174,0.045,0.0,,,,0.0,,,0.0,0.034,0.000,,
62,"""25032""","Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors",78.0,1.0 bar,2.517,0.958,,33.0,0.105,,0.034,,30,,,,,,,,,,,,,,,,6.0,,34,,,,,,0.000,12,,2,,,,0.53,0.298,0.008,0.308,0.152,,0.0,30,,0.0,30,,,,,1271,,0.399,4.0,1.26,,,,,,,,,,,0.118,0.000,0.12,1.995,2.8,13,0.784,0.074,0.000,2.33,,0.008,0.2,0.000,,,,,,,,0.806,335,,,,,,,,49.0,304.0,0.000,,,,,,,1,0.438,30,,,,0.00,37.8,,0.00,37.8,,49.47,,,0.0,5,,,,,,,,0.2,,250.0,1.927,,,,,,24.0,0.00,0.3,,,,,
63,"""25034""","Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",47.0,1.0 bar,2.203,0.596,,12.83,0.122,,0.005,,68,,,,,,,,,,0.0,,,0.000,,0.000,2.8,,30,,,,,,0.000,24,,5,,,,0.887,0.371,0.000,0.191,0.021,,0.0,124,,0.0,124,,,,,773,,0.370,,,,,,,,,,,,,0.084,0.000,1.51,1.174,0.8,24,1.054,0.504,0.000,1.83,,0.000,0.0,,,,,,,,,0.574,141,,,,,,,,84.0,185.0,0.000,,,,,,,33,0.521,101,,,,0.00,20.6,,0.00,20.6,,28.0,,,1.0,0,,,,,,,,0.0,,40.0,1.166,,0.0,,,,50.0,,9.1,,,,,
64,"""25033""","Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",35.0,1.0 bar,0.425,1.463,,6.0,0.040,,0.000,,15,,,,,,,,,,0.0,,,0.002,0.000,0.000,4.0,,13,,,,,,0.000,0,,0,,,,0.405,0.177,0.001,0.073,0.068,,0.0,16,,0.0,16,,,,,628,,0.001,,,,,,,,,,,,,0.101,,0.00,3.32,0.9,1,0.0,0.022,,1.09,,0.004,,,,,,,,,,1.357,145,,,,,,,,3.0,150.0,0.000,,,,,,,0,0.273,16,,,,0.00,16.3,,0.00,16.3,,18.64,,,0.0,,,,,,,,,0.0,,37.0,3.252,,0.0,,,,0.0,,,,,,,
65,"""25041""","Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors",40.0,2.0 bar,0.574,2.002,,8.0,0.194,,0.000,,32,,,,,,,,,,0.0,,,,,0.000,4.0,,29,,,,,,,,,0,,,,0.961,0.271,0.000,0.118,0.496,,0.0,32,,0.0,32,,,,,747,,0.004,,,,,,,,,,,,,0.065,,0.00,3.173,3.9,0,0.0,0.214,0.015,1.79,,0.000,,,,,,,,,,1.506,218,,,,,,,,7.0,178.0,,,,,,,,0,1.255,32,,,,0.00,10.2,,0.00,10.2,,25.11,,,2.0,0,,,,,,,,0.0,,39.0,3.098,,0.0,,,,0.0,,,,,,,
66,"""25052""","Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",24.0,1.0 bar,0.5,0.463,,7.0,0.045,,0.001,0.000,4,,,,,,,,,,0.0,,,,,0.000,1.0,,8,,,,,,,0,,1,,,,0.255,0.074,0.001,0.213,0.031,,0.0,4,0.000,0.0,4,0.000,,,,410,,0.017,,,,,,,,,,,,,0.018,0.000,0.01,0.707,0.7,1,0.033,0.029,0.002,0.5,,0.001,,,,,,,,,,0.432,54,,,,,,,,13.0,98.0,0.000,,,,,,,0,0.333,4,,,,0.00,5.9,,0.00,5.9,,19.0,,,0.0,0,,,,,,,,0.0,,17.0,0.694,,,,,,14.0,,0.1,,,,,
67,"""25056""","Snacks, granola bar, QUAKER, DIPPS, all flavors",31.0,1.0 bar,2.695,2.186,,11.66,0.041,0.091,0.015,0.000,4,,,,0.053,,0.2,0.0,,0.007,0.0,0.314,0.098,,,0.000,1.0,,13,0.0,0.05,0.051,,2,0.000,1,,0,,,,0.312,0.067,0.000,0.283,0.049,,0.0,4,,0.0,4,,0.039,,,622,,0.447,3.0,0.36,0.030,,,,0.19,0.054,20.0,,,,0.03,0.000,0.02,1.085,0.6,1,1.139,0.036,0.002,0.48,0.00,0.000,0.0,0.000,1,,,,,,,2.137,72,2.6,0.106,6.33,0.003,,,,5.0,149.0,0.000,0.017,,0,0.034,0.003,4.5,0,0.353,4,0.047,0.479,50.0,0.00,6.3,0.062,0.00,6.3,0.062,20.14,,,0.0,1,,,,,0.091,,0.145,0.0,0.063,17.0,1.075,0.029,0.0,,,,1.0,0.00,0.1,0.0,0.021,0.182,,
