,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
109,"""03118""","Babyfood, fruit, apricot with tapioca, strained",15.0,1.0 tbsp,0.0,,,0.21,0.001,,0.000,,0.0,,,,,,,,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.029,0.005,,0.000,,,,,,,,,,,,38,,0.000,,,,,,,,,,,,,0.002,,0.0,0.000,0.1,5,0.000,0.004,,0.04,,0.000,,,,,,,,,,0.000,18.0,,,,,,,,109,9.0,,,,,,,,0,,0.0,,,,0.00,0.2,,0.00,0.2,,2.44,,,1.0,0,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,3.2,,,,,
110,"""03994""","Babyfood, fruit, banana and strawberry, junior",140.0,1.0 bottle,0.169,0.118,,27.01,0.049,0.102,0.000,,31.0,,,,0.076,,3.4,0.0,,,,,,,,,2.0,,34,,,,,,,,,0,,,,1.019,0.122,,0.007,0.043,,,,,,,,0.043,,,640,,0.004,24.0,0.20,0.014,,,,0.03,0.057,0.0,,,,0.112,,0.0,0.050,0.8,4,0.003,0.553,,1.27,0.01,0.000,,,,,,,,,,0.074,553.0,0.1,0.043,0.52,0.015,,,,97,153.0,,0.013,,0,0.014,,1.5,0,0.420,31.0,0.042,0.154,34.0,0.00,15.1,0.060,0.00,15.1,0.060,36.09,,,38.0,0,,,,,0.074,,0.001,0.0,0.070,42.0,0.035,0.116,0.0,,,,0.0,,18.1,0.0,0.013,,,
111,"""03156""","Babyfood, fruit, bananas and pineapple with tapioca, junior",15.0,1.0 tbsp,0.005,0.003,,1.26,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.027,0.006,,0.000,0.001,,,,,,,,,,,43,,0.000,,,,,,,,,,,,,0.003,,0.0,0.001,0.1,0,0.000,0.014,,0.03,,0.000,,,,,,,,,,0.002,12.0,,,,,,,,6,10.0,,,,,,,,0,,1.0,,,,0.00,1.0,,0.00,1.0,,2.76,,,0.0,0,,,,,,,,0.0,,1.0,0.001,,,,,,0.0,,3.2,,,,,
112,"""03157""","Babyfood, fruit, bananas and pineapple with tapioca, strained",15.0,1.0 tbsp,0.0,,0.52,1.61,0.003,,0.000,,3.0,,,,,,,,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.025,0.006,,0.000,,0.50,,,,,,,,,,41,,0.000,,,,,,,,,,,,,0.003,,0.0,0.000,0.1,0,0.000,0.012,,0.08,,0.000,,,,,,,,,0.0,0.000,10.0,,,,,,,,9,10.0,,,,,,,,0,,3.0,,,,0.00,1.0,,0.00,1.0,,2.67,,,2.0,0,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,2.9,,,,0.0,
113,"""03163""","Babyfood, fruit, bananas with apples and pears, strained",15.0,1.0 tbsp,0.016,0.013,,1.91,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.083,0.012,,0.001,0.003,,,,,,,,,,,52,,0.000,,,,,,,,,,,,,0.004,,0.0,0.004,0.1,0,0.000,0.043,,0.09,,0.000,,,,,,,,,,0.009,35.0,,,,,,,,8,12.0,,,,,,,,0,0.012,1.0,,,,0.00,1.1,,0.00,1.1,,2.9,,,2.0,0,,,,,,,,0.0,,4.0,0.003,,0.0,,,,0.0,,2.1,,,,,
114,"""03280""","Babyfood, fruit, bananas with tapioca, junior",15.0,1.0 tbsp,0.011,0.006,,1.06,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,1,,,,,,,,,0,,,,0.033,0.007,,0.000,0.002,,,,,,,,,,,42,,0.000,,,,,,,,,,,,,0.003,,0.0,0.003,0.0,0,0.000,0.021,,0.03,,0.000,,,,,,,,,,0.004,16.0,,,,,,,,7,10.0,,,,,,,,0,,1.0,,,,0.00,0.5,,0.00,0.5,,2.67,,,3.0,0,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,3.9,,,,,
115,"""03129""","Babyfood, fruit, bananas with tapioca, strained",15.0,1.0 tbsp,0.005,0.003,,0.06,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.027,0.006,,0.000,0.001,,,,,,,,,,,35,,0.000,,,,,,,,,,,,,0.005,,0.0,0.002,0.0,0,0.000,0.017,,0.04,,0.000,,,,,,,,,,0.002,13.0,,,,,,,,6,8.0,,,,,,,,0,,1.0,,,,0.00,0.6,,0.00,0.6,,2.29,,,3.0,0,,,,,,,,0.0,,2.0,0.001,,,,,,0.0,,2.5,,,,,
116,"""03131""","Babyfood, fruit, peaches, junior",17.0,1.0 tbsp,0.003,0.007,0.68,1.96,0.003,,0.000,,4.0,,,,,,,0.0,,,0.0,,,,,0.0,0.2,,28,0.0,,,,,,,,0,,,,0.279,0.005,0.000,0.000,0.003,0.70,0.000,4.0,,0.000,4.0,,,,,46,,0.000,,,,,,,0.01,,1.0,,,,0.013,,0.0,0.002,1.1,6,0.000,0.003,,0.1,0.00,,,,,,,,,,0.0,0.003,33.0,0.1,,,,,,,117,11.0,0.000,,,,,,,0,0.006,4.0,,,,0.00,1.4,,0.00,1.4,,2.46,,,0.0,,,,,,,,,0.0,,1.0,,,0.0,,,,0.0,,7.8,0.0,,,0.0,
117,"""03130""","Babyfood, fruit, peaches, strained",17.0,1.0 tbsp,0.003,0.007,0.68,1.96,0.003,,0.000,,4.0,,,,,,,0.0,,,0.0,,,,,0.0,0.2,,28,0.0,,,,,,,,0,,,,0.279,0.005,0.000,0.000,0.003,0.70,0.000,4.0,,0.000,4.0,,,,,46,,0.000,,,,,,,0.01,,1.0,,,,0.013,,0.0,0.002,1.1,6,0.000,0.003,,0.1,0.00,,,,,,,,,,0.0,0.003,33.0,0.1,,,,,,,117,11.0,0.000,,,,,,,0,0.006,4.0,,,,0.00,1.4,,0.00,1.4,,2.46,,,0.0,,,,,,,,,0.0,,1.0,,,0.0,,,,0.0,,7.8,0.0,,,0.0,
118,"""03159""","Babyfood, fruit, pears and pineapple, junior",16.0,1.0 tbsp,0.002,0.009,0.68,1.18,0.004,,0.000,,0.0,,,,,,,,,,,,,,,,0.4,,5,,,,,,,,,0,,,,0.029,0.017,,0.001,0.003,0.32,,,,,,,,,,29,,0.000,,,,,,,,,,,,,0.004,,0.0,0.005,0.5,0,0.000,0.002,,0.05,,0.000,,,,,,,,,0.0,0.007,19.0,,,,,,,,5,7.0,,,,,,,,0,,0.0,,,,0.00,0.5,,0.00,0.5,,1.82,,,0.0,,,,,,,,,0.0,,1.0,0.005,,,,,,0.0,,2.7,,,,0.0,
119,"""03158""","Babyfood, fruit, pears and pineapple, strained",16.0,1.0 tbsp,0.001,0.005,,1.25,0.003,,0.000,,0.0,,,,,,,,,,,,,,,,0.4,,2,,,,,,,,,0,,,,0.033,0.022,,0.000,0.001,,,,,,,,,,,28,,0.000,,,,,,,,,,,,,0.004,,0.0,0.003,0.3,0,0.000,0.003,,0.05,,0.000,,,,,,,,,,0.003,19.0,,,,,,,,5,7.0,,,,,,,,0,,0.0,,,,0.00,0.5,,0.00,0.5,,1.74,,,0.0,,,,,,,,,0.0,,1.0,0.002,,,,,,0.0,,4.4,,,,,
120,"""03133""","Babyfood, fruit, pears, junior",16.0,1.0 tbsp,0.001,0.004,,1.17,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.4,,6,,,,,,,,,0,,,,0.030,0.013,,0.000,0.000,,,,,,,,,,,29,,0.000,,,,,,,,,,,,,0.005,,0.0,0.003,0.5,0,0.000,0.002,,0.03,,0.000,,,,,,,,,,0.004,18.0,,,,,,,,3,7.0,,,,,,,,0,,1.0,,,,0.00,0.4,,0.00,0.4,,1.86,,,0.0,,,,,,,,,0.0,,1.0,0.003,,,,,,0.0,,3.5,,,,,
121,"""03132""","Babyfood, fruit, pears, strained",16.0,1.0 tbsp,0.002,0.007,,1.12,0.002,,0.000,,1.0,,,,,,,,,,,,,,,,0.4,,6,,,,,,,,,0,,,,0.030,0.010,,0.000,0.000,,,,,,,,,,,28,,0.000,,,,,,,,,,,,,0.004,,0.0,0.007,0.5,0,0.000,0.001,,0.05,,0.000,,,,,,,,,,0.007,21.0,,,,,,,,3,7.0,,,,,,,,0,,1.0,,,,0.00,0.6,,0.00,0.6,,1.73,,,0.0,,,,,,,,,0.0,,1.0,0.006,,,,,,0.0,,3.9,,,,,
122,"""03135""","Babyfood, fruit, plums with tapioca, without ascorbic acid, junior",15.0,1.0 tbsp,0.0,,,2.05,0.001,,0.000,,0.0,,,,,,,,,,,,,,,,0.2,,4,,,,,,,,,0,,,,0.031,0.006,,0.000,,,,,,,,,,,,46,,0.000,,,,,,,,,,,,,0.004,,0.0,0.000,0.5,1,0.000,0.004,,0.03,,0.000,,,,,,,,,,0.000,12.0,,,,,,,,14,11.0,,,,,,,,0,,0.0,,,,0.00,0.2,,0.00,0.2,,3.08,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,0.1,,,,,
123,"""03134""","Babyfood, fruit, plums with tapioca, without ascorbic acid, strained",15.0,1.0 tbsp,0.0,,0.62,2.0,0.001,,0.000,,0.0,,,,,,,,,,,,,,,,0.2,,4,,,,,,,,,0,,,,0.032,0.006,,0.000,,1.02,,,,,,,,,,45,,0.000,,,,,,,,,,,,,0.004,,0.0,0.000,0.5,1,0.000,0.004,,0.04,,0.000,,,,,,,0.03,,0.0,0.000,13.0,,,,,,,,21,11.0,,,,,,,,0,,0.0,,,,0.00,0.2,,0.00,0.2,,2.96,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,0.2,,,,0.0,
124,"""03137""","Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior",28.35,1.0 oz,0.002,0.006,0.94,3.11,0.006,,0.000,,0.0,,,,,,,,,,,,,,,,0.8,,11,,,,,,,,,0,,,,0.149,0.018,,0.000,0.000,1.92,,,,,,,,,,83,,0.000,,,,,,,,,,,,,0.024,,0.0,0.019,4.5,3,0.000,0.024,,0.22,,0.000,,,,,,,,,0.0,0.006,46.0,,,,,,,,59,20.0,,,,,,,,0,,0.0,,,,0.00,,,0.00,,,5.3,,,4.0,,,,,,,,,,,,0.018,,,,,,0.0,,0.2,,,,0.0,
125,"""03136""","Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained",15.0,1.0 tbsp,0.001,0.003,0.50,1.65,0.003,,0.000,,0.0,,,,,,,0.0,,,,,,,,,0.4,,6,,,,,,,,,0,,,,0.079,0.009,,0.000,0.000,1.02,,,,,,,,,,44,,0.000,,,,,,,0.00,,2.0,,,,0.011,,0.0,0.010,2.3,3,0.000,0.012,,0.07,0.00,,,,,,,,,,0.0,0.003,27.0,,,,,,,,68,10.0,,,,,,,,,,0.0,,,,0.00,0.2,,0.00,0.2,,2.77,,,5.0,0,,,,,,,,0.0,,2.0,0.010,,,,,,0.0,,0.1,0.0,,,0.0,
126,"""43007""","Babyfood, fruit, tutti frutti, junior",15.0,1.0 tbsp,0.017,0.009,,1.41,0.004,,0.000,,0.0,,,,,,,,,,,,,,,,0.1,,4,,,,,,,,,0,,,,0.012,0.030,,0.004,0.001,,,,,,,,,,,44,,0.000,,,,,,,,,,,,,0.003,0.000,0.0,0.022,0.1,2,0.000,0.003,,0.04,,0.000,,,,,,,,,,0.008,7.0,,,,,,,,30,10.0,,,,,,,,0,,0.0,,,,0.00,0.5,,0.00,0.5,,2.4,,,0.0,0,,,,,,,,0.0,,1.0,0.021,,,,,,0.0,,1.1,,,,,
127,"""43006""","Babyfood, fruit, tutti frutti, strained",15.0,1.0 tbsp,0.013,0.006,,1.39,0.003,,0.000,,0.0,,,,,,,,,,,,,,,,0.1,,3,,,,,,,,,0,,,,0.015,0.003,,0.003,0.000,,,,,,,,,,,42,,0.000,,,,,,,,,,,,,0.003,0.000,0.0,0.017,0.1,1,0.000,0.003,,0.05,,0.000,,,,,,,,,,0.006,7.0,,,,,,,,20,10.0,,,,,,,,0,,0.0,,,,0.00,0.5,,0.00,0.5,,2.32,,,0.0,0,,,,,,,,0.0,,1.0,0.016,,,,,,0.0,,1.9,,,,,
128,"""03022""","Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic",99.0,1.0 serving,0.0,,5.28,9.0,0.020,0.082,0.000,,2.0,,,,0.082,,0.0,0.0,,,0.0,0.164,0.148,,,0.0,1.2,,17,,,,,,,,,0,,,,0.252,0.033,0.000,0.000,,2.84,0.000,2.0,,0.000,2.0,,0.045,,0.00,263,,0.000,,,,,,,0.00,0.047,6.0,,,,0.036,,0.0,0.000,1.0,21,0.000,0.056,,0.26,0.00,,,,,,,,,,0.0,0.000,105.0,,0.043,0.0,,,,,413,63.0,0.000,0.012,,2,0.032,0.000,0.8,0,0.039,2.0,0.048,0.000,17.0,0.00,3.5,0.042,0.00,3.5,0.042,14.67,,,77.0,0,,,,,0.064,,0.000,0.0,0.054,5.0,,0.035,0.0,,,,0.0,,2704.7,0.0,0.021,,0.0,
129,"""03025""","Babyfood, GERBER, 3rd Foods, apple, mango and kiwi",170.0,1.0 serving,0.0,,,17.31,0.031,,0.000,,24.0,,,,,,,0.0,,,,,,,,,3.4,,51,,,,,,,,,0,,,,0.425,0.104,,0.000,,,,,,,,,,,,342,,0.000,,,,,,,0.00,,15.0,,,,0.031,,0.0,0.000,10.0,26,0.000,0.1,,0.54,0.00,,,,,,,,,,,0.000,209.0,0.2,,,,,,,500,82.0,,,,,,,,0,0.151,24.0,,,,0.00,7.7,,0.00,7.7,,21.9,,,3.0,0,,,,,,,,0.0,,10.0,,,0.0,,,,0.0,,39.6,0.02,,0.000,,
130,"""33878""","Babyfood, GERBER, Banana with orange medley",113.0,1.0 jar,0.0,,,16.13,0.037,,0.000,,35.0,,,,,,,0.0,,,,,,,,,2.4,,32,,,,,,,,,0,,,,0.739,0.112,,0.000,,,,,,,,,,,,324,,0.000,8.0,0.26,,,,,0.01,,0.0,,,,0.064,,0.0,0.000,2.6,32,0.000,0.262,,0.7,0.00,,,,,,,,,,,,299.0,0.0,0.031,0.0,,,,,629,78.0,,,,,,,,0,0.176,35.0,,,,0.00,9.9,,0.00,9.9,,23.06,,,17.0,0,,,,,,,,0.0,,20.0,,,0.0,,,,0.0,,27.7,0.0,0.009,,,
131,"""03216""","Babyfood, GERBER, GRADUATES Lil Biscuits Vanilla Wheat",28.35,1.0 oz,0.23,0.439,,7.06,0.092,,0.000,,6.0,0.057,6.99,,,,,0.35,0.003,0.039,0.0,,,,,,1.7,0.000,48,0.0,0.07,,,,,8,,0,,,,1.034,0.057,0.001,0.059,0.060,,0.000,20.0,,0.000,20.0,,,,,483,,0.003,,,,0.002,1.65,0.0,2.34,,362.0,,,,0.110,0.001,0.02,1.859,4.0,8,0.001,0.045,0.009,1.26,0.78,0.001,,,,0.004,73.0,0.003,,,,0.376,90.0,,,,,0.002,,,33,115.0,0.004,,,,,,,8,0.370,14.0,,,,0.00,9.6,,0.00,9.6,,20.55,0.000,,2.0,6,1.807,0.373,,0.193,,,,0.1,,18.0,1.810,,0.0,,0.000,0.005,0.0,,2.6,0.0,,0.001,,
132,"""44074""","Babyfood, grape juice, no sugar, canned",118.0,4.0 fl oz,0.0,,,18.05,0.012,0.020,0.000,,5.0,,,,0.022,,47.8,,,,,,,,,,0.0,,98,,,,,,,,,0,,,,0.236,0.033,,0.000,,,,,,,,,0.028,,,303,,0.000,,,,,,,,,,,,,0.024,,0.0,0.000,19.9,5,0.000,0.071,,0.26,,0.000,,,,,,,,,,0.000,106.0,,0.034,0.0,,,,,91,73.0,,,,,0.019,,0.1,0,0.079,5.0,0.008,0.000,13.0,0.00,7.7,0.048,0.00,7.7,0.048,18.15,,,1.0,0,,,,,0.076,,0.000,0.0,0.028,12.0,0.000,0.037,,,,,0.0,,39.9,,,,,
133,"""42286""","Babyfood, green beans and turkey, strained",14.0,1.0 tbsp,0.07,0.059,,0.19,0.004,,0.000,,4.0,,,,,,,,,,,,,,,,0.2,,89,,,,,,,,,0,,,,0.160,0.007,,0.021,0.001,,,,,,,,,,,30,,0.001,,,,,,,,,,,,,0.015,0.000,0.04,0.038,2.1,4,0.001,0.011,,0.22,,0.001,,,,,,,,,,0.038,26.0,,,,,,,,88,7.0,,,,,,,,0,,4.0,,,,,,,,,,0.75,,,0.0,,,,,,,,,,,,0.032,,,,,,0.0,,0.3,,,,,
134,"""03093""","Babyfood, green beans, dices, toddler",28.35,1.0 oz,0.012,0.029,,0.3,0.006,,0.000,,9.0,,,,,,,,,,,,,,,,0.4,,138,,,,,,,,,0,,,,0.065,0.009,,0.002,0.018,,,,,,,,,,,35,,0.000,,,,,,,,,,,,,0.011,,0.0,0.002,3.1,7,0.000,0.009,,0.11,,0.000,,,,,,,,,,0.011,33.0,,,,,,,,136,8.0,,,,,,,,0,0.023,9.0,,,,0.00,6.4,,0.00,6.4,,1.62,,,0.0,,,,,,,,,0.0,,5.0,0.002,,,,,,0.0,,0.5,,,,,
135,"""03001""","Babyfood, juice treats, fruit medley, toddler",28.0,1.0 packet,0.0,,,16.07,0.004,0.000,0.000,,0.0,,,,,,0.0,0.0,,,,,,,,,0.0,,1,,,,,,,,,0,,,,0.016,0.010,,0.000,,,,,,,,,0.0,,,407,,0.000,,,,,,,0.00,,3.0,,,,0.003,,0.0,,,0,0.000,0.004,,0.08,0.00,,,,,,,,,,,0.000,15.0,,0.0,0.01,,,,,1,97.0,,,,0,0.0,,0.5,0,0.017,0.0,0.0,,3.0,0.00,2.5,,0.00,2.5,,24.27,,,0.0,,,,,,0.0,,,0.0,,2.0,,0.000,,,,,0.0,,2.2,0.0,,,,
136,"""03166""","Babyfood, juice, apple",31.7,1.0 fl oz,0.006,0.010,,3.39,0.002,,,,0.0,,,,,,,,,,,,,,,,0.0,,5,,,,,,,,,0,,,,0.026,0.013,,0.001,0.001,,,,,,,,,,,62,,0.000,,,,,,,,,,,,,0.005,,0.0,0.001,0.0,0,0.000,0.009,,0.06,,0.000,,,,,,,,,,0.009,29.0,,,,,,,,6,15.0,,,,,,,,,,0.0,,,,0.00,0.6,,0.00,0.6,,3.71,,,0.0,,,,,,,,,0.0,,1.0,0.001,,,,,,0.0,,18.4,,,,,
137,"""43535""","Babyfood, juice, apple - cherry",31.2,1.0 fl oz,0.006,0.009,,3.28,0.003,,,,0.0,,,,,,,,,,,,,,,,0.1,,7,,,,,,,,,0,,,,0.034,0.006,,0.001,0.001,,,,,,,,,,,61,,0.000,,,,,,,,,,,,,0.006,,0.0,0.000,0.1,0,0.000,0.009,,0.11,,0.000,,,,,,,,,,0.008,34.0,,,,,,,,6,15.0,,,,,,,,,,0.0,,,,0.00,0.6,,0.00,0.6,,3.49,,,0.0,,,,,,,,,0.0,,1.0,0.001,,,,,,0.0,,10.0,,,,,
138,"""03265""","Babyfood, juice, apple and grape",31.2,1.0 fl oz,0.012,0.018,,3.4,0.002,,0.000,,0.0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,0.034,0.024,,0.001,0.003,,,,,,,,,,,61,,0.001,,,,,,,,,,,,,0.007,,0.0,0.003,,0,0.000,0.011,,0.08,,0.000,,,,,,,,,,0.015,28.0,,,,,,,,1,14.0,,,,,,,,0,,0.0,,,,0.00,0.6,,0.00,0.6,,3.54,,,0.0,,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,9.8,,,,,
139,"""03168""","Babyfood, juice, apple and peach",31.2,1.0 fl oz,0.006,0.010,,2.99,0.002,,0.000,,0.0,,,,,,,,,,,,,,,,0.0,,9,,,,,,,,,0,,,,0.066,0.012,,0.001,0.001,,,,,,,,,,,56,,0.000,,,,,,,,,,,,,0.003,,0.0,0.001,0.2,1,0.000,0.007,,0.09,,0.000,,,,,,,,,,0.008,30.0,,,,,,,,20,13.0,,,,,,,,0,,0.0,,,,0.00,0.8,,0.00,0.8,,3.28,,,0.0,,,,,,,,,0.0,,1.0,0.001,,,,,,0.0,,18.3,,,,,
140,"""03171""","Babyfood, juice, apple and prune",31.2,1.0 fl oz,0.006,0.010,,3.3,0.002,,,,0.0,,,,,,,,,,,,,,,,0.0,,7,,,,,,,,,0,,,,0.094,0.019,,0.001,0.001,,,,,,,,,,,95,,0.000,,,,,,,,,,,,,0.001,,0.0,0.002,0.4,0,0.000,0.011,,0.09,,0.000,,,,,,,,,,0.008,46.0,,,,,,,,5,22.0,,,,,,,,,,0.0,,,,0.00,0.6,,0.00,0.6,,5.65,,,0.0,0,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,21.1,,,,,
141,"""03269""","Babyfood, juice, apple, with calcium",189.0,1.0 serving,0.034,0.060,,17.01,0.038,,,,0.0,,,,,,,,,,,,,,,,0.8,,0,,,,,,,,,0,,,,0.151,0.019,,0.004,0.011,,,,,,,,,,,361,,0.002,,,,,,,,,,,,,0.038,,0.0,0.009,,0,0.000,0.057,,0.91,,0.000,,,,,,,,,,0.051,174.0,,,,,,,,0,87.0,,,,,,,,,0.548,0.0,,,,0.00,3.4,,0.00,3.4,,20.98,,,0.0,,,,,,,,,0.0,,11.0,0.008,,,,,,0.0,,40.1,,,,,
142,"""42266""","Babyfood, juice, apple-sweet potato",30.8,1.0 fl oz,0.009,0.015,,2.96,0.003,,0.000,,1.0,,,,,,,,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.031,0.010,,0.001,0.003,,,,,,,,,,,60,,0.000,,,,,,,,,,,,,0.009,,0.0,0.003,0.2,47,0.000,0.022,,0.09,,0.000,,,,,,,,,,0.014,42.0,,,,,,,,949,14.0,,,,,,,,0,,1.0,,,,0.00,1.5,,0.00,1.5,,3.51,,,0.0,,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,10.5,,,,,
143,"""03267""","Babyfood, juice, fruit punch, with calcium",31.2,1.0 fl oz,0.006,0.009,,3.31,0.003,,0.000,,0.0,,,,,,,,,,,,,,,,0.1,,7,,,,,,,,,0,,,,0.031,0.006,,0.001,0.002,,,,,,,,,,,68,,0.000,,,,,,,,,,,,,0.006,,0.0,0.001,0.0,0,0.000,0.016,,0.16,,0.000,,,,,,,,,,0.008,27.0,,,,,,,,1,16.0,,,,,,,,0,0.028,0.0,,,,0.00,0.7,,0.00,0.7,,3.96,,,0.0,,,,,,,,,0.0,,2.0,0.001,,,,,,0.0,,6.6,,,,,
144,"""03179""","Babyfood, juice, mixed fruit",31.2,1.0 fl oz,0.005,0.012,,2.64,0.007,,0.000,,2.0,,,,,,,,,,,,,,,,0.0,,7,,,,,,,,,0,,,,0.038,0.012,,0.001,0.001,,,,,,,,,,,61,,0.000,,,,,,,,,,,,,0.004,,0.0,0.002,0.3,1,0.000,0.013,,0.06,,0.000,,,,,,,,,,0.011,32.0,,,,,,,,13,15.0,,,,,,,,0,,2.0,,,,0.00,1.1,,0.00,1.1,,3.65,,,3.0,0,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,19.8,,,,,
145,"""03172""","Babyfood, juice, orange",31.2,1.0 fl oz,0.011,0.019,,2.58,0.014,,0.000,,8.0,,,,,,,,,,,,,,,,0.0,,35,,,,,,,,,0,,,,0.075,0.014,,0.000,0.005,,,,,,,,,,,58,,0.000,,,,,,,,,,,,,0.009,,0.0,0.016,0.0,1,0.000,0.017,,0.12,,0.000,,,,,,,,,,0.014,57.0,,,,,,,,17,14.0,,,,,,,,0,,8.0,,,,0.00,1.9,,0.00,1.9,,3.18,,,1.0,0,,,,,,,,0.0,,3.0,0.014,,,,,,0.0,,19.5,,,,,
146,"""03174""","Babyfood, juice, orange and apple and banana",31.2,1.0 fl oz,0.005,0.008,,3.13,0.013,,0.000,,3.0,,,,,,,,,,,,,,,,0.0,,18,,,,,,,,,0,,,,0.082,0.014,,0.000,0.001,,,,,,,,,,,61,,0.000,,,,,,,,,,,,,0.008,,0.0,0.002,0.0,0,0.000,0.019,,0.12,,0.000,,,,,,,,,,0.007,42.0,,,,,,,,8,15.0,,,,,,,,0,,3.0,,,,0.00,1.3,,0.00,1.3,,3.59,,,0.0,0,,,,,,,,0.0,,2.0,0.002,,,,,,0.0,,10.0,,,,,
